Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Fred VanVleet,20210122,TOR,1,TOR,101,MIA,81,37.52,4,14,0.28600000000000003,1,6,0.16699999999999998,4,5,0.8,1,4,5,7,2,0,2,1,13,+21,.401,.321,.429,.357,3.2,13.8,8.3,26.4,2.7,0.0,11.0,21.4,104,87,-0.5
OG Anunoby,20210122,TOR,1,TOR,101,MIA,81,34.98,8,12,0.667,5,6,0.833,0,0,,0,4,4,1,2,0,2,3,21,+22,.875,.875,.500,.000,0.0,14.8,7.1,4.9,2.9,0.0,14.3,17.6,142,86,10.2
Pascal Siakam,20210122,TOR,1,TOR,101,MIA,81,33.33,6,12,0.5,1,3,0.33299999999999996,2,4,0.5,5,9,14,5,1,0,4,1,15,+18,.545,.542,.250,.333,18.0,35.0,26.2,23.7,1.5,0.0,22.5,23.5,109,87,3.9
Norman Powell,20210122,TOR,1,TOR,101,MIA,81,31.68,10,18,0.556,3,10,0.3,0,0,,0,3,3,0,2,0,1,1,23,+19,.639,.639,.556,.000,0.0,12.3,5.9,0.0,3.2,0.0,5.3,26.4,121,86,6.9
Aron Baynes,20210122,TOR,1,TOR,101,MIA,81,23.15,1,5,0.2,1,3,0.33299999999999996,0,0,,5,1,6,1,2,2,2,4,3,+5,.300,.300,.600,.000,25.9,5.6,16.2,5.6,4.4,9.0,28.6,13.3,86,77,-2.1
Chris Boucher,20210122,TOR,1,TOR,101,MIA,81,19.5,2,5,0.4,1,1,1.0,0,0,,0,5,5,0,0,1,2,1,5,+9,.500,.500,.200,.000,0.0,33.3,16.0,0.0,0.0,5.4,28.6,15.8,70,86,-6.2
Terence Davis,20210122,TOR,1,TOR,101,MIA,81,16.65,5,10,0.5,2,5,0.4,0,0,,0,1,1,1,0,0,5,1,12,0,.600,.600,.500,.000,0.0,7.8,3.7,11.7,0.0,0.0,33.3,39.7,77,93,-9.9
Malachi Flynn,20210122,TOR,1,TOR,101,MIA,81,14.13,1,5,0.2,1,4,0.25,0,0,,0,1,1,3,0,0,1,2,3,0,.300,.300,.800,.000,0.0,9.2,4.4,28.6,0.0,0.0,16.7,18.7,85,93,-8.5
Stanley Johnson,20210122,TOR,1,TOR,101,MIA,81,13.75,1,1,1.0,1,1,1.0,0,0,,0,2,2,3,1,0,0,0,3,+7,1.500,1.500,1.000,.000,0.0,18.9,9.1,29.5,3.7,0.0,0.0,3.2,269,84,17.2
Yuta Watanabe,20210122,TOR,1,TOR,101,MIA,81,5.63,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0,-3,,,,,0.0,46.1,22.1,0.0,0.0,0.0,,0.0,0,89,-4.9
Matt Thomas,20210122,TOR,1,TOR,101,MIA,81,2.8,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,1,0,0,0,.000,.000,.000,.000,0.0,46.3,22.3,0.0,0.0,0.0,50.0,31.5,0,89,-35.2
Paul Watson,20210122,TOR,1,TOR,101,MIA,81,2.38,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,3,0,,,,,0.0,0.0,0.0,51.6,21.3,0.0,,0.0,244,48,36.5
DeAndre' Bembry,20210122,TOR,1,TOR,101,MIA,81,2.38,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,0,0,0,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,300,94,40.3
Jalen Harris,20210122,TOR,1,TOR,101,MIA,81,2.08,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,1,0,+2,,,,,57.6,0.0,29.9,0.0,0.0,0.0,100.0,21.1,45,94,-27.1
