Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Robert Covington,20210425,POR,1,MEM,120,POR,113,37.62,0,7,0.0,0,4,0.0,2,2,1.0,3,5,8,2,1,0,0,3,2,-6,.127,.000,.571,.286,6.3,13.9,9.5,6.5,1.2,0.0,0.0,7.9,65,115,-9.2
CJ McCollum,20210425,POR,1,MEM,120,POR,113,37.5,10,21,0.47600000000000003,4,10,0.4,3,3,1.0,2,0,2,3,0,0,4,3,27,+6,.605,.571,.476,.143,4.2,0.0,2.4,14.7,0.0,0.0,15.2,26.5,108,120,-0.8
Damian Lillard,20210425,POR,1,MEM,120,POR,113,36.52,8,27,0.29600000000000004,4,10,0.4,3,3,1.0,2,4,6,5,1,1,1,3,23,-10,.406,.370,.370,.111,4.3,11.4,7.4,23.1,1.2,1.9,3.4,30.3,95,114,-0.1
Norman Powell,20210425,POR,1,MEM,120,POR,113,34.68,7,15,0.467,0,3,0.0,3,4,0.75,2,3,5,4,3,0,3,6,17,-9,.507,.467,.200,.267,4.5,9.0,6.5,18.9,3.8,0.0,15.2,21.5,99,110,-2.1
Jusuf Nurkić,20210425,POR,1,MEM,120,POR,113,29.35,6,13,0.462,0,0,,4,5,0.8,4,15,19,5,1,2,2,1,16,-7,.526,.462,.000,.385,10.7,53.3,29.0,28.0,1.5,4.8,11.6,22.1,115,102,8.6
Carmelo Anthony,20210425,POR,1,MEM,120,POR,113,19.4,4,13,0.308,4,8,0.5,0,0,,0,3,3,0,2,0,0,2,12,-5,.462,.462,.615,.000,0.0,16.1,6.9,0.0,4.6,0.0,0.0,25.3,96,107,2.2
Enes Freedom,20210425,POR,1,MEM,120,POR,113,14.03,2,3,0.667,0,0,,3,4,0.75,1,4,5,0,2,1,0,0,7,+7,.735,.667,.000,1.333,5.6,29.7,16.0,0.0,6.3,5.0,0.0,12.8,159,96,10.4
Anfernee Simons,20210425,POR,1,MEM,120,POR,113,12.87,2,3,0.667,2,2,1.0,2,2,1.0,1,1,2,1,0,0,1,0,8,+5,1.031,1.000,.667,.667,6.1,8.1,7.0,11.8,0.0,0.0,20.5,14.3,162,119,8.4
Nassir Little,20210425,POR,1,MEM,120,POR,113,8.17,0,1,0.0,0,0,,0,0,,0,2,2,0,0,0,0,3,0,-5,.000,.000,.000,.000,0.0,25.6,11.0,0.0,0.0,0.0,0.0,4.6,0,115,-17.0
Rondae Hollis-Jefferson,20210425,POR,1,MEM,120,POR,113,5.07,0,0,,0,0,,1,2,0.5,0,1,1,1,1,1,0,0,1,-10,.568,,,,0.0,20.6,8.9,24.3,8.7,13.9,0.0,6.6,146,84,19.1
Derrick Jones Jr.,20210425,POR,1,MEM,120,POR,113,4.8,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,1,0,1,0,-1,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,14.7,0.0,15.7,0,107,-16.8
