Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Lauri Markkanen,20210130,CHI,1,POR,123,CHI,122,35.75,12,18,0.667,6,11,0.545,1,1,1.0,0,6,6,0,0,1,2,1,31,+8,.841,.833,.611,.056,0.0,19.6,10.3,0.0,0.0,2.9,9.8,25.7,138,132,5.5
Zach LaVine,20210130,CHI,1,POR,123,CHI,122,34.93,9,12,0.75,6,8,0.75,2,2,1.0,0,7,7,4,2,0,6,1,26,+6,1.009,1.000,.667,.167,0.0,23.5,12.3,17.9,3.0,0.0,31.8,24.3,122,127,7.5
Coby White,20210130,CHI,1,POR,123,CHI,122,33.93,6,11,0.545,3,6,0.5,5,5,1.0,0,3,3,6,0,0,1,2,20,-17,.758,.682,.545,.455,0.0,10.4,5.4,24.6,0.0,0.0,7.0,18.8,160,136,2.7
Patrick Williams,20210130,CHI,1,POR,123,CHI,122,24.3,4,7,0.5710000000000001,1,3,0.33299999999999996,2,2,1.0,0,1,1,1,1,0,1,0,11,-12,.698,.643,.429,.286,0.0,4.8,2.5,5.6,2.1,0.0,11.3,16.5,129,133,-2.2
Daniel Gafford,20210130,CHI,1,POR,123,CHI,122,10.1,2,4,0.5,0,0,,0,0,,2,3,5,1,0,0,0,1,4,-15,.500,.500,.000,.000,25.7,34.8,30.5,14.2,0.0,0.0,0.0,17.8,140,131,-4.0
Thaddeus Young,20210130,CHI,1,POR,123,CHI,122,28.95,3,10,0.3,0,0,,2,2,1.0,7,4,11,11,1,0,1,4,8,+13,.368,.300,.000,.200,31.4,16.2,23.4,48.0,1.8,0.0,8.4,18.5,144,131,2.9
Garrett Temple,20210130,CHI,1,POR,123,CHI,122,24.85,3,9,0.33299999999999996,3,7,0.429,0,0,,0,1,1,0,0,1,1,1,9,+18,.500,.500,.778,.000,0.0,4.7,2.5,0.0,0.0,4.2,10.0,18.1,91,135,-9.6
Otto Porter Jr.,20210130,CHI,1,POR,123,CHI,122,24.15,2,9,0.222,1,6,0.16699999999999998,2,2,1.0,2,1,3,3,0,0,1,2,7,-12,.354,.278,.667,.222,10.7,4.8,7.6,15.3,0.0,0.0,9.2,20.3,102,138,-12.9
Tomáš Satoranský,20210130,CHI,1,POR,123,CHI,122,13.3,2,3,0.667,1,2,0.5,1,1,1.0,0,3,3,3,0,0,2,0,6,+3,.872,.833,.667,.333,0.0,26.4,13.9,30.3,0.0,0.0,36.8,18.4,123,133,-1.3
Denzel Valentine,20210130,CHI,1,POR,123,CHI,122,4.93,0,2,0.0,0,2,0.0,0,0,,0,0,0,1,0,0,0,1,0,+4,.000,.000,1.000,.000,0.0,0.0,0.0,22.6,0.0,0.0,0.0,18.3,45,138,-25.6
Cristiano Felício,20210130,CHI,1,POR,123,CHI,122,4.8,0,0,,0,0,,0,0,,0,3,3,1,1,0,0,1,0,-1,,,,,0.0,73.2,38.5,23.3,10.7,0.0,,0.0,249,97,14.0
