Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Zion Williamson,20201229,NOP,0,PHO,111,NOP,86,28.82,9,13,0.6920000000000001,0,0,,2,6,0.33299999999999996,1,1,2,0,1,0,1,1,20,-27,.639,.692,.000,.462,4.4,3.6,4.0,0.0,1.8,0.0,6.0,27.5,117,128,3.6
Brandon Ingram,20201229,NOP,0,PHO,111,NOP,86,28.23,6,11,0.545,1,5,0.2,0,0,,0,6,6,6,1,0,4,0,13,-25,.591,.591,.455,.000,0.0,22.2,12.1,38.1,1.9,0.0,26.7,25.3,96,121,2.6
Eric Bledsoe,20201229,NOP,0,PHO,111,NOP,86,24.2,3,5,0.6,0,2,0.0,1,1,1.0,0,0,0,2,1,0,0,0,7,-18,.643,.600,.400,.200,0.0,0.0,0.0,12.8,2.2,0.0,0.0,10.7,139,129,1.2
Steven Adams,20201229,NOP,0,PHO,111,NOP,86,23.17,5,5,1.0,0,0,,1,2,0.5,3,5,8,1,0,1,4,1,11,-15,.935,1.000,.000,.400,16.4,22.5,19.7,7.8,0.0,5.6,40.5,20.3,109,123,1.6
Lonzo Ball,20201229,NOP,0,PHO,111,NOP,86,23.08,3,12,0.25,1,7,0.14300000000000002,0,0,,0,0,0,1,0,0,3,2,7,-22,.292,.292,.583,.000,0.0,0.0,0.0,6.8,0.0,0.0,20.0,30.9,51,135,-20.8
Josh Hart,20201229,NOP,0,PHO,111,NOP,86,21.93,1,2,0.5,0,1,0.0,1,2,0.5,0,6,6,0,0,0,0,1,3,-20,.521,.500,.500,1.000,0.0,28.5,15.6,0.0,0.0,0.0,0.0,6.2,108,123,-5.7
Nickeil Alexander-Walker,20201229,NOP,0,PHO,111,NOP,86,21.52,4,10,0.4,0,1,0.0,3,3,1.0,0,0,0,4,1,0,1,4,11,-9,.486,.400,.100,.300,0.0,0.0,0.0,31.8,2.5,0.0,8.1,27.2,104,128,-1.1
J.J. Redick,20201229,NOP,0,PHO,111,NOP,86,17.57,1,5,0.2,0,2,0.0,0,0,,0,1,1,0,1,0,1,3,2,-11,.200,.200,.400,.000,0.0,5.9,3.3,0.0,3.0,0.0,16.7,16.2,35,124,-16.7
Nicolò Melli,20201229,NOP,0,PHO,111,NOP,86,15.68,2,4,0.5,1,3,0.33299999999999996,0,0,,1,7,8,1,0,0,2,2,5,+2,.625,.625,.750,.000,8.1,46.6,29.1,9.9,0.0,0.0,33.3,18.2,89,116,-3.0
Jaxson Hayes,20201229,NOP,0,PHO,111,NOP,86,11.77,0,0,,0,0,,0,0,,2,4,6,1,1,2,0,0,0,-14,,,,,21.5,35.5,29.1,11.0,4.5,22.1,,0.0,204,97,11.9
Kira Lewis Jr.,20201229,NOP,0,PHO,111,NOP,86,9.63,2,7,0.28600000000000003,0,2,0.0,0,0,,0,0,0,1,1,0,0,0,4,+10,.286,.286,.286,.000,0.0,0.0,0.0,18.4,5.5,0.0,0.0,34.6,67,121,-7.1
Sindarius Thornwell,20201229,NOP,0,PHO,111,NOP,86,7.28,1,2,0.5,0,1,0.0,0,0,,0,0,0,0,1,0,0,0,2,+12,.500,.500,.500,.000,0.0,0.0,0.0,0.0,7.3,0.0,0.0,13.1,100,116,3.2
Willy Hernangómez,20201229,NOP,0,PHO,111,NOP,86,7.12,0,1,0.0,0,0,,1,4,0.25,0,4,4,1,0,0,0,0,1,+12,.181,.000,.000,4.000,0.0,58.6,32.1,18.2,0.0,0.0,0.0,18.4,55,111,-3.9
