Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Bradley Beal,20210127,WAS,0,NOP,124,WAS,106,40.08,17,37,0.45899999999999996,6,14,0.429,7,7,1.0,2,2,4,6,4,0,3,3,47,-17,.586,.541,.378,.189,4.9,6.0,5.4,43.2,4.9,0.0,7.0,46.0,115,123,13.2
Jordan Bell,20210127,WAS,0,NOP,124,WAS,106,31.33,2,9,0.222,0,1,0.0,0,0,,4,7,11,5,1,1,1,1,4,-22,.222,.222,.111,.000,12.5,26.8,18.9,22.6,1.6,3.3,10.0,13.6,86,123,-6.1
Isaac Bonga,20210127,WAS,0,NOP,124,WAS,106,28.38,1,5,0.2,1,3,0.33299999999999996,2,2,1.0,0,3,3,1,1,0,2,1,5,-10,.425,.300,.600,.400,0.0,12.7,5.7,4.8,1.7,0.0,25.4,11.9,71,128,-11.6
Robin Lopez,20210127,WAS,0,NOP,124,WAS,106,22.53,5,8,0.625,1,2,0.5,3,3,1.0,2,1,3,2,0,0,1,4,14,-9,.751,.688,.250,.375,8.7,5.3,7.2,16.2,0.0,0.0,9.7,19.6,142,133,-1.4
Raul Neto,20210127,WAS,0,NOP,124,WAS,106,20.47,1,7,0.14300000000000002,0,2,0.0,0,0,,2,2,4,2,0,0,0,1,2,-7,.143,.143,.286,.000,9.6,11.7,10.5,13.5,0.0,0.0,0.0,14.6,65,132,-17.1
Garrison Mathews,20210127,WAS,0,NOP,124,WAS,106,28.05,5,11,0.455,3,9,0.33299999999999996,2,3,0.667,1,3,4,1,2,0,0,2,15,-14,.609,.591,.818,.273,3.5,12.8,7.7,6.0,3.5,0.0,0.0,18.8,124,124,0.8
Jerome Robinson,20210127,WAS,0,NOP,124,WAS,106,22.42,2,7,0.28600000000000003,1,4,0.25,3,4,0.75,0,3,3,4,0,0,2,1,8,+4,.457,.357,.571,.571,0.0,16.1,7.2,26.2,0.0,0.0,18.6,20.5,91,131,-9.2
Alex Len,20210127,WAS,0,NOP,124,WAS,106,19.48,3,4,0.75,0,1,0.0,2,2,1.0,0,4,4,4,2,1,1,6,8,+2,.820,.750,.250,.500,0.0,24.6,11.1,33.3,5.0,5.4,17.0,12.9,148,113,5.4
Cassius Winston,20210127,WAS,0,NOP,124,WAS,106,15.67,1,2,0.5,1,1,1.0,0,0,,0,0,0,3,0,0,0,1,3,-5,.750,.750,.500,.000,0.0,0.0,0.0,27.1,0.0,0.0,0.0,5.5,172,135,-4.8
Anthony Gill,20210127,WAS,0,NOP,124,WAS,106,11.58,0,2,0.0,0,1,0.0,0,0,,0,3,3,1,1,0,1,0,0,-12,.000,.000,.500,.000,0.0,31.1,14.0,11.2,4.2,0.0,33.3,11.1,19,118,-13.1
