Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Domantas Sabonis,20210114,IND,0,IND,111,POR,87,38.45,10,18,0.556,0,2,0.0,3,4,0.75,5,10,15,5,2,0,3,2,23,+17,.582,.556,.111,.222,14.9,24.5,20.1,19.8,2.7,0.0,13.2,25.4,119,88,6.1
Myles Turner,20210114,IND,0,IND,111,POR,87,37.32,4,14,0.28600000000000003,0,5,0.0,3,4,0.75,1,9,10,0,1,4,3,2,11,+13,.349,.286,.357,.286,3.1,22.7,13.8,0.0,1.4,11.7,16.0,21.6,68,87,-9.1
Malcolm Brogdon,20210114,IND,0,IND,111,POR,87,34.83,10,18,0.556,3,6,0.5,2,2,1.0,2,3,5,7,3,0,2,2,25,+13,.662,.639,.333,.111,6.6,8.1,7.4,31.9,4.4,0.0,9.6,25.7,134,93,14.4
Justin Holiday,20210114,IND,0,IND,111,POR,87,25.15,4,6,0.667,3,4,0.75,0,0,,1,2,3,1,0,1,1,4,11,+8,.917,.917,.667,.000,4.5,7.5,6.2,5.2,0.0,4.3,14.3,11.9,148,101,4.7
Edmond Sumner,20210114,IND,0,IND,111,POR,87,19.53,3,8,0.375,1,4,0.25,0,0,,2,1,3,2,2,0,0,1,7,-6,.438,.438,.500,.000,11.7,4.8,7.9,13.4,5.2,0.0,0.0,17.6,116,92,4.3
Doug McDermott,20210114,IND,0,IND,111,POR,87,25.15,6,14,0.429,1,6,0.16699999999999998,3,3,1.0,0,3,3,3,0,0,1,1,16,+24,.522,.464,.429,.214,0.0,11.2,6.2,17.6,0.0,0.0,6.1,27.8,113,102,-0.4
T.J. McConnell,20210114,IND,0,IND,111,POR,87,21.47,2,3,0.667,0,0,,0,0,,1,4,5,8,3,0,2,1,4,+21,.667,.667,.000,.000,5.3,17.5,12.0,45.3,7.1,0.0,40.0,10.0,125,81,10.4
Aaron Holiday,20210114,IND,0,IND,111,POR,87,21.0,3,6,0.5,0,2,0.0,0,0,,0,1,1,3,0,0,0,0,6,+22,.500,.500,.333,.000,0.0,4.5,2.5,18.5,0.0,0.0,0.0,12.3,124,105,-1.9
JaKarr Sampson,20210114,IND,0,IND,111,POR,87,12.3,1,4,0.25,0,0,,1,2,0.5,1,4,5,0,0,0,0,0,3,+8,.307,.250,.000,.500,9.3,30.6,21.0,0.0,0.0,0.0,0.0,17.0,83,92,-9.1
Kelan Martin,20210114,IND,0,IND,111,POR,87,2.4,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,3,0,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,300,108,38.5
Cassius Stanley,20210114,IND,0,IND,111,POR,87,2.4,0,0,,0,0,,2,3,0.667,0,0,0,0,0,0,0,0,2,0,.758,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,165,108,6.3
