Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Ja Morant,20210317,MEM,1,MEM,89,MIA,85,35.85,5,15,0.33299999999999996,0,5,0.0,3,5,0.6,0,4,4,6,0,0,2,2,13,+2,.378,.333,.333,.333,0.0,10.7,5.3,34.5,0.0,0.0,10.4,24.5,80,95,-5.2
Kyle Anderson,20210317,MEM,1,MEM,89,MIA,85,30.75,4,9,0.444,2,5,0.4,3,4,0.75,0,5,5,0,1,1,0,0,13,-5,.604,.556,.556,.444,0.0,15.6,7.7,0.0,1.6,2.8,0.0,16.0,117,88,5.6
Dillon Brooks,20210317,MEM,1,MEM,89,MIA,85,29.15,3,13,0.231,2,10,0.2,2,2,1.0,0,2,2,2,1,0,2,3,10,-11,.360,.308,.769,.154,0.0,6.6,3.3,13.1,1.7,0.0,12.6,24.9,68,92,-6.5
Grayson Allen,20210317,MEM,1,MEM,89,MIA,85,24.8,3,13,0.231,2,7,0.28600000000000003,1,1,1.0,1,5,6,1,0,0,2,2,9,-17,.335,.308,.538,.077,3.8,19.4,11.5,8.0,0.0,0.0,13.0,28.5,63,92,-9.0
Jonas Valančiūnas,20210317,MEM,1,MEM,89,MIA,85,23.63,3,5,0.6,0,0,,1,2,0.5,3,9,12,0,0,0,1,3,7,-8,.595,.600,.000,.400,11.9,36.6,24.1,0.0,0.0,0.0,14.5,13.3,111,87,-2.8
Brandon Clarke,20210317,MEM,1,MEM,89,MIA,85,24.37,1,5,0.2,0,2,0.0,4,5,0.8,1,2,3,3,1,3,0,2,6,+12,.417,.200,.400,1.000,3.9,7.9,5.9,21.1,2.1,10.7,0.0,13.5,109,82,7.2
De'Anthony Melton,20210317,MEM,1,MEM,89,MIA,85,23.03,4,9,0.444,1,4,0.25,4,4,1.0,3,7,10,6,2,0,1,1,13,+20,.604,.500,.444,.444,12.3,29.2,20.6,57.7,4.4,0.0,8.5,23.3,132,80,20.3
Justise Winslow,20210317,MEM,1,MEM,89,MIA,85,18.55,2,8,0.25,0,4,0.0,1,2,0.5,0,3,3,0,0,0,1,2,5,+14,.282,.250,.500,.250,0.0,15.5,7.7,0.0,0.0,0.0,10.1,24.3,51,93,-14.0
Desmond Bane,20210317,MEM,1,MEM,89,MIA,85,17.72,3,5,0.6,2,3,0.667,0,0,,0,5,5,2,0,0,0,1,8,+11,.800,.800,.600,.000,0.0,27.1,13.4,24.8,0.0,0.0,0.0,12.9,152,90,10.8
Tyus Jones,20210317,MEM,1,MEM,89,MIA,85,12.15,2,3,0.667,1,2,0.5,0,0,,0,0,0,2,0,0,0,1,5,+2,.833,.833,.667,.000,0.0,0.0,0.0,35.8,0.0,0.0,0.0,11.3,166,98,6.4
