Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Terrence Ross,20210214,ORL,0,PHO,109,ORL,90,36.02,9,23,0.391,3,10,0.3,2,3,0.667,1,5,6,5,0,1,2,1,23,-16,.473,.457,.435,.130,2.3,13.3,7.5,31.7,0.0,2.4,7.6,32.3,96,116,3.4
Dwayne Bacon,20210214,ORL,0,PHO,109,ORL,90,32.73,6,12,0.5,0,6,0.0,7,7,1.0,0,2,2,1,1,0,1,2,19,-23,.630,.500,.500,.583,0.0,5.9,2.7,6.1,1.5,0.0,6.2,21.7,123,117,1.5
Michael Carter-Williams,20210214,ORL,0,PHO,109,ORL,90,29.65,5,14,0.35700000000000004,0,1,0.0,4,6,0.667,1,1,2,4,0,0,2,3,14,-15,.421,.357,.071,.429,2.8,3.2,3.0,26.0,0.0,0.0,10.7,27.8,87,121,-6.1
Gary Clark,20210214,ORL,0,PHO,109,ORL,90,28.48,0,4,0.0,0,4,0.0,0,0,,2,5,7,1,1,0,0,1,0,-13,.000,.000,1.000,.000,5.9,16.9,11.0,5.1,1.7,0.0,0.0,6.2,42,113,-7.3
Nikola Vučević,20210214,ORL,0,PHO,109,ORL,90,27.68,4,14,0.28600000000000003,1,4,0.25,5,6,0.833,0,10,10,0,2,1,2,0,14,-20,.421,.321,.286,.429,0.0,34.7,16.2,0.0,3.6,3.2,10.7,29.7,78,100,-0.5
Khem Birch,20210214,ORL,0,PHO,109,ORL,90,33.82,4,6,0.667,1,2,0.5,0,0,,2,4,6,1,0,1,3,2,9,0,.750,.750,.333,.000,5.0,11.4,8.0,5.2,0.0,2.6,33.3,11.8,102,117,-3.7
Chuma Okeke,20210214,ORL,0,PHO,109,ORL,90,28.37,4,9,0.444,1,5,0.2,0,0,,1,3,4,1,0,1,0,1,9,-5,.500,.500,.556,.000,3.0,10.2,6.3,6.5,0.0,3.1,0.0,14.0,107,117,-1.4
Mo Bamba,20210214,ORL,0,PHO,109,ORL,90,23.25,1,7,0.14300000000000002,0,3,0.0,0,0,,2,9,11,0,0,2,0,2,2,-3,.143,.143,.429,.000,7.2,37.2,21.2,0.0,0.0,7.5,0.0,13.3,48,105,-9.9
Evan Fournier,20210214,ORL,0,PHO,109,ORL,90,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al-Farouq Aminu,20210214,ORL,0,PHO,109,ORL,90,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cole Anthony,20210214,ORL,0,PHO,109,ORL,90,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Ennis III,20210214,ORL,0,PHO,109,ORL,90,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
