Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Trae Young,20210217,ATL,0,ATL,122,BOS,114,35.13,14,20,0.7,4,9,0.444,8,8,1.0,0,3,3,8,2,0,8,1,40,+2,.850,.800,.450,.400,0.0,10.2,5.5,43.9,2.8,0.0,25.4,41.2,132,116,12.6
Kevin Huerter,20210217,ATL,0,ATL,122,BOS,114,34.9,3,7,0.429,1,4,0.25,0,0,,0,2,2,2,2,0,1,2,7,+9,.500,.500,.571,.000,0.0,6.9,3.7,6.9,2.8,0.0,12.5,10.5,101,117,-2.9
Cam Reddish,20210217,ATL,0,ATL,122,BOS,114,34.38,5,8,0.625,1,2,0.5,2,2,1.0,1,5,6,3,2,0,0,3,13,+14,.732,.688,.250,.250,4.1,17.5,11.3,11.3,2.9,0.0,0.0,11.8,163,114,6.4
Clint Capela,20210217,ATL,0,ATL,122,BOS,114,32.65,10,13,0.769,0,0,,4,8,0.5,4,9,13,0,0,1,1,3,24,+9,.726,.769,.000,.615,17.3,33.1,25.8,0.0,0.0,2.7,5.7,24.6,145,115,2.9
John Collins,20210217,ATL,0,ATL,122,BOS,114,27.92,6,9,0.667,0,0,,8,8,1.0,2,4,6,2,0,1,2,5,20,+1,.799,.667,.000,.889,10.1,17.2,13.9,10.2,0.0,3.1,13.8,23.9,150,119,3.4
Danilo Gallinari,20210217,ATL,0,ATL,122,BOS,114,24.98,3,13,0.231,2,6,0.33299999999999996,1,1,1.0,0,2,2,1,0,0,2,2,9,0,.335,.308,.462,.077,0.0,9.6,5.2,5.0,0.0,0.0,13.0,28.3,67,123,-17.5
Solomon Hill,20210217,ATL,0,ATL,122,BOS,114,17.4,1,2,0.5,0,1,0.0,0,0,,0,1,1,1,1,0,0,1,2,-2,.500,.500,.500,.000,0.0,6.9,3.7,6.7,2.8,0.0,0.0,5.3,123,117,0.5
Tony Snell,20210217,ATL,0,ATL,122,BOS,114,16.25,1,3,0.33299999999999996,0,2,0.0,0,0,,0,1,1,0,0,0,0,0,2,+1,.333,.333,.667,.000,0.0,7.4,4.0,0.0,0.0,0.0,0.0,8.5,73,123,-8.2
Skylar Mays,20210217,ATL,0,ATL,122,BOS,114,12.87,1,1,1.0,0,0,,3,4,0.75,1,1,2,2,1,0,0,0,5,+6,.906,1.000,.000,4.000,11.0,9.3,10.1,18.5,3.8,0.0,0.0,9.8,200,114,12.8
Bruno Fernando,20210217,ATL,0,ATL,122,BOS,114,3.5,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,1,0,0,.000,.000,.000,.000,0.0,34.3,18.5,0.0,0.0,0.0,0.0,13.1,0,116,-20.9
