Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Brandon Ingram,20210422,NOP,0,NOP,135,ORL,100,29.03,11,17,0.647,2,5,0.4,5,5,1.0,0,3,3,6,0,0,2,1,29,+36,.755,.706,.294,.294,0.0,8.4,5.1,31.2,0.0,0.0,9.4,30.4,146,108,10.2
Lonzo Ball,20210422,NOP,0,NOP,135,ORL,100,24.62,2,8,0.25,2,5,0.4,0,0,,0,4,4,12,0,1,4,1,6,+34,.375,.375,.625,.000,0.0,13.2,8.0,50.8,0.0,3.1,33.3,20.3,98,103,-0.1
Zion Williamson,20210422,NOP,0,NOP,135,ORL,100,22.7,9,12,0.75,0,0,,5,5,1.0,3,4,7,2,0,0,1,1,23,+20,.810,.750,.000,.417,16.3,14.3,15.1,13.7,0.0,0.0,6.6,27.8,162,105,11.5
Eric Bledsoe,20210422,NOP,0,NOP,135,ORL,100,21.73,5,7,0.7140000000000001,5,7,0.7140000000000001,0,0,,0,2,2,3,0,0,0,0,15,+24,1.071,1.071,1.000,.000,0.0,7.5,4.5,17.0,0.0,0.0,0.0,13.4,206,109,16.5
Steven Adams,20210422,NOP,0,NOP,135,ORL,100,16.03,5,8,0.625,0,0,,2,2,1.0,1,8,9,0,0,0,0,2,12,+15,.676,.625,.000,.250,7.7,40.6,27.5,0.0,0.0,0.0,0.0,23.0,145,93,1.2
Kira Lewis Jr.,20210422,NOP,0,NOP,135,ORL,100,23.38,2,11,0.182,0,4,0.0,2,2,1.0,1,1,2,3,0,0,1,1,6,+1,.253,.182,.364,.182,5.3,3.5,4.2,13.4,0.0,0.0,7.8,22.9,77,110,-17.8
Jaxson Hayes,20210422,NOP,0,NOP,135,ORL,100,21.32,4,5,0.8,0,0,,2,3,0.667,1,5,6,1,1,0,0,2,10,+27,.791,.800,.000,.600,5.8,19.1,13.8,5.5,2.3,0.0,0.0,12.3,169,97,4.6
Wes Iwundu,20210422,NOP,0,NOP,135,ORL,100,18.97,0,3,0.0,0,1,0.0,1,2,0.5,0,4,4,1,1,0,1,0,1,-1,.129,.000,.333,.667,0.0,17.2,10.3,5.1,2.6,0.0,20.5,10.7,39,98,-8.4
Wenyen Gabriel,20210422,NOP,0,NOP,135,ORL,100,18.95,2,3,0.667,1,2,0.5,2,3,0.667,1,3,4,1,0,1,1,3,7,+6,.810,.833,.667,1.000,6.5,12.9,10.3,5.6,0.0,4.1,18.8,11.7,138,102,1.3
Naji Marshall,20210422,NOP,0,NOP,135,ORL,100,17.47,1,4,0.25,0,0,,0,0,,1,2,3,4,0,0,2,2,2,+9,.250,.250,.000,.000,7.0,9.3,8.4,23.3,0.0,0.0,33.3,14.3,81,107,-9.0
Willy Hernangómez,20210422,NOP,0,NOP,135,ORL,100,17.0,7,9,0.778,0,1,0.0,4,4,1.0,3,9,12,1,0,1,1,3,18,+2,.836,.778,.111,.444,21.7,43.1,34.6,9.3,0.0,4.6,8.5,28.8,162,88,13.1
James Nunnally,20210422,NOP,0,NOP,135,ORL,100,8.8,2,3,0.667,2,3,0.667,0,0,,1,1,2,0,0,0,1,0,6,+2,1.000,1.000,1.000,.000,14.0,9.2,11.1,0.0,0.0,0.0,25.0,18.9,130,108,8.3
