Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Victor Oladipo,20210126,HOU,1,HOU,107,WAS,88,36.98,7,21,0.33299999999999996,3,10,0.3,3,6,0.5,0,5,5,1,0,0,3,1,20,+4,.423,.405,.476,.286,0.0,13.5,6.9,4.6,0.0,0.0,11.3,30.4,78,94,-9.5
P.J. Tucker,20210126,HOU,1,HOU,107,WAS,88,34.17,0,1,0.0,0,1,0.0,0,0,,0,2,2,0,1,0,0,3,0,+1,.000,.000,1.000,.000,0.0,5.9,3.0,0.0,1.4,0.0,0.0,1.2,0,94,-6.6
DeMarcus Cousins,20210126,HOU,1,HOU,107,WAS,88,33.02,6,11,0.545,4,8,0.5,3,5,0.6,1,10,11,2,5,1,2,5,19,+6,.720,.727,.727,.455,3.2,30.3,17.0,10.3,7.1,2.5,13.2,19.4,128,71,12.0
Jae'Sean Tate,20210126,HOU,1,HOU,107,WAS,88,28.27,1,6,0.16699999999999998,0,1,0.0,1,2,0.5,3,4,7,0,1,0,0,0,3,+8,.218,.167,.167,.333,11.1,14.2,12.6,0.0,1.7,0.0,0.0,10.3,74,90,-7.4
John Wall,20210126,HOU,1,HOU,107,WAS,88,24.05,9,21,0.429,1,6,0.16699999999999998,5,6,0.833,1,1,2,5,1,0,3,0,24,+11,.508,.452,.286,.286,4.3,4.2,4.2,52.4,2.0,0.0,11.3,46.7,102,93,4.9
Eric Gordon,20210126,HOU,1,HOU,107,WAS,88,28.9,6,13,0.462,2,7,0.28600000000000003,6,7,0.857,0,2,2,4,1,0,2,1,20,+15,.622,.538,.538,.538,0.0,6.9,3.5,24.6,1.6,0.0,11.1,26.4,120,93,4.9
David Nwaba,20210126,HOU,1,HOU,107,WAS,88,23.17,5,7,0.7140000000000001,1,2,0.5,0,0,,3,6,9,3,2,1,1,4,11,+20,.786,.786,.286,.000,13.5,25.9,19.8,23.3,4.1,3.5,12.5,14.6,152,78,12.7
Sterling Brown,20210126,HOU,1,HOU,107,WAS,88,15.57,2,4,0.5,1,2,0.5,3,3,1.0,0,5,5,1,1,1,1,1,8,+22,.752,.625,.500,.750,0.0,32.1,16.4,10.0,3.0,5.2,15.8,17.1,132,78,9.5
Danuel House Jr.,20210126,HOU,1,HOU,107,WAS,88,13.52,1,4,0.25,0,0,,0,0,,0,1,1,0,0,1,1,2,2,+9,.250,.250,.000,.000,0.0,7.4,3.8,0.0,0.0,6.0,20.0,15.6,41,92,-14.0
Ben McLemore,20210126,HOU,1,HOU,107,WAS,88,2.37,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-1,,,,,0.0,0.0,0.0,0.0,19.9,0.0,,0.0,0,56,17.3
