Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Jimmy Butler,20210311,MIA,1,MIA,111,ORL,103,35.68,9,17,0.529,1,4,0.25,8,13,0.615,1,7,8,11,3,1,2,2,27,+11,.594,.559,.235,.765,2.7,18.5,10.7,51.2,4.1,2.2,8.1,30.0,129,97,13.6
Kelly Olynyk,20210311,MIA,1,MIA,111,ORL,103,34.67,7,14,0.5,4,8,0.5,2,2,1.0,2,5,7,2,2,1,2,3,20,+11,.672,.643,.571,.143,5.5,13.6,9.6,8.8,2.8,2.2,11.8,21.1,120,102,4.3
Kendrick Nunn,20210311,MIA,1,MIA,111,ORL,103,28.57,6,12,0.5,1,4,0.25,0,0,,1,1,2,2,1,0,1,1,13,+11,.542,.542,.333,.000,3.4,3.3,3.3,10.9,1.7,0.0,7.7,19.7,105,111,-3.7
Duncan Robinson,20210311,MIA,1,MIA,111,ORL,103,22.47,3,12,0.25,3,12,0.25,0,0,,1,1,2,1,0,0,0,2,9,-11,.375,.375,1.000,.000,4.3,4.2,4.2,6.2,0.0,0.0,0.0,23.2,84,115,-10.2
KZ Okpala,20210311,MIA,1,MIA,111,ORL,103,11.22,2,4,0.5,1,3,0.33299999999999996,0,0,,2,1,3,1,1,0,0,3,5,-4,.625,.625,.750,.000,17.1,8.4,12.7,13.2,4.3,0.0,0.0,15.5,145,102,4.4
Tyler Herro,20210311,MIA,1,MIA,111,ORL,103,28.83,7,15,0.467,1,7,0.14300000000000002,2,2,1.0,0,4,4,5,1,0,1,0,17,+8,.535,.500,.467,.133,0.0,13.1,6.6,28.4,1.7,0.0,5.9,25.4,112,106,2.0
Goran Dragić,20210311,MIA,1,MIA,111,ORL,103,25.78,4,11,0.364,3,6,0.5,0,0,,0,3,3,5,0,0,1,0,11,+8,.500,.500,.545,.000,0.0,11.0,5.5,27.7,0.0,0.0,8.3,20.2,106,111,-1.6
Andre Iguodala,20210311,MIA,1,MIA,111,ORL,103,23.03,1,2,0.5,1,2,0.5,0,0,,0,5,5,0,0,0,0,0,3,+1,.750,.750,1.000,.000,0.0,20.4,10.3,0.0,0.0,0.0,0.0,3.8,137,107,-5.1
Maurice Harkless,20210311,MIA,1,MIA,111,ORL,103,14.4,1,3,0.33299999999999996,1,3,0.33299999999999996,0,0,,1,3,4,0,0,1,1,2,3,+5,.500,.500,1.000,.000,6.7,19.6,13.2,0.0,0.0,5.4,25.0,12.0,83,104,-7.0
Chris Silva,20210311,MIA,1,MIA,111,ORL,103,10.8,0,0,,0,0,,1,3,0.33299999999999996,0,4,4,0,0,1,1,3,1,+5,.379,,,,0.0,34.9,17.6,0.0,0.0,7.2,43.1,9.3,43,95,-14.1
Precious Achiuwa,20210311,MIA,1,MIA,111,ORL,103,4.55,1,1,1.0,0,0,,0,2,0.0,1,1,2,0,0,0,1,0,2,-5,.532,1.000,.000,2.000,21.1,20.7,20.9,0.0,0.0,0.0,34.7,27.5,69,107,-13.9
Bam Adebayo,20210311,MIA,1,MIA,111,ORL,103,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
