Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Collin Sexton,20210224,CLE,1,CLE,112,HOU,96,38.93,9,19,0.474,3,8,0.375,2,2,1.0,1,1,2,3,1,0,1,0,23,+1,.578,.553,.421,.105,3.5,2.3,2.8,11.6,1.3,0.0,4.8,23.9,127,109,0.0
Jarrett Allen,20210224,CLE,1,CLE,112,HOU,96,37.02,10,11,0.909,1,1,1.0,5,8,0.625,6,12,18,2,0,4,1,0,26,+17,.895,.955,.091,.727,22.2,29.4,26.5,8.6,0.0,9.1,6.4,18.7,176,96,15.4
Darius Garland,20210224,CLE,1,CLE,112,HOU,96,35.38,4,14,0.28600000000000003,3,10,0.3,0,0,,0,4,4,10,0,0,8,2,11,+19,.393,.393,.714,.000,0.0,10.2,6.2,36.1,0.0,0.0,36.4,27.7,78,110,-14.9
Isaac Okoro,20210224,CLE,1,CLE,112,HOU,96,26.98,4,6,0.667,2,2,1.0,0,0,,0,2,2,0,0,1,1,3,10,+7,.833,.833,.333,.000,0.0,6.7,4.0,0.0,0.0,3.1,14.3,11.6,135,108,-1.3
Dean Wade,20210224,CLE,1,CLE,112,HOU,96,20.08,4,4,1.0,2,2,1.0,1,2,0.5,0,6,6,2,0,0,0,1,11,+18,1.127,1.250,.500,.500,0.0,27.1,16.3,14.3,0.0,0.0,0.0,10.8,222,104,13.1
Dylan Windler,20210224,CLE,1,CLE,112,HOU,96,23.67,4,4,1.0,4,4,1.0,1,2,0.5,0,4,4,2,0,0,0,3,13,+11,1.332,1.500,1.000,.500,0.0,15.3,9.2,11.6,0.0,0.0,0.0,9.2,250,108,13.3
Cedi Osman,20210224,CLE,1,CLE,112,HOU,96,20.55,3,8,0.375,1,4,0.25,0,0,,0,8,8,2,1,1,1,1,7,+16,.438,.438,.500,.000,0.0,35.3,21.2,13.0,2.5,4.1,11.1,19.5,97,93,-1.1
Lamar Stevens,20210224,CLE,1,CLE,112,HOU,96,11.3,2,5,0.4,0,0,,1,1,1.0,0,0,0,2,1,1,1,4,5,-1,.460,.400,.000,.200,0.0,0.0,0.0,24.6,4.5,7.5,15.5,25.4,101,96,-4.2
JaVale McGee,20210224,CLE,1,CLE,112,HOU,96,10.98,2,4,0.5,0,0,,0,0,,1,4,5,1,1,3,3,5,4,-1,.500,.500,.000,.000,12.5,33.0,24.8,12.8,4.7,23.0,42.9,28.4,70,72,-7.2
Taurean Prince,20210224,CLE,1,CLE,112,HOU,96,8.28,1,8,0.125,0,3,0.0,0,0,,3,0,3,0,0,0,0,1,2,-3,.125,.125,.375,.000,49.7,0.0,19.8,0.0,0.0,0.0,0.0,43.1,59,112,-36.1
Damyean Dotson,20210224,CLE,1,CLE,112,HOU,96,6.82,0,2,0.0,0,2,0.0,0,0,,0,3,3,0,0,0,0,0,0,-4,.000,.000,1.000,.000,0.0,39.9,24.0,0.0,0.0,0.0,0.0,13.1,0,101,-18.6
Larry Nance Jr.,20210224,CLE,1,CLE,112,HOU,96,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
