Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Zion Williamson,20210420,NOP,1,BRK,134,NOP,129,34.67,14,19,0.737,0,0,,5,6,0.833,3,4,7,4,1,0,4,3,33,-1,.762,.737,.000,.316,10.1,13.8,12.0,17.5,1.3,0.0,15.6,31.0,134,129,5.5
Brandon Ingram,20210420,NOP,1,BRK,134,NOP,129,31.93,10,17,0.588,2,5,0.4,5,6,0.833,1,3,4,5,0,0,2,4,27,-3,.687,.647,.294,.353,3.7,11.3,7.4,20.9,0.0,0.0,9.2,28.4,133,132,2.5
Steven Adams,20210420,NOP,1,BRK,134,NOP,129,29.48,3,5,0.6,0,0,,1,2,0.5,0,5,5,1,0,2,0,3,7,0,.595,.600,.000,.400,0.0,20.4,10.0,3.5,0.0,6.3,0.0,8.4,125,126,-2.6
Lonzo Ball,20210420,NOP,1,BRK,134,NOP,129,25.92,6,11,0.545,3,6,0.5,0,0,,0,4,4,3,2,0,2,3,15,-2,.682,.682,.545,.000,0.0,18.5,9.1,13.9,3.5,0.0,15.4,21.0,116,123,2.1
Eric Bledsoe,20210420,NOP,1,BRK,134,NOP,129,16.82,2,6,0.33299999999999996,2,5,0.4,0,0,,0,1,1,3,0,0,2,1,6,-11,.500,.500,.833,.000,0.0,7.1,3.5,18.9,0.0,0.0,25.0,19.9,89,133,-7.3
Naji Marshall,20210420,NOP,1,BRK,134,NOP,129,34.83,6,15,0.4,2,8,0.25,1,6,0.16699999999999998,1,5,6,7,2,0,1,1,15,+1,.425,.467,.533,.400,3.4,17.2,10.2,22.6,2.6,0.0,5.4,22.4,101,125,-0.9
Wes Iwundu,20210420,NOP,1,BRK,134,NOP,129,20.15,3,5,0.6,0,2,0.0,0,0,,1,2,3,0,0,0,0,1,6,-2,.600,.600,.400,.000,5.8,11.9,8.8,0.0,0.0,0.0,0.0,10.4,127,132,-4.6
Kira Lewis Jr.,20210420,NOP,1,BRK,134,NOP,129,18.77,4,8,0.5,3,6,0.5,0,0,,0,1,1,4,0,0,1,1,11,+4,.688,.688,.750,.000,0.0,6.4,3.2,25.1,0.0,0.0,11.1,20.1,131,133,3.0
Willy Hernangómez,20210420,NOP,1,BRK,134,NOP,129,18.15,2,3,0.667,0,0,,3,4,0.75,0,3,3,1,0,0,1,2,7,-6,.735,.667,.000,1.333,0.0,19.8,9.8,5.8,0.0,0.0,17.4,13.3,127,130,-3.8
Jaxson Hayes,20210420,NOP,1,BRK,134,NOP,129,9.28,1,2,0.5,0,1,0.0,0,0,,1,2,3,0,0,0,0,2,2,-5,.500,.500,.500,.000,12.6,25.9,19.2,0.0,0.0,0.0,0.0,9.0,124,129,-9.3
