Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Kyrie Irving,20210405,BRK,1,BRK,114,NYK,112,37.27,15,28,0.536,5,12,0.41700000000000004,5,5,1.0,0,2,2,7,1,0,2,4,40,-5,.662,.625,.429,.179,0.0,6.6,3.0,39.8,1.3,0.0,6.2,36.6,130,115,12.4
Jeff Green,20210405,BRK,1,BRK,114,NYK,112,36.33,6,15,0.4,2,7,0.28600000000000003,9,13,0.6920000000000001,0,4,4,1,0,1,2,2,23,-2,.555,.467,.467,.867,0.0,13.5,6.1,3.9,0.0,2.3,8.8,26.5,107,115,-3.7
Joe Harris,20210405,BRK,1,BRK,114,NYK,112,33.8,7,11,0.636,2,3,0.667,0,0,,4,4,8,2,2,0,2,0,16,+3,.727,.727,.273,.000,12.1,14.6,13.2,8.9,2.8,0.0,15.4,16.3,129,111,5.3
LaMarcus Aldridge,20210405,BRK,1,BRK,114,NYK,112,29.0,3,8,0.375,0,1,0.0,2,2,1.0,1,5,6,2,1,2,2,2,8,+7,.450,.375,.125,.250,3.5,21.2,11.5,8.9,1.7,5.8,18.4,15.9,88,107,-4.3
James Harden,20210405,BRK,1,BRK,114,NYK,112,4.37,0,1,0.0,0,1,0.0,0,0,,0,1,1,3,0,0,0,0,0,+1,.000,.000,1.000,.000,0.0,28.2,12.8,78.5,0.0,0.0,0.0,9.7,110,116,4.9
Timothé Luwawu-Cabarrot,20210405,BRK,1,BRK,114,NYK,112,31.93,2,7,0.28600000000000003,1,4,0.25,4,4,1.0,1,2,3,3,1,1,0,2,9,+1,.514,.357,.571,.571,3.2,7.7,5.2,11.6,1.5,2.6,0.0,11.6,128,112,0.3
Bruce Brown,20210405,BRK,1,BRK,114,NYK,112,21.28,2,5,0.4,0,1,0.0,0,0,,0,5,5,3,0,1,0,1,4,-20,.400,.400,.200,.000,0.0,28.9,13.1,18.0,0.0,4.0,0.0,9.9,106,112,-1.0
Alize Johnson,20210405,BRK,1,BRK,114,NYK,112,17.28,6,10,0.6,0,1,0.0,0,0,,2,5,7,1,0,0,0,1,12,+11,.600,.600,.100,.000,11.8,35.6,22.6,11.0,0.0,0.0,0.0,24.5,128,115,3.3
Nic Claxton,20210405,BRK,1,BRK,114,NYK,112,16.53,0,3,0.0,0,0,,0,2,0.0,3,3,6,3,1,1,0,2,0,+2,.000,.000,.000,.667,18.5,22.3,20.3,20.7,2.9,5.1,0.0,9.9,81,105,-2.4
Chris Chiozza,20210405,BRK,1,BRK,114,NYK,112,12.2,1,4,0.25,0,2,0.0,0,0,,0,3,3,2,0,0,2,0,2,+12,.250,.250,.500,.000,0.0,30.3,13.7,20.7,0.0,0.0,33.3,20.8,50,115,-17.2
