Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Shai Gilgeous-Alexander,20210108,OKC,0,OKC,101,NYK,89,34.48,9,14,0.643,3,3,1.0,4,6,0.667,4,6,10,7,0,1,3,2,25,+3,.751,.750,.214,.429,11.4,13.5,12.5,38.3,0.0,2.0,15.3,25.5,142,95,15.9
Luguentz Dort,20210108,OKC,0,OKC,101,NYK,89,29.45,2,9,0.222,1,6,0.16699999999999998,0,0,,2,6,8,1,0,1,2,2,5,+1,.278,.278,.667,.000,6.7,15.8,11.7,4.7,0.0,2.4,18.2,16.7,63,94,-8.3
Al Horford,20210108,OKC,0,OKC,101,NYK,89,28.97,6,15,0.4,3,7,0.429,0,2,0.0,1,7,8,0,1,1,2,1,15,-2,.472,.500,.467,.133,3.4,18.7,11.9,0.0,1.7,2.4,11.2,27.6,86,89,0.0
George Hill,20210108,OKC,0,OKC,101,NYK,89,28.47,1,4,0.25,0,2,0.0,2,2,1.0,1,1,2,3,0,1,1,4,4,-2,.410,.250,.500,.500,3.4,2.7,3.0,13.9,0.0,2.4,17.0,9.2,100,99,-6.0
Darius Bazley,20210108,OKC,0,OKC,101,NYK,89,23.38,2,9,0.222,0,3,0.0,0,0,,1,6,7,0,0,1,1,1,4,-5,.222,.222,.333,.000,4.2,19.9,12.9,0.0,0.0,3.0,10.0,19.1,50,92,-11.3
Hamidou Diallo,20210108,OKC,0,OKC,101,NYK,89,29.05,8,13,0.615,1,2,0.5,6,8,0.75,1,10,11,2,1,0,1,2,23,+18,.696,.654,.154,.615,3.4,26.7,16.4,13.3,1.7,0.0,5.7,27.0,139,88,12.8
Théo Maledon,20210108,OKC,0,OKC,101,NYK,89,22.23,2,8,0.25,0,3,0.0,0,0,,0,5,5,3,0,0,0,4,4,+13,.250,.250,.375,.000,0.0,17.4,9.7,19.2,0.0,0.0,0.0,16.1,74,95,-9.8
Aleksej Pokusevski,20210108,OKC,0,OKC,101,NYK,89,18.55,3,5,0.6,1,3,0.33299999999999996,0,0,,1,5,6,0,0,1,1,0,7,+11,.700,.700,.600,.000,5.3,20.9,14.0,0.0,0.0,3.8,16.7,14.5,118,91,4.3
Mike Muscala,20210108,OKC,0,OKC,101,NYK,89,14.88,2,6,0.33299999999999996,1,4,0.25,0,1,0.0,0,4,4,0,0,1,0,1,5,+13,.388,.417,.667,.167,0.0,20.8,11.6,0.0,0.0,4.7,0.0,19.4,81,90,-2.8
Kenrich Williams,20210108,OKC,0,OKC,101,NYK,89,6.38,2,3,0.667,1,1,1.0,0,0,,0,1,1,0,0,0,0,2,5,+9,.833,.833,.333,.000,0.0,12.1,6.8,0.0,0.0,0.0,0.0,21.0,159,96,8.4
Isaiah Roby,20210108,OKC,0,OKC,101,NYK,89,4.15,1,1,1.0,0,0,,2,2,1.0,0,0,0,0,0,0,0,0,4,+1,1.064,1.000,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,227,103,18.5
