Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Myles Turner,20210112,IND,0,IND,104,GSW,95,41.55,7,11,0.636,3,5,0.6,5,8,0.625,2,10,12,0,2,6,1,3,22,+4,.758,.773,.455,.727,5.0,23.1,14.4,0.0,2.3,13.6,6.4,15.9,140,85,9.8
Domantas Sabonis,20210112,IND,0,IND,104,GSW,95,36.6,7,15,0.467,0,2,0.0,4,5,0.8,4,10,14,6,0,1,4,1,18,+5,.523,.467,.133,.333,11.4,26.2,19.1,26.4,0.0,2.6,18.9,24.6,103,96,1.3
Malcolm Brogdon,20210112,IND,0,IND,104,GSW,95,32.95,5,18,0.278,2,6,0.33299999999999996,1,2,0.5,0,2,2,8,2,1,1,1,13,+7,.344,.333,.333,.111,0.0,5.8,3.0,36.7,2.9,2.9,5.0,25.6,87,96,0.6
Edmond Sumner,20210112,IND,0,IND,104,GSW,95,30.63,6,11,0.545,0,3,0.0,0,1,0.0,2,2,4,0,1,0,3,2,12,-4,.524,.545,.273,.091,6.8,6.3,6.5,0.0,1.6,0.0,20.8,20.0,83,101,-7.7
Justin Holiday,20210112,IND,0,IND,104,GSW,95,29.08,2,4,0.5,1,3,0.33299999999999996,3,5,0.6,0,2,2,0,1,0,1,3,8,-2,.645,.625,.750,1.250,0.0,6.6,3.4,0.0,1.6,0.0,13.9,10.5,109,100,-4.5
Aaron Holiday,20210112,IND,0,IND,104,GSW,95,28.0,6,16,0.375,2,5,0.4,2,2,1.0,1,1,2,12,2,0,1,1,16,+19,.474,.438,.313,.125,3.7,3.4,3.6,71.6,3.4,0.0,5.6,27.1,118,98,11.5
Doug McDermott,20210112,IND,0,IND,104,GSW,95,17.27,2,5,0.4,1,2,0.5,0,0,,0,5,5,0,0,0,2,4,5,+6,.500,.500,.400,.000,0.0,27.8,14.5,0.0,0.0,0.0,28.6,17.2,65,96,-13.3
JaKarr Sampson,20210112,IND,0,IND,104,GSW,95,14.37,3,5,0.6,0,1,0.0,0,0,,1,5,6,0,1,1,1,0,6,+13,.600,.600,.200,.000,7.3,33.4,20.9,0.0,3.3,6.6,16.7,17.7,98,84,3.1
Kelan Martin,20210112,IND,0,IND,104,GSW,95,5.9,1,3,0.33299999999999996,0,1,0.0,0,0,,0,3,3,0,0,0,0,1,2,-1,.333,.333,.333,.000,0.0,48.8,25.4,0.0,0.0,0.0,0.0,21.6,69,90,-11.4
Cassius Stanley,20210112,IND,0,IND,104,GSW,95,3.65,0,0,,0,0,,2,2,1.0,0,0,0,0,0,0,0,1,2,-2,1.136,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,250,105,1.9
