Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Tobias Harris,20210316,PHI,1,PHI,99,NYK,96,37.95,11,20,0.55,4,6,0.667,4,4,1.0,1,5,6,2,1,2,0,4,30,+1,.689,.650,.300,.200,2.5,13.5,7.8,11.0,1.3,4.2,0.0,25.2,145,101,14.0
Ben Simmons,20210316,PHI,1,PHI,99,NYK,96,33.65,8,14,0.5710000000000001,0,0,,0,1,0.0,3,10,13,7,0,0,3,3,16,+2,.554,.571,.000,.071,8.6,30.4,19.1,39.0,0.0,0.0,17.2,22.7,111,104,2.5
Seth Curry,20210316,PHI,1,PHI,99,NYK,96,31.78,7,14,0.5,4,7,0.5710000000000001,2,2,1.0,0,3,3,2,0,0,1,2,20,+6,.672,.643,.500,.143,0.0,9.6,4.7,11.4,0.0,0.0,6.3,21.9,130,109,4.7
Danny Green,20210316,PHI,1,PHI,99,NYK,96,22.32,1,10,0.1,1,7,0.14300000000000002,0,0,,0,1,1,2,4,1,3,2,3,0,.150,.150,.700,.000,0.0,4.6,2.2,12.3,9.0,3.6,23.1,25.6,34,88,-8.4
Tony Bradley,20210316,PHI,1,PHI,99,NYK,96,16.77,0,1,0.0,0,0,,0,0,,3,4,7,1,0,0,1,1,0,-1,.000,.000,.000,.000,17.2,24.4,20.7,7.7,0.0,0.0,50.0,5.2,85,105,-7.5
Dwight Howard,20210316,PHI,1,PHI,99,NYK,96,27.68,4,9,0.444,0,1,0.0,3,5,0.6,2,10,12,0,0,3,1,3,11,+7,.491,.444,.111,.556,6.9,36.9,21.5,0.0,0.0,8.7,8.2,19.3,101,95,-1.2
Furkan Korkmaz,20210316,PHI,1,PHI,99,NYK,96,23.23,4,12,0.33299999999999996,1,6,0.16699999999999998,3,5,0.6,2,1,3,0,2,0,1,0,12,+6,.423,.375,.500,.417,8.3,4.4,6.4,0.0,4.3,0.0,6.6,28.7,90,101,-1.1
Shake Milton,20210316,PHI,1,PHI,99,NYK,96,19.03,1,5,0.2,0,2,0.0,0,0,,0,1,1,3,0,1,0,3,2,-2,.200,.200,.400,.000,0.0,5.4,2.6,21.9,0.0,4.2,0.0,11.5,74,106,-7.8
Matisse Thybulle,20210316,PHI,1,PHI,99,NYK,96,17.53,1,4,0.25,1,3,0.33299999999999996,0,0,,0,1,1,1,1,3,0,2,3,-6,.375,.375,.750,.000,0.0,5.8,2.8,8.0,2.9,13.7,0.0,10.0,92,92,6.5
Mike Scott,20210316,PHI,1,PHI,99,NYK,96,10.05,0,1,0.0,0,0,,2,2,1.0,1,2,3,1,0,0,1,2,2,+2,.532,.000,.000,2.000,9.6,20.3,14.8,12.9,0.0,0.0,34.7,12.6,100,106,-6.0
