Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Jaylen Brown,20210317,BOS,0,CLE,117,BOS,110,39.3,11,26,0.423,2,10,0.2,4,8,0.5,1,2,3,4,2,3,2,4,28,+2,.474,.462,.385,.308,2.5,7.6,4.6,18.4,2.6,7.2,6.3,34.1,104,121,0.6
Jayson Tatum,20210317,BOS,0,CLE,117,BOS,110,37.13,11,24,0.45799999999999996,3,13,0.231,4,5,0.8,0,5,5,3,2,1,1,3,29,-8,.553,.521,.542,.208,0.0,20.2,8.1,15.0,2.7,2.5,3.7,31.2,120,122,4.4
Marcus Smart,20210317,BOS,0,CLE,117,BOS,110,29.22,5,11,0.455,4,9,0.444,5,6,0.833,1,2,3,2,2,0,4,2,19,-10,.696,.636,.818,.545,3.4,10.3,6.2,10.3,3.5,0.0,22.7,25.7,115,124,1.6
Daniel Theis,20210317,BOS,0,CLE,117,BOS,110,25.6,0,1,0.0,0,1,0.0,0,0,,2,2,4,5,0,0,2,3,0,-1,.000,.000,1.000,.000,7.8,11.7,9.4,23.4,0.0,0.0,66.7,5.0,89,131,-7.2
Semi Ojeleye,20210317,BOS,0,CLE,117,BOS,110,19.07,1,4,0.25,1,3,0.33299999999999996,2,2,1.0,1,2,3,0,0,0,0,1,5,-3,.512,.375,.750,.500,5.2,15.7,9.4,0.0,0.0,0.0,0.0,10.9,128,131,-6.6
Robert Williams,20210317,BOS,0,CLE,117,BOS,110,26.58,6,7,0.857,0,0,,1,2,0.5,5,9,14,3,2,4,1,4,13,-13,.825,.857,.000,.286,18.8,50.8,31.6,18.6,3.8,14.2,11.3,14.2,161,107,13.7
Grant Williams,20210317,BOS,0,CLE,117,BOS,110,22.48,1,6,0.16699999999999998,0,1,0.0,3,4,0.75,4,3,7,0,0,0,0,5,5,+4,.322,.167,.167,.667,17.8,20.0,18.7,0.0,0.0,0.0,0.0,14.7,103,130,-13.9
Payton Pritchard,20210317,BOS,0,CLE,117,BOS,110,18.78,3,4,0.75,0,1,0.0,1,2,0.5,1,0,1,1,1,0,0,1,7,+3,.717,.750,.250,.500,5.3,0.0,3.2,7.9,2.7,0.0,0.0,11.1,157,127,0.6
Jeff Teague,20210317,BOS,0,CLE,117,BOS,110,14.55,2,5,0.4,0,0,,0,0,,0,0,0,1,1,1,2,2,4,-8,.400,.400,.000,.000,0.0,0.0,0.0,9.9,3.5,6.5,28.6,20.5,65,121,-10.9
Carsen Edwards,20210317,BOS,0,CLE,117,BOS,110,3.93,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,133,-14.8
Javonte Green,20210317,BOS,0,CLE,117,BOS,110,3.35,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,133,-15.2
