Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Chris Paul,20210326,PHO,0,PHO,104,TOR,100,35.75,8,16,0.5,1,5,0.2,2,2,1.0,1,5,6,8,2,0,2,3,19,+4,.563,.531,.313,.125,3.4,14.9,9.5,33.3,2.8,0.0,10.6,23.7,118,101,5.5
Mikal Bridges,20210326,PHO,0,PHO,104,TOR,100,35.15,5,8,0.625,1,2,0.5,0,0,,2,5,7,2,1,0,2,1,11,+6,.688,.688,.250,.000,6.8,15.2,11.2,7.6,1.4,0.0,20.0,12.8,116,104,1.5
Devin Booker,20210326,PHO,0,PHO,104,TOR,100,33.7,6,14,0.429,2,5,0.4,2,2,1.0,0,6,6,2,1,0,4,2,16,-5,.538,.500,.357,.143,0.0,19.0,10.1,8.3,1.5,0.0,21.2,25.1,87,103,-4.2
Jae Crowder,20210326,PHO,0,PHO,104,TOR,100,30.47,3,11,0.273,2,9,0.222,0,0,,0,5,5,4,0,1,0,1,8,0,.364,.364,.818,.000,0.0,17.5,9.3,16.5,0.0,3.5,0.0,16.2,93,104,0.0
Deandre Ayton,20210326,PHO,0,PHO,104,TOR,100,29.17,9,12,0.75,0,0,,1,1,1.0,3,6,9,1,0,2,2,2,19,0,.764,.750,.000,.083,12.3,21.9,17.4,5.8,0.0,7.3,13.9,22.2,132,101,7.3
Dario Šarić,20210326,PHO,0,PHO,104,TOR,100,18.8,3,9,0.33299999999999996,0,3,0.0,2,2,1.0,1,3,4,1,0,0,0,2,8,+4,.405,.333,.333,.222,6.4,17.0,12.0,7.2,0.0,0.0,0.0,23.6,97,107,-6.2
Cameron Johnson,20210326,PHO,0,PHO,104,TOR,100,18.75,3,5,0.6,1,3,0.33299999999999996,0,0,,1,4,5,3,0,0,0,0,7,+2,.700,.700,.600,.000,6.4,22.8,15.1,21.7,0.0,0.0,0.0,12.0,157,106,9.7
Langston Galloway,20210326,PHO,0,PHO,104,TOR,100,13.7,3,6,0.5,2,4,0.5,0,0,,0,0,0,0,0,0,2,1,8,+11,.667,.667,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.2,88,111,-4.2
Cameron Payne,20210326,PHO,0,PHO,104,TOR,100,12.85,2,4,0.5,0,1,0.0,0,0,,1,2,3,2,0,0,1,2,4,-2,.500,.500,.250,.000,9.3,16.6,13.2,21.0,0.0,0.0,20.0,17.5,102,107,-4.6
Torrey Craig,20210326,PHO,0,PHO,104,TOR,100,11.67,1,5,0.2,0,4,0.0,2,2,1.0,0,2,2,3,0,0,0,2,4,0,.340,.200,.800,.400,0.0,18.3,9.7,31.7,0.0,0.0,0.0,22.6,99,107,-0.7
