Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Julius Randle,20210403,NYK,0,NYK,125,DET,81,30.17,9,16,0.563,5,9,0.556,6,7,0.857,1,7,8,3,0,0,3,3,29,+25,.760,.719,.563,.438,4.2,22.7,14.6,16.6,0.0,0.0,13.6,35.9,130,95,5.4
Reggie Bullock,20210403,NYK,0,NYK,125,DET,81,27.75,8,12,0.667,6,10,0.6,0,0,,0,5,5,1,1,0,0,0,22,+27,.799,.786,.143,.571,0.0,0.0,0.0,20.1,3.8,3.2,10.2,17.2,152,95,7.1
RJ Barrett,20210403,NYK,0,NYK,125,DET,81,27.75,5,7,0.7140000000000001,1,1,1.0,3,4,0.75,0,0,0,4,2,1,1,2,14,+23,.917,.917,.833,.000,0.0,17.7,9.9,5.9,1.9,0.0,0.0,21.2,163,94,13.6
Elfrid Payton,20210403,NYK,0,NYK,125,DET,81,24.7,4,12,0.33299999999999996,1,4,0.25,2,4,0.5,1,5,6,9,2,1,1,3,11,+22,.400,.375,.333,.333,5.1,19.8,13.4,49.6,4.3,3.6,6.8,29.3,114,85,1.5
Nerlens Noel,20210403,NYK,0,NYK,125,DET,81,24.28,0,0,,0,0,,0,0,,4,2,6,1,2,4,0,3,0,+21,,,,,20.8,8.1,13.6,4.6,4.4,14.6,,0.0,237,83,5.6
Taj Gibson,20210403,NYK,0,NYK,125,DET,81,20.98,5,5,1.0,0,0,,1,1,1.0,1,4,5,1,2,2,1,0,11,+19,1.011,1.000,.000,.200,6.0,18.7,13.1,7.2,5.1,8.5,15.5,15.1,169,81,13.2
Derrick Rose,20210403,NYK,0,NYK,125,DET,81,20.57,3,6,0.5,0,3,0.0,1,2,0.5,0,2,2,2,2,0,0,0,7,+18,.509,.500,.500,.333,0.0,9.5,5.4,13.0,5.2,0.0,0.0,16.4,116,90,-1.8
Immanuel Quickley,20210403,NYK,0,NYK,125,DET,81,17.52,3,6,0.5,1,2,0.5,5,5,1.0,0,3,3,3,0,0,0,1,12,+13,.732,.583,.333,.833,0.0,16.8,9.4,23.6,0.0,0.0,0.0,23.0,164,98,4.6
Obi Toppin,20210403,NYK,0,NYK,125,DET,81,15.85,3,8,0.375,2,4,0.5,0,0,,0,2,2,1,0,0,0,2,8,+19,.500,.500,.500,.000,0.0,12.4,7.0,8.9,0.0,0.0,0.0,24.8,103,100,-8.8
Alec Burks,20210403,NYK,0,NYK,125,DET,81,15.2,0,2,0.0,0,2,0.0,0,0,,0,2,2,4,0,1,1,2,0,+14,.000,.000,1.000,.000,0.0,12.9,7.3,29.4,0.0,5.8,33.3,9.7,80,96,-6.7
Kevin Knox,20210403,NYK,0,NYK,125,DET,81,5.05,3,3,1.0,3,3,1.0,0,0,,0,1,1,1,0,0,0,1,9,+7,1.500,1.500,1.000,.000,0.0,19.4,10.9,65.6,0.0,0.0,0.0,29.1,283,96,58.8
Frank Ntilikina,20210403,NYK,0,NYK,125,DET,81,2.73,0,0,,0,0,,1,2,0.5,0,1,1,1,1,0,0,0,1,+4,.568,,,,0.0,35.8,20.2,40.8,19.5,0.0,0.0,15.8,158,46,31.4
Norvel Pelle,20210403,NYK,0,NYK,125,DET,81,2.73,0,0,,0,0,,1,2,0.5,0,3,3,0,0,2,0,0,1,+4,.568,,,,0.0,100.0,60.6,0.0,0.0,65.0,0.0,15.8,123,17,29.0
Theo Pinson,20210403,NYK,0,NYK,125,DET,81,2.73,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,1,0,+4,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0,104,-35.5
Jared Harper,20210403,NYK,0,NYK,125,DET,81,1.98,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0,106,-36.9
