Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
RJ Barrett,20210129,NYK,1,NYK,102,CLE,81,39.82,8,19,0.42100000000000004,2,5,0.4,6,7,0.857,0,4,4,2,2,0,3,5,24,+27,.543,.474,.263,.368,0.0,10.3,5.7,8.2,2.7,0.0,12.0,30.2,102,94,-2.1
Julius Randle,20210129,NYK,1,NYK,102,CLE,81,35.15,7,13,0.5379999999999999,0,2,0.0,2,3,0.667,0,8,8,6,1,1,2,2,16,+14,.559,.538,.154,.231,0.0,23.2,13.0,27.8,1.5,2.4,12.3,22.3,113,88,5.1
Alec Burks,20210129,NYK,1,NYK,102,CLE,81,23.85,3,5,0.6,1,2,0.5,0,0,,0,6,6,1,0,0,0,1,7,+4,.700,.700,.400,.000,0.0,25.7,14.4,6.1,0.0,0.0,0.0,10.1,145,92,1.7
Elfrid Payton,20210129,NYK,1,NYK,102,CLE,81,23.13,1,6,0.16699999999999998,0,1,0.0,0,0,,0,1,1,3,1,0,2,1,2,+2,.167,.167,.167,.000,0.0,4.4,2.5,16.9,2.3,0.0,25.0,16.6,48,98,-11.5
Mitchell Robinson,20210129,NYK,1,NYK,102,CLE,81,22.27,2,3,0.667,0,0,,2,2,1.0,2,2,4,1,1,3,2,5,6,-6,.773,.667,.000,.667,11.7,9.2,10.3,6.2,2.4,11.2,34.0,12.7,118,88,2.3
Nerlens Noel,20210129,NYK,1,NYK,102,CLE,81,25.08,1,2,0.5,0,0,,2,2,1.0,2,4,6,0,0,1,1,4,4,+24,.694,.500,.000,1.000,10.3,16.3,13.7,0.0,0.0,3.3,25.8,7.4,126,95,-3.8
Immanuel Quickley,20210129,NYK,1,NYK,102,CLE,81,24.87,9,17,0.529,5,8,0.625,2,2,1.0,3,2,5,3,0,0,2,4,25,+19,.699,.676,.471,.118,15.7,8.2,11.5,26.8,0.0,0.0,10.1,38.4,133,101,14.0
Austin Rivers,20210129,NYK,1,NYK,102,CLE,81,24.15,6,11,0.545,1,6,0.16699999999999998,0,0,,1,2,3,3,3,0,1,1,13,+17,.591,.591,.545,.000,5.4,8.5,7.1,22.0,6.7,0.0,8.3,23.8,120,86,11.0
Obi Toppin,20210129,NYK,1,NYK,102,CLE,81,12.85,2,4,0.5,1,3,0.33299999999999996,0,0,,0,3,3,1,0,1,0,0,5,+7,.625,.625,.750,.000,0.0,23.8,13.3,11.8,0.0,6.4,0.0,14.9,134,89,9.6
Kevin Knox,20210129,NYK,1,NYK,102,CLE,81,8.18,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-6,,,,,0.0,12.5,7.0,0.0,0.0,0.0,,0.0,0,99,-6.3
Taj Gibson,20210129,NYK,1,NYK,102,CLE,81,0.65,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,105,-4.9
