Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Caris LeVert,20210515,IND,1,LAL,122,IND,115,38.83,11,23,0.478,2,9,0.222,4,4,1.0,1,4,5,12,2,1,7,3,28,0,.565,.522,.391,.174,2.9,12.4,7.5,45.8,2.5,2.2,22.0,35.6,103,122,1.9
Justin Holiday,20210515,IND,1,LAL,122,IND,115,34.78,5,11,0.455,2,7,0.28600000000000003,0,0,,0,3,3,1,0,0,1,5,12,-1,.545,.545,.636,.000,0.0,10.3,5.0,3.5,0.0,0.0,8.3,15.0,99,129,-9.0
Goga Bitadze,20210515,IND,1,LAL,122,IND,115,29.87,3,8,0.375,1,3,0.33299999999999996,3,6,0.5,2,5,7,1,0,4,1,4,10,+2,.470,.438,.375,.750,7.7,20.1,13.7,3.9,0.0,11.3,8.6,17.0,100,119,-4.9
Oshae Brissett,20210515,IND,1,LAL,122,IND,115,29.65,2,7,0.28600000000000003,0,4,0.0,1,2,0.5,2,3,5,2,1,0,0,1,5,-20,.317,.286,.571,.286,7.7,12.1,9.9,7.6,1.6,0.0,0.0,11.6,93,125,-7.3
Doug McDermott,20210515,IND,1,LAL,122,IND,115,24.7,6,9,0.667,1,3,0.33299999999999996,4,5,0.8,1,3,4,1,0,0,0,2,17,-9,.759,.722,.333,.556,4.6,14.6,9.5,5.7,0.0,0.0,0.0,19.7,156,128,2.9
T.J. McConnell,20210515,IND,1,LAL,122,IND,115,30.87,4,8,0.5,0,0,,0,0,,0,6,6,9,4,1,3,1,8,-3,.500,.500,.000,.000,0.0,23.3,11.4,35.2,6.2,2.7,27.3,15.5,101,110,3.6
Kelan Martin,20210515,IND,1,LAL,122,IND,115,26.08,6,9,0.667,3,6,0.5,0,0,,0,3,3,1,3,2,1,3,15,+5,.833,.833,.667,.000,0.0,13.8,6.7,5.3,5.5,6.5,10.0,16.7,138,112,10.4
JaKarr Sampson,20210515,IND,1,LAL,122,IND,115,20.28,9,13,0.6920000000000001,0,1,0.0,2,2,1.0,1,2,3,1,0,0,0,2,20,-8,.720,.692,.077,.154,5.6,11.8,8.7,9.6,0.0,0.0,0.0,29.8,144,129,4.8
Cassius Stanley,20210515,IND,1,LAL,122,IND,115,4.93,0,1,0.0,0,0,,0,0,,1,0,1,0,0,0,0,2,0,-1,.000,.000,.000,.000,23.2,0.0,11.9,0.0,0.0,0.0,0.0,8.8,71,131,-20.3
Aaron Holiday,20210515,IND,1,LAL,122,IND,115,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domantas Sabonis,20210515,IND,1,LAL,122,IND,115,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
