Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Shai Gilgeous-Alexander,20210102,OKC,0,OKC,108,ORL,99,34.77,5,17,0.294,2,9,0.222,4,5,0.8,0,4,4,7,0,1,1,3,16,+1,.417,.353,.529,.294,0.0,9.1,5.2,31.1,0.0,2.0,5.0,26.5,96,105,-3.8
Darius Bazley,20210102,OKC,0,OKC,108,ORL,99,32.4,7,10,0.7,2,4,0.5,3,3,1.0,0,12,12,2,0,1,0,0,19,+1,.839,.800,.400,.300,0.0,29.1,16.6,10.7,0.0,2.1,0.0,15.9,167,95,10.3
Luguentz Dort,20210102,OKC,0,OKC,108,ORL,99,30.18,2,7,0.28600000000000003,1,4,0.25,4,4,1.0,0,4,4,0,1,1,1,4,9,+4,.514,.357,.571,.571,0.0,10.4,5.9,0.0,1.6,2.3,10.2,14.7,94,100,-6.3
Al Horford,20210102,OKC,0,OKC,108,ORL,99,27.77,5,12,0.41700000000000004,2,7,0.28600000000000003,0,0,,1,6,7,4,0,1,1,2,12,-2,.500,.500,.583,.000,3.8,17.0,11.3,23.6,0.0,2.5,7.7,21.4,105,101,0.6
George Hill,20210102,OKC,0,OKC,108,ORL,99,27.55,7,12,0.583,3,7,0.429,1,1,1.0,0,1,1,5,2,0,1,0,18,-2,.723,.708,.583,.083,0.0,2.9,1.6,33.8,3.5,0.0,7.4,22.3,137,102,10.8
Mike Muscala,20210102,OKC,0,OKC,108,ORL,99,20.23,2,6,0.33299999999999996,1,4,0.25,3,3,1.0,0,6,6,0,0,1,2,1,8,+11,.546,.417,.667,.500,0.0,23.3,13.3,0.0,0.0,3.4,21.5,21.0,85,97,-6.7
Théo Maledon,20210102,OKC,0,OKC,108,ORL,99,19.35,5,7,0.7140000000000001,1,3,0.33299999999999996,1,1,1.0,1,2,3,4,1,0,1,2,12,+8,.806,.786,.429,.143,5.4,8.1,7.0,38.8,2.5,0.0,11.8,19.9,151,101,10.2
Hamidou Diallo,20210102,OKC,0,OKC,108,ORL,99,18.92,5,9,0.556,1,1,1.0,1,2,0.5,2,6,8,0,0,0,1,4,12,+8,.607,.611,.111,.222,11.0,25.0,19.0,0.0,0.0,0.0,9.2,26.2,111,98,-3.5
Kenrich Williams,20210102,OKC,0,OKC,108,ORL,99,14.58,0,5,0.0,0,1,0.0,2,2,1.0,2,3,5,0,0,0,0,1,2,+4,.170,.000,.200,.400,14.3,16.2,15.4,0.0,0.0,0.0,0.0,18.4,63,103,-16.0
Aleksej Pokusevski,20210102,OKC,0,OKC,108,ORL,99,14.25,0,1,0.0,0,1,0.0,0,0,,0,2,2,0,1,0,2,0,0,+12,.000,.000,1.000,.000,0.0,11.0,6.3,0.0,3.4,0.0,66.7,9.6,0,98,-12.2
