Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Joel Embiid,20201229,PHI,1,PHI,100,TOR,93,37.88,7,17,0.41200000000000003,1,6,0.16699999999999998,14,16,0.875,4,12,16,4,2,2,5,1,29,+15,.603,.441,.353,.941,11.0,27.6,20.1,21.9,2.4,5.6,17.2,31.6,112,84,10.5
Tobias Harris,20201229,PHI,1,PHI,100,TOR,93,37.87,11,20,0.55,2,5,0.4,2,2,1.0,2,9,11,3,2,2,2,1,26,+21,.623,.600,.250,.100,5.5,20.7,13.8,21.1,2.4,5.6,8.7,24.9,116,86,11.6
Ben Simmons,20201229,PHI,1,PHI,100,TOR,93,36.77,3,11,0.273,0,0,,5,8,0.625,0,13,13,7,1,1,3,1,11,+10,.379,.273,.000,.727,0.0,30.9,16.8,32.5,1.3,2.9,17.1,19.6,81,87,-1.1
Seth Curry,20201229,PHI,1,PHI,100,TOR,93,32.63,5,11,0.455,3,6,0.5,4,4,1.0,1,5,6,4,1,1,3,4,17,+1,.666,.591,.545,.364,3.2,13.4,8.7,23.9,1.4,3.3,19.0,19.9,114,93,5.2
Danny Green,20201229,PHI,1,PHI,100,TOR,93,28.57,3,7,0.429,1,4,0.25,0,0,,1,1,2,0,2,2,2,1,7,+5,.500,.500,.571,.000,3.7,3.1,3.3,0.0,3.2,7.5,22.2,13.0,77,90,0.4
Shake Milton,20201229,PHI,1,PHI,100,TOR,93,25.67,2,10,0.2,1,6,0.16699999999999998,2,2,1.0,0,1,1,2,2,0,0,3,7,+6,.322,.250,.600,.200,0.0,3.4,1.9,13.2,3.6,0.0,0.0,17.5,78,93,-4.3
Matisse Thybulle,20201229,PHI,1,PHI,100,TOR,93,12.35,0,2,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-8,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0,104,-10.8
Mike Scott,20201229,PHI,1,PHI,100,TOR,93,10.13,1,3,0.33299999999999996,0,2,0.0,1,1,1.0,1,1,2,0,0,1,0,2,3,-14,.436,.333,.667,.333,10.3,8.6,9.4,0.0,0.0,10.5,0.0,14.0,105,94,-1.7
Dwight Howard,20201229,PHI,1,PHI,100,TOR,93,10.12,0,0,,0,0,,0,0,,0,3,3,0,0,1,3,2,0,-8,,,,,0.0,25.9,14.1,0.0,0.0,10.5,100.0,12.2,0,87,-17.3
Tyrese Maxey,20201229,PHI,1,PHI,100,TOR,93,8.02,0,3,0.0,0,2,0.0,0,0,,0,0,0,1,0,0,0,0,0,+7,.000,.000,.667,.000,0.0,0.0,0.0,18.7,0.0,0.0,0.0,15.4,18,104,-15.4
