Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Khris Middleton,20210510,MIL,0,SAS,146,MIL,125,32.42,10,15,0.667,2,7,0.28600000000000003,1,1,1.0,2,5,7,5,0,0,3,2,23,-14,.745,.733,.467,.067,6.6,21.2,13.0,23.0,0.0,0.0,16.3,24.6,131,145,0.4
Jrue Holiday,20210510,MIL,0,SAS,146,MIL,125,30.92,9,14,0.643,2,5,0.4,0,0,,1,1,2,6,0,0,2,1,20,-12,.714,.714,.357,.000,3.5,4.4,3.9,28.2,0.0,0.0,12.5,22.4,133,148,-0.4
Giannis Antetokounmpo,20210510,MIL,0,SAS,146,MIL,125,29.33,11,16,0.688,0,2,0.0,6,7,0.857,0,3,3,4,0,0,0,4,28,-22,.734,.688,.125,.438,0.0,14.0,6.1,22.6,0.0,0.0,0.0,28.1,154,146,5.3
Donte DiVincenzo,20210510,MIL,0,SAS,146,MIL,125,25.78,4,9,0.444,3,8,0.375,1,2,0.5,0,6,6,6,0,1,0,1,12,-20,.607,.611,.889,.222,0.0,31.9,14.0,28.2,0.0,2.9,0.0,16.6,139,141,4.8
Brook Lopez,20210510,MIL,0,SAS,146,MIL,125,22.68,4,10,0.4,1,5,0.2,3,4,0.75,2,1,3,0,0,2,0,0,12,-11,.510,.450,.500,.400,9.4,6.0,7.9,0.0,0.0,6.5,0.0,22.4,114,142,-5.8
Bryn Forbes,20210510,MIL,0,SAS,146,MIL,125,21.25,2,4,0.5,2,3,0.667,2,3,0.667,0,1,1,2,1,1,0,2,8,-10,.752,.750,.750,.750,0.0,6.5,2.8,10.6,2.2,3.5,0.0,10.8,158,140,1.9
P.J. Tucker,20210510,MIL,0,SAS,146,MIL,125,20.5,1,4,0.25,1,3,0.33299999999999996,0,0,,0,0,0,1,0,0,0,0,3,-14,.375,.375,.750,.000,0.0,0.0,0.0,5.2,0.0,0.0,0.0,8.4,89,149,-9.7
Pat Connaughton,20210510,MIL,0,SAS,146,MIL,125,17.67,0,4,0.0,0,3,0.0,0,0,,1,5,6,1,1,0,0,2,0,-3,.000,.000,.750,.000,6.0,38.8,20.4,5.8,2.6,0.0,0.0,9.8,40,137,-13.8
Bobby Portis,20210510,MIL,0,SAS,146,MIL,125,16.3,5,11,0.455,1,2,0.5,2,2,1.0,2,3,5,0,1,1,0,1,13,-9,.547,.500,.182,.182,13.1,25.2,18.4,0.0,2.9,4.5,0.0,31.5,118,134,-1.1
Thanasis Antetokounmpo,20210510,MIL,0,SAS,146,MIL,125,7.0,0,1,0.0,0,0,,3,4,0.75,0,0,0,0,2,0,0,0,3,+2,.543,.000,.000,4.000,0.0,0.0,0.0,0.0,13.4,0.0,0.0,17.0,122,118,5.2
Jeff Teague,20210510,MIL,0,SAS,146,MIL,125,6.62,0,3,0.0,0,1,0.0,0,0,,0,0,0,1,0,1,1,0,0,+2,.000,.000,.333,.000,0.0,0.0,0.0,15.4,0.0,11.2,25.0,26.1,17,139,-24.4
Sam Merrill,20210510,MIL,0,SAS,146,MIL,125,4.77,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,3,+3,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,300,149,8.6
Jordan Nwora,20210510,MIL,0,SAS,146,MIL,125,4.77,0,2,0.0,0,1,0.0,0,0,,0,1,1,0,1,0,1,0,0,+3,.000,.000,.500,.000,0.0,28.8,12.6,0.0,9.8,0.0,33.3,27.2,0,122,-25.3
