Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Darius Garland,20210208,CLE,0,PHO,119,CLE,113,37.12,6,18,0.33299999999999996,1,3,0.33299999999999996,4,4,1.0,0,2,2,7,1,0,1,3,17,+1,.430,.361,.167,.222,0.0,5.9,3.2,25.0,1.4,0.0,4.8,25.1,105,130,-6.2
Andre Drummond,20210208,CLE,0,PHO,119,CLE,113,35.9,7,12,0.583,0,0,,1,5,0.2,5,9,14,2,3,2,1,1,15,+3,.528,.583,.000,.417,18.6,27.3,23.4,7.7,4.3,4.1,6.6,19.0,118,114,3.7
Collin Sexton,20210208,CLE,0,PHO,119,CLE,113,34.22,10,15,0.667,2,4,0.5,1,1,1.0,0,2,2,5,0,0,2,4,23,-5,.745,.733,.267,.067,0.0,6.4,3.5,23.4,0.0,0.0,11.5,22.9,137,132,2.5
Jarrett Allen,20210208,CLE,0,PHO,119,CLE,113,34.02,5,7,0.7140000000000001,0,0,,4,5,0.8,2,3,5,1,0,1,0,2,14,0,.761,.714,.000,.714,7.8,9.6,8.8,3.8,0.0,2.1,0.0,12.1,165,130,0.4
Isaac Okoro,20210208,CLE,0,PHO,119,CLE,113,25.02,3,7,0.429,2,5,0.4,3,4,0.75,0,0,0,2,0,0,0,4,11,-20,.628,.571,.714,.571,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.7,140,134,-2.5
Taurean Prince,20210208,CLE,0,PHO,119,CLE,113,25.1,5,10,0.5,1,4,0.25,2,2,1.0,0,6,6,1,0,1,2,3,13,+4,.597,.550,.400,.200,0.0,26.1,14.3,5.6,0.0,2.9,15.5,23.0,104,124,-4.3
Cedi Osman,20210208,CLE,0,PHO,119,CLE,113,15.45,1,6,0.16699999999999998,0,4,0.0,0,0,,0,2,2,1,0,0,0,1,2,-1,.167,.167,.667,.000,0.0,14.1,7.8,7.6,0.0,0.0,0.0,17.4,50,130,-17.7
Dylan Windler,20210208,CLE,0,PHO,119,CLE,113,14.02,2,4,0.5,1,3,0.33299999999999996,0,0,,2,4,6,1,1,0,2,1,5,-3,.625,.625,.750,.000,19.0,31.1,25.7,9.2,3.6,0.0,33.3,19.2,100,117,0.1
Damyean Dotson,20210208,CLE,0,PHO,119,CLE,113,10.7,2,3,0.667,0,0,,1,2,0.5,0,2,2,3,0,1,1,1,5,-5,.644,.667,.000,.667,0.0,20.4,11.2,38.4,0.0,6.8,20.5,20.5,121,123,6.9
JaVale McGee,20210208,CLE,0,PHO,119,CLE,113,8.47,3,4,0.75,1,1,1.0,1,2,0.5,0,0,0,0,0,0,1,0,8,-4,.820,.875,.250,.500,0.0,0.0,0.0,0.0,0.0,0.0,17.0,31.2,120,135,4.9
