Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Harrison Barnes,20210201,SAC,0,SAC,118,NOP,109,40.38,8,14,0.5710000000000001,5,9,0.556,3,3,1.0,2,6,8,4,1,1,3,0,24,+13,.783,.750,.643,.214,5.7,12.7,9.7,14.6,1.2,1.7,16.4,18.2,135,107,9.5
De'Aaron Fox,20210201,SAC,0,SAC,118,NOP,109,39.68,14,24,0.583,3,10,0.3,7,7,1.0,2,2,4,12,1,0,6,3,38,+7,.702,.646,.417,.292,5.8,4.3,4.9,57.9,1.2,0.0,18.1,33.5,131,112,10.7
Buddy Hield,20210201,SAC,0,SAC,118,NOP,109,39.0,4,16,0.25,4,15,0.267,4,6,0.667,1,7,8,3,0,0,1,3,16,+12,.429,.375,.938,.375,2.9,15.4,10.0,10.0,0.0,0.0,5.1,20.2,102,110,-5.1
Richaun Holmes,20210201,SAC,0,SAC,118,NOP,109,33.12,6,7,0.857,0,0,,5,7,0.7140000000000001,2,8,10,3,0,6,4,4,17,+14,.843,.857,.000,1.000,6.9,20.7,14.8,13.1,0.0,12.2,28.4,17.1,123,99,7.4
Marvin Bagley III,20210201,SAC,0,SAC,118,NOP,109,21.6,5,12,0.41700000000000004,0,2,0.0,0,2,0.0,1,3,4,1,0,1,2,3,10,-1,.388,.417,.167,.167,5.3,11.9,9.1,7.2,0.0,3.1,13.4,27.7,75,109,-12.8
Tyrese Haliburton,20210201,SAC,0,SAC,118,NOP,109,32.43,2,7,0.28600000000000003,1,4,0.25,0,0,,3,8,11,6,1,0,1,0,5,+13,.357,.357,.571,.000,10.6,21.1,16.6,22.7,1.5,0.0,12.5,9.9,116,104,0.2
Hassan Whiteside,20210201,SAC,0,SAC,118,NOP,109,14.48,2,5,0.4,0,0,,1,1,1.0,2,4,6,0,0,0,2,4,5,-5,.460,.400,.000,.200,15.8,23.7,20.3,0.0,0.0,0.0,26.9,20.6,81,105,-14.8
Cory Joseph,20210201,SAC,0,SAC,118,NOP,109,14.43,1,2,0.5,1,2,0.5,0,0,,0,1,1,1,0,0,1,0,3,-5,.750,.750,1.000,.000,0.0,5.9,3.4,8.6,0.0,0.0,33.3,8.4,100,114,-2.7
Kyle Guy,20210201,SAC,0,SAC,118,NOP,109,4.73,0,1,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,0,1,0,0,.000,.000,1.000,.000,0.0,0.0,0.0,24.1,0.0,0.0,0.0,8.5,66,117,-11.2
Chimezie Metu,20210201,SAC,0,SAC,118,NOP,109,0.13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,117,-5.9
