Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Luka Dončić,20210301,DAL,0,DAL,130,ORL,124,37.45,12,22,0.545,5,10,0.5,4,6,0.667,1,9,10,9,0,0,4,0,33,+5,.670,.659,.455,.273,3.1,25.6,14.7,36.5,0.0,0.0,14.0,34.0,125,127,4.6
Dorian Finney-Smith,20210301,DAL,0,DAL,130,ORL,124,34.08,3,5,0.6,0,2,0.0,0,0,,0,4,4,2,0,1,1,3,6,-8,.600,.600,.400,.000,0.0,12.5,6.5,6.6,0.0,2.6,16.7,7.8,108,126,-7.7
Kristaps Porziņģis,20210301,DAL,0,DAL,130,ORL,124,32.93,5,15,0.33299999999999996,3,10,0.3,4,4,1.0,1,9,10,3,1,1,1,1,17,+4,.507,.433,.667,.267,3.5,29.1,16.8,11.0,1.4,2.7,5.6,23.9,109,120,-2.9
Josh Richardson,20210301,DAL,0,DAL,130,ORL,124,29.0,4,11,0.364,1,6,0.16699999999999998,2,2,1.0,1,1,2,4,0,2,0,1,11,+9,.463,.409,.545,.182,3.9,3.7,3.8,16.4,0.0,6.1,0.0,18.2,116,124,-4.1
Maxi Kleber,20210301,DAL,0,DAL,130,ORL,124,28.3,4,6,0.667,3,5,0.6,2,2,1.0,1,5,6,1,3,2,0,2,13,+13,.945,.917,.833,.333,4.0,18.8,11.7,4.2,5.1,6.3,0.0,10.8,187,110,10.8
Jalen Brunson,20210301,DAL,0,DAL,130,ORL,124,29.08,9,13,0.6920000000000001,3,6,0.5,3,5,0.6,1,5,6,3,1,0,1,1,24,-10,.789,.808,.462,.385,3.9,18.3,11.4,15.4,1.6,0.0,6.2,24.7,148,124,6.6
Tim Hardaway Jr.,20210301,DAL,0,DAL,130,ORL,124,22.62,2,8,0.25,1,5,0.2,0,0,,0,2,2,4,1,0,0,0,5,+2,.313,.313,.625,.000,0.0,9.4,4.9,19.9,2.1,0.0,0.0,15.7,91,124,-7.4
Dwight Powell,20210301,DAL,0,DAL,130,ORL,124,12.83,3,4,0.75,0,0,,2,2,1.0,1,3,4,0,0,0,1,3,8,+9,.820,.750,.000,.500,8.9,24.9,17.2,0.0,0.0,0.0,17.0,20.3,138,126,-6.8
Trey Burke,20210301,DAL,0,DAL,130,ORL,124,9.87,4,5,0.8,1,2,0.5,2,2,1.0,0,1,1,2,0,0,0,0,11,+9,.935,.900,.400,.400,0.0,10.8,5.6,35.3,0.0,0.0,0.0,26.5,192,129,16.4
Willie Cauley-Stein,20210301,DAL,0,DAL,130,ORL,124,3.83,1,1,1.0,0,0,,0,0,,1,0,1,1,0,0,0,1,2,-3,1.000,1.000,.000,.000,29.8,0.0,14.4,36.3,0.0,0.0,0.0,11.6,217,130,10.1
