Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Russell Westbrook,20210428,WAS,1,WAS,116,LAL,107,40.67,7,16,0.43799999999999994,1,3,0.33299999999999996,3,4,0.75,2,16,18,14,2,0,2,3,18,+12,.507,.469,.188,.250,6.2,35.6,23.3,42.7,2.4,0.0,10.1,20.8,124,99,9.9
Bradley Beal,20210428,WAS,1,WAS,116,LAL,107,36.3,11,18,0.611,3,5,0.6,2,2,1.0,0,3,3,3,1,0,4,1,27,+14,.715,.694,.278,.111,0.0,7.5,4.4,12.2,1.3,0.0,17.5,27.0,119,111,4.5
Rui Hachimura,20210428,WAS,1,WAS,116,LAL,107,29.53,4,8,0.5,0,1,0.0,4,4,1.0,0,1,1,2,1,0,0,3,12,+8,.615,.500,.125,.500,0.0,3.1,1.8,8.0,1.6,0.0,0.0,14.1,139,111,0.9
Alex Len,20210428,WAS,1,WAS,116,LAL,107,24.62,7,13,0.5379999999999999,0,1,0.0,4,7,0.5710000000000001,5,4,9,1,0,2,0,2,18,+12,.560,.538,.077,.538,25.7,14.7,19.3,5.8,0.0,6.3,0.0,27.9,131,106,4.6
Raul Neto,20210428,WAS,1,WAS,116,LAL,107,22.62,2,4,0.5,1,1,1.0,0,0,,0,2,2,2,0,0,1,0,5,+4,.625,.625,.250,.000,0.0,8.0,4.7,9.9,0.0,0.0,20.0,9.5,111,114,-2.5
Dāvis Bertāns,20210428,WAS,1,WAS,116,LAL,107,24.02,0,6,0.0,0,6,0.0,0,0,,0,2,2,1,1,0,0,3,0,+3,.000,.000,1.000,.000,0.0,7.5,4.4,4.3,2.0,0.0,0.0,10.7,13,109,-13.5
Chandler Hutchison,20210428,WAS,1,WAS,116,LAL,107,19.18,4,7,0.5710000000000001,0,0,,0,0,,0,6,6,0,0,1,1,3,8,+1,.571,.571,.000,.000,0.0,28.3,16.5,0.0,0.0,4.0,12.5,17.8,99,103,-3.4
Ish Smith,20210428,WAS,1,WAS,116,LAL,107,18.02,4,6,0.667,1,1,1.0,3,4,0.75,0,2,2,1,1,0,1,2,12,+2,.773,.750,.167,.667,0.0,10.1,5.9,7.3,2.7,0.0,11.4,20.8,139,106,6.3
Daniel Gafford,20210428,WAS,1,WAS,116,LAL,107,13.08,4,5,0.8,0,0,,0,0,,3,3,6,0,0,0,2,3,8,-2,.800,.800,.000,.000,29.0,20.8,24.2,0.0,0.0,0.0,28.6,22.9,118,108,-3.4
Robin Lopez,20210428,WAS,1,WAS,116,LAL,107,8.52,4,6,0.667,0,0,,0,0,,0,1,1,0,0,1,1,0,8,+6,.667,.667,.000,.000,0.0,10.6,6.2,0.0,0.0,9.1,14.3,35.1,103,106,4.8
Isaac Bonga,20210428,WAS,1,WAS,116,LAL,107,1.15,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2,0,116,-42.3
Garrison Mathews,20210428,WAS,1,WAS,116,LAL,107,1.15,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,116,-5.2
Cassius Winston,20210428,WAS,1,WAS,116,LAL,107,1.15,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,37.2,0,116,-47.0
