Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Gary Harris,20210428,ORL,0,ORL,109,CLE,104,34.18,9,16,0.563,1,4,0.25,0,0,,0,6,6,7,0,2,0,3,19,+5,.594,.594,.250,.000,0.0,15.9,9.0,32.4,0.0,5.9,0.0,20.6,134,108,3.7
Cole Anthony,20210428,ORL,0,ORL,109,CLE,104,31.13,6,12,0.5,1,4,0.25,5,5,1.0,1,3,4,3,0,0,5,3,18,+9,.634,.542,.333,.417,3.8,8.7,6.6,13.7,0.0,0.0,26.0,27.2,101,114,-9.0
Chuma Okeke,20210428,ORL,0,ORL,109,CLE,104,26.68,7,12,0.583,3,6,0.5,1,2,0.5,0,3,3,3,3,1,2,3,18,+5,.699,.708,.500,.167,0.0,10.2,5.7,17.7,5.5,3.7,13.4,24.6,120,99,8.3
James Ennis III,20210428,ORL,0,ORL,109,CLE,104,23.03,2,4,0.5,1,1,1.0,3,4,0.75,1,7,8,2,0,0,3,1,8,+20,.694,.625,.250,1.000,5.1,27.5,17.7,10.7,0.0,0.0,34.2,16.8,101,107,-5.9
Wendell Carter Jr.,20210428,ORL,0,ORL,109,CLE,104,21.1,2,5,0.4,0,0,,1,2,0.5,1,6,7,2,1,2,1,5,5,+1,.425,.400,.000,.400,5.5,25.8,16.9,11.8,2.3,9.5,14.5,14.4,94,97,-5.1
Dwayne Bacon,20210428,ORL,0,ORL,109,CLE,104,31.23,6,12,0.5,1,3,0.33299999999999996,3,5,0.6,1,2,3,2,1,0,1,0,16,-2,.563,.542,.250,.417,3.7,5.8,4.9,9.1,1.6,0.0,6.6,21.5,114,112,-3.1
Mo Bamba,20210428,ORL,0,ORL,109,CLE,104,24.27,4,9,0.444,1,5,0.2,0,0,,3,4,7,2,1,2,2,2,9,-1,.500,.500,.556,.000,14.5,14.9,14.7,11.3,2.0,8.2,18.2,20.0,100,103,-3.1
R.J. Hampton,20210428,ORL,0,ORL,109,CLE,104,20.35,2,5,0.4,0,1,0.0,0,2,0.0,0,7,7,2,1,0,0,2,4,-7,.340,.400,.200,.400,0.0,31.2,17.6,12.3,2.4,0.0,0.0,12.7,85,100,-7.1
Chasson Randle,20210428,ORL,0,ORL,109,CLE,104,16.87,4,7,0.5710000000000001,2,4,0.5,0,0,,0,1,1,2,2,0,0,1,10,-4,.714,.714,.571,.000,0.0,5.4,3.0,18.0,5.8,0.0,0.0,18.3,147,103,10.2
Moritz Wagner,20210428,ORL,0,ORL,109,CLE,104,8.52,1,3,0.33299999999999996,0,1,0.0,0,0,,1,1,2,1,0,0,1,1,2,-6,.333,.333,.333,.000,13.7,10.6,12.0,15.1,0.0,0.0,25.0,20.7,77,113,-14.6
Donta Hall,20210428,ORL,0,ORL,109,CLE,104,2.63,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,+5,,,,,44.5,0.0,19.4,0.0,0.0,0.0,,0.0,218,118,-7.6
