Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Collin Sexton,20210505,CLE,1,POR,141,CLE,105,34.4,6,15,0.4,0,3,0.0,3,5,0.6,0,0,0,4,2,0,1,2,15,-22,.436,.400,.200,.333,0.0,0.0,0.0,19.5,2.8,0.0,5.5,22.8,95,143,-8.8
Isaac Okoro,20210505,CLE,1,POR,141,CLE,105,31.32,2,9,0.222,1,2,0.5,2,5,0.4,0,2,2,3,1,0,0,1,7,-14,.313,.278,.222,.556,0.0,7.5,3.2,13.6,1.5,0.0,0.0,15.4,80,144,-11.3
Jarrett Allen,20210505,CLE,1,POR,141,CLE,105,28.55,3,8,0.375,0,1,0.0,3,4,0.75,5,8,13,2,1,1,2,3,9,+2,.461,.375,.125,.500,15.3,32.8,22.8,10.5,1.7,2.8,17.0,17.7,104,137,-8.0
Cedi Osman,20210505,CLE,1,POR,141,CLE,105,26.02,5,11,0.455,2,6,0.33299999999999996,2,2,1.0,0,2,2,2,1,0,1,4,14,-7,.589,.545,.545,.182,0.0,9.0,3.8,13.3,1.9,0.0,7.8,21.3,113,143,-5.4
Kevin Love,20210505,CLE,1,POR,141,CLE,105,25.87,7,14,0.5,4,10,0.4,0,0,,2,6,8,2,1,0,0,1,18,-45,.643,.643,.714,.000,6.7,27.2,15.5,15.5,1.9,0.0,0.0,23.3,133,140,6.7
Dean Wade,20210505,CLE,1,POR,141,CLE,105,28.72,5,6,0.833,3,4,0.75,3,4,0.75,2,3,5,0,1,0,1,2,16,-12,1.031,1.083,.667,.667,6.1,12.2,8.7,0.0,1.7,0.0,11.4,13.1,171,143,2.8
Damyean Dotson,20210505,CLE,1,POR,141,CLE,105,19.52,2,5,0.4,0,1,0.0,0,0,,0,2,2,2,1,0,1,0,4,-17,.400,.400,.200,.000,0.0,12.0,5.1,15.3,2.5,0.0,16.7,13.2,80,142,-9.8
Brodric Thomas,20210505,CLE,1,POR,141,CLE,105,13.53,2,3,0.667,2,3,0.667,2,2,1.0,0,0,0,2,0,0,0,1,8,-13,1.031,1.000,1.000,.667,0.0,0.0,0.0,23.7,0.0,0.0,0.0,12.3,209,149,7.9
Isaiah Hartenstein,20210505,CLE,1,POR,141,CLE,105,12.83,3,8,0.375,0,1,0.0,2,2,1.0,1,1,2,4,0,1,0,2,8,-29,.450,.375,.125,.250,6.8,9.1,7.8,58.0,0.0,6.3,0.0,29.8,117,142,5.3
Anderson Varejão,20210505,CLE,1,POR,141,CLE,105,6.62,0,4,0.0,0,0,,1,2,0.5,2,4,6,1,0,1,0,1,1,-9,.000,.000,.800,.000,0.0,0.0,0.0,19.6,0.0,0.0,0.0,32.5,13,149,-35.9
Mfiondu Kabengele,20210505,CLE,1,POR,141,CLE,105,6.62,0,5,0.0,0,4,0.0,0,0,,0,0,0,1,0,0,0,1,0,-9,.102,.000,.000,.500,26.4,70.8,45.3,19.6,0.0,12.3,0.0,31.8,61,126,-16.1
Jeremiah Martin,20210505,CLE,1,POR,141,CLE,105,6.02,2,4,0.5,1,3,0.33299999999999996,0,0,,0,2,2,0,1,0,2,0,5,-5,.625,.625,.750,.000,0.0,38.9,16.6,0.0,8.0,0.0,33.3,43.0,67,124,-3.5
