Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
James Harden,20210108,HOU,1,HOU,132,ORL,90,30.97,6,13,0.462,3,9,0.33299999999999996,0,0,,0,5,5,13,0,1,2,2,15,+26,.577,.577,.692,.000,0.0,15.2,8.5,48.3,0.0,2.6,13.3,22.4,135,97,3.5
John Wall,20210108,HOU,1,HOU,132,ORL,90,28.75,5,11,0.455,3,4,0.75,1,2,0.5,0,3,3,4,0,0,0,3,14,+26,.589,.591,.364,.182,0.0,9.8,5.5,15.7,0.0,0.0,0.0,19.1,130,100,-4.8
P.J. Tucker,20210108,HOU,1,HOU,132,ORL,90,28.55,5,7,0.7140000000000001,5,7,0.7140000000000001,0,0,,1,3,4,5,0,2,0,3,15,+24,1.071,1.071,1.000,.000,4.2,9.9,7.4,19.7,0.0,5.6,0.0,11.3,209,96,16.2
Christian Wood,20210108,HOU,1,HOU,132,ORL,90,26.53,9,17,0.529,1,5,0.2,3,4,0.75,3,12,15,0,1,2,1,1,22,+18,.586,.559,.294,.235,13.6,42.6,29.8,0.0,1.9,6.0,5.1,34.4,117,81,-0.3
David Nwaba,20210108,HOU,1,HOU,132,ORL,90,22.87,3,6,0.5,0,2,0.0,0,0,,0,2,2,0,0,1,1,0,6,+17,.500,.500,.333,.000,0.0,8.2,4.6,0.0,0.0,3.5,14.3,14.2,80,98,-9.7
Eric Gordon,20210108,HOU,1,HOU,132,ORL,90,18.85,2,5,0.4,1,4,0.25,0,0,,0,2,2,1,1,1,1,0,5,+18,.500,.500,.800,.000,0.0,10.0,5.6,5.5,2.6,4.2,16.7,14.7,88,91,-4.2
Sterling Brown,20210108,HOU,1,HOU,132,ORL,90,18.17,3,4,0.75,3,4,0.75,0,0,,1,4,5,0,0,0,0,3,9,+21,1.125,1.125,1.000,.000,6.6,20.7,14.5,0.0,0.0,0.0,0.0,10.2,205,97,4.6
DeMarcus Cousins,20210108,HOU,1,HOU,132,ORL,90,16.52,1,7,0.14300000000000002,0,4,0.0,4,5,0.8,1,4,5,4,1,0,0,2,6,+21,.326,.143,.571,.714,7.3,22.8,16.0,24.2,3.0,0.0,0.0,25.7,105,90,-5.1
Ben McLemore,20210108,HOU,1,HOU,132,ORL,90,15.53,5,6,0.833,5,5,1.0,0,0,,0,3,3,2,1,0,1,2,15,+11,1.250,1.250,.833,.000,0.0,18.2,10.2,17.4,3.2,0.0,14.3,20.8,181,91,24.1
Jae'Sean Tate,20210108,HOU,1,HOU,132,ORL,90,15.48,5,5,1.0,0,0,,0,0,,0,1,1,2,1,0,1,1,10,+20,1.000,1.000,.000,.000,0.0,6.1,3.4,17.5,3.2,0.0,16.7,17.9,163,94,7.9
Mason Jones,20210108,HOU,1,HOU,132,ORL,90,7.37,1,3,0.33299999999999996,0,1,0.0,0,0,,1,0,1,2,0,0,1,0,2,+2,.333,.333,.333,.000,16.3,0.0,7.2,29.3,0.0,0.0,25.0,25.1,96,104,-11.3
Kenyon Martin Jr.,20210108,HOU,1,HOU,132,ORL,90,5.47,3,3,1.0,1,1,1.0,0,0,,0,1,1,0,1,0,0,0,7,+3,1.167,1.167,.333,.000,0.0,17.2,9.6,0.0,9.1,0.0,0.0,25.4,233,78,33.4
Bruno Caboclo,20210108,HOU,1,HOU,132,ORL,90,4.95,3,4,0.75,0,1,0.0,0,0,,0,2,2,1,0,1,0,1,6,+3,.750,.750,.250,.000,0.0,38.0,21.3,44.3,0.0,16.2,0.0,37.4,150,78,19.3
