Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Jayson Tatum,20210314,BOS,0,BOS,134,HOU,107,28.37,9,17,0.529,3,5,0.6,2,2,1.0,1,5,6,6,1,0,2,3,23,+17,.643,.618,.294,.118,4.6,15.4,11.0,28.4,1.6,0.0,10.1,29.2,133,105,6.2
Jaylen Brown,20210314,BOS,0,BOS,134,HOU,107,26.75,9,14,0.643,2,3,0.667,4,6,0.667,0,2,2,0,1,0,2,3,24,+18,.721,.714,.214,.429,0.0,6.5,3.9,0.0,1.7,0.0,10.7,29.0,125,107,-0.1
Kemba Walker,20210314,BOS,0,BOS,134,HOU,107,26.05,4,11,0.364,3,7,0.429,5,5,1.0,0,6,6,5,1,0,3,1,16,+14,.606,.500,.636,.455,0.0,20.1,12.0,21.1,1.8,0.0,18.5,25.9,118,103,0.1
Tristan Thompson,20210314,BOS,0,BOS,134,HOU,107,18.02,4,8,0.5,0,0,,0,0,,5,8,13,1,1,0,2,1,8,+14,.500,.500,.000,.000,36.0,38.8,37.6,6.6,2.6,0.0,20.0,23.1,111,95,-3.4
Daniel Theis,20210314,BOS,0,BOS,134,HOU,107,6.48,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-6,,,,,0.0,0.0,0.0,14.5,0.0,0.0,,0.0,235,114,0.0
Semi Ojeleye,20210314,BOS,0,BOS,134,HOU,107,22.82,3,6,0.5,3,6,0.5,0,0,,0,2,2,1,0,0,0,0,9,+28,.750,.750,1.000,.000,0.0,7.6,4.6,4.7,0.0,0.0,0.0,11.0,156,112,2.6
Robert Williams,20210314,BOS,0,BOS,134,HOU,107,19.25,7,7,1.0,0,0,,2,3,0.667,3,10,13,1,1,3,2,2,16,+17,.962,1.000,.000,.429,20.2,45.3,35.2,7.4,2.4,18.2,19.4,22.3,155,83,16.0
Marcus Smart,20210314,BOS,0,BOS,134,HOU,107,18.55,2,3,0.667,1,2,0.5,0,0,,0,0,0,3,0,0,1,3,5,+18,.833,.833,.667,.000,0.0,0.0,0.0,16.9,0.0,0.0,25.0,9.0,142,113,-4.3
Jeff Teague,20210314,BOS,0,BOS,134,HOU,107,14.38,1,4,0.25,1,3,0.33299999999999996,0,0,,1,3,4,2,1,0,0,2,3,+23,.375,.375,.750,.000,9.0,18.2,14.5,14.0,3.2,0.0,0.0,11.6,122,100,-1.3
Payton Pritchard,20210314,BOS,0,BOS,134,HOU,107,13.5,3,6,0.5,3,5,0.6,0,0,,0,0,0,3,0,0,1,3,9,+1,.750,.750,.833,.000,0.0,0.0,0.0,26.4,0.0,0.0,14.3,21.6,142,113,4.0
Carsen Edwards,20210314,BOS,0,BOS,134,HOU,107,12.0,3,6,0.5,0,2,0.0,0,0,,0,4,4,3,1,0,0,2,6,-5,.500,.500,.333,.000,0.0,29.1,17.4,30.8,3.9,0.0,0.0,20.8,129,95,3.1
Tacko Fall,20210314,BOS,0,BOS,134,HOU,107,9.13,3,4,0.75,0,0,,0,3,0.0,0,3,3,1,0,0,1,2,6,-5,.564,.750,.000,.750,0.0,28.7,17.1,14.9,0.0,0.0,15.8,28.8,93,103,-7.5
Aaron Nesmith,20210314,BOS,0,BOS,134,HOU,107,9.13,1,3,0.33299999999999996,1,2,0.5,0,0,,0,0,0,1,1,0,0,0,3,-5,.500,.500,.667,.000,0.0,0.0,0.0,11.5,5.1,0.0,0.0,13.7,124,102,4.3
Grant Williams,20210314,BOS,0,BOS,134,HOU,107,8.82,2,3,0.667,1,2,0.5,1,2,0.5,0,0,0,1,0,0,0,0,6,+13,.773,.833,.667,.667,0.0,0.0,0.0,13.6,0.0,0.0,0.0,18.3,162,114,7.3
Javonte Green,20210314,BOS,0,BOS,134,HOU,107,6.75,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,-7,,,,,0.0,25.9,15.5,0.0,0.0,0.0,,0.0,0,106,-3.8
