Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Pascal Siakam,20210221,TOR,1,TOR,110,PHI,103,40.57,8,18,0.444,1,3,0.33299999999999996,6,6,1.0,1,6,7,8,1,0,2,4,23,-1,.557,.472,.167,.333,3.0,15.8,9.9,31.0,1.2,0.0,8.8,26.0,119,109,3.9
Fred VanVleet,20210221,TOR,1,TOR,110,PHI,103,37.97,7,15,0.467,5,10,0.5,4,5,0.8,1,4,5,9,1,1,0,3,23,-3,.669,.633,.667,.333,3.2,11.2,7.5,36.5,1.3,2.6,0.0,21.1,149,109,13.6
OG Anunoby,20210221,TOR,1,TOR,110,PHI,103,30.17,4,6,0.667,0,1,0.0,2,3,0.667,1,5,6,1,0,1,3,1,10,-13,.683,.667,.167,.500,4.1,17.7,11.4,4.7,0.0,3.3,29.1,16.0,99,109,-2.4
Norman Powell,20210221,TOR,1,TOR,110,PHI,103,26.22,3,11,0.273,1,4,0.25,4,4,1.0,0,2,2,1,0,0,6,3,11,-26,.431,.318,.364,.364,0.0,8.1,4.4,5.3,0.0,0.0,32.0,33.4,61,114,-19.7
DeAndre' Bembry,20210221,TOR,1,TOR,110,PHI,103,19.57,4,4,1.0,0,0,,0,0,,1,3,4,2,0,0,2,5,8,+10,1.000,1.000,.000,.000,6.3,16.4,11.7,16.3,0.0,0.0,33.3,14.3,133,111,-0.5
Aron Baynes,20210221,TOR,1,TOR,110,PHI,103,29.5,4,9,0.444,0,3,0.0,0,0,,0,5,5,0,1,0,0,5,8,+11,.444,.444,.333,.000,0.0,18.1,9.7,0.0,1.7,0.0,0.0,14.2,85,106,-6.4
Terence Davis,20210221,TOR,1,TOR,110,PHI,103,25.72,3,8,0.375,2,6,0.33299999999999996,0,0,,0,4,4,3,2,0,0,0,8,+32,.500,.500,.750,.000,0.0,16.6,8.9,16.3,3.9,0.0,0.0,14.5,112,103,6.1
Chris Boucher,20210221,TOR,1,TOR,110,PHI,103,25.33,6,8,0.75,5,6,0.833,0,0,,1,4,5,1,0,3,1,3,17,+32,1.063,1.063,.750,.000,4.9,16.8,11.3,6.6,0.0,11.8,11.1,16.6,166,104,17.0
Matt Thomas,20210221,TOR,1,TOR,110,PHI,103,4.33,1,2,0.5,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,2,-5,.500,.500,.500,.000,0.0,24.6,13.2,0.0,0.0,0.0,0.0,21.5,93,109,-4.4
Stanley Johnson,20210221,TOR,1,TOR,110,PHI,103,0.63,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,117,-4.3
