Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Christian Wood,20210324,HOU,1,CHO,122,HOU,97,29.27,4,14,0.28600000000000003,0,5,0.0,3,6,0.5,3,7,10,0,0,0,0,2,11,-13,.331,.286,.357,.429,9.8,29.4,18.4,0.0,0.0,0.0,0.0,26.8,80,132,-15.7
John Wall,20210324,HOU,1,CHO,122,HOU,97,29.05,6,15,0.4,3,8,0.375,5,6,0.833,1,1,2,7,1,0,1,1,20,-15,.567,.500,.533,.400,3.3,4.2,3.7,50.1,1.8,0.0,5.4,30.3,125,135,6.0
Sterling Brown,20210324,HOU,1,CHO,122,HOU,97,28.0,2,7,0.28600000000000003,2,5,0.4,0,0,,0,2,2,1,0,0,0,0,6,-16,.429,.429,.714,.000,0.0,8.8,3.9,5.8,0.0,0.0,0.0,11.8,91,138,-9.7
Danuel House Jr.,20210324,HOU,1,CHO,122,HOU,97,24.73,4,7,0.5710000000000001,2,3,0.667,0,0,,1,4,5,1,1,0,0,2,10,-16,.714,.714,.429,.000,3.9,19.9,10.9,7.7,2.1,0.0,0.0,13.4,142,130,0.6
Jae'Sean Tate,20210324,HOU,1,CHO,122,HOU,97,24.45,3,8,0.375,1,4,0.25,2,4,0.5,1,3,4,5,0,0,0,1,9,-3,.461,.438,.500,.500,3.9,15.1,8.8,36.2,0.0,0.0,0.0,18.8,119,136,-1.5
Kenyon Martin Jr.,20210324,HOU,1,CHO,122,HOU,97,25.8,3,4,0.75,1,1,1.0,2,2,1.0,0,2,2,1,3,1,0,6,9,-19,.922,.875,.250,.500,0.0,9.5,4.2,6.8,6.1,4.4,0.0,8.9,186,120,2.3
D.J. Augustin,20210324,HOU,1,CHO,122,HOU,97,23.55,2,8,0.25,1,6,0.16699999999999998,0,0,,0,2,2,7,1,0,3,3,5,-23,.313,.313,.750,.000,0.0,10.5,4.6,49.3,2.2,0.0,27.3,22.0,75,132,-13.0
Ben McLemore,20210324,HOU,1,CHO,122,HOU,97,23.48,4,10,0.4,4,10,0.4,2,2,1.0,0,0,0,0,0,0,1,1,14,-12,.643,.600,1.000,.200,0.0,0.0,0.0,0.0,0.0,0.0,8.4,23.9,109,140,-3.8
D.J. Wilson,20210324,HOU,1,CHO,122,HOU,97,18.73,3,8,0.375,1,4,0.25,1,2,0.5,2,6,8,1,0,1,1,2,8,-12,.450,.438,.500,.250,10.2,39.4,23.0,10.1,0.0,6.1,10.1,24.9,93,126,-6.6
Anthony Lamb,20210324,HOU,1,CHO,122,HOU,97,6.47,1,3,0.33299999999999996,1,2,0.5,0,0,,1,0,1,0,0,0,0,0,3,+2,.500,.500,.667,.000,14.8,0.0,8.3,0.0,0.0,0.0,0.0,21.9,110,140,-3.9
Justin Patton,20210324,HOU,1,CHO,122,HOU,97,6.47,1,2,0.5,0,1,0.0,0,0,,1,2,3,1,0,0,0,1,2,+2,.500,.500,.500,.000,14.8,38.1,25.0,29.0,0.0,0.0,0.0,14.6,135,130,-1.3
