Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Ben Simmons,20210514,PHI,1,PHI,122,ORL,97,26.45,5,8,0.625,0,0,,3,3,1.0,1,3,4,9,1,1,0,1,13,+25,.697,.625,.000,.375,4.1,11.8,8.1,46.8,1.9,3.4,0.0,15.5,170,102,12.0
Tobias Harris,20210514,PHI,1,PHI,122,ORL,97,25.62,3,10,0.3,1,2,0.5,2,2,1.0,3,4,7,3,1,2,0,2,9,+15,.414,.350,.200,.200,12.8,16.3,14.6,14.6,1.9,7.1,0.0,18.6,116,98,-0.7
Seth Curry,20210514,PHI,1,PHI,122,ORL,97,23.13,7,9,0.778,4,5,0.8,2,2,1.0,0,3,3,2,1,0,1,2,20,+21,1.012,1.000,.556,.222,0.0,13.5,6.9,14.1,2.2,0.0,9.2,20.6,165,103,13.7
Joel Embiid,20210514,PHI,1,PHI,122,ORL,97,22.58,3,9,0.33299999999999996,1,1,1.0,6,6,1.0,1,10,11,2,1,1,4,4,13,+11,.558,.389,.111,.667,4.8,46.2,26.0,11.3,2.2,4.0,25.6,30.4,94,90,-6.4
Danny Green,20210514,PHI,1,PHI,122,ORL,97,21.47,2,5,0.4,2,4,0.5,2,3,0.667,0,2,2,2,0,1,1,1,8,+16,.633,.600,.800,.600,0.0,9.7,5.0,11.3,0.0,4.2,13.7,15.0,115,107,-1.8
Tyrese Maxey,20210514,PHI,1,PHI,122,ORL,97,22.88,3,9,0.33299999999999996,0,1,0.0,2,2,1.0,0,5,5,6,2,0,0,4,8,+11,.405,.333,.111,.222,0.0,22.8,11.7,33.4,4.4,0.0,0.0,19.0,114,95,-1.7
Furkan Korkmaz,20210514,PHI,1,PHI,122,ORL,97,20.68,4,9,0.444,2,7,0.28600000000000003,0,0,,1,5,6,2,1,0,0,0,10,+8,.556,.556,.778,.000,5.3,25.2,15.5,13.4,2.4,0.0,0.0,19.1,122,99,2.0
Mike Scott,20210514,PHI,1,PHI,122,ORL,97,17.77,3,8,0.375,2,5,0.4,0,0,,1,1,2,2,0,3,0,2,8,+16,.500,.500,.625,.000,6.1,5.9,6.0,15.1,0.0,15.3,0.0,19.8,116,100,3.9
George Hill,20210514,PHI,1,PHI,122,ORL,97,17.68,1,5,0.2,1,2,0.5,0,0,,0,0,0,1,0,0,1,3,3,+2,.300,.300,.400,.000,0.0,0.0,0.0,6.6,0.0,0.0,16.7,14.9,60,112,-18.7
Shake Milton,20210514,PHI,1,PHI,122,ORL,97,17.55,7,10,0.7,0,2,0.0,1,1,1.0,1,2,3,3,0,0,0,1,15,+5,.718,.700,.200,.100,6.2,11.9,9.1,33.0,0.0,0.0,0.0,26.1,152,109,7.2
Isaiah Joe,20210514,PHI,1,PHI,122,ORL,97,6.97,4,6,0.667,3,5,0.6,0,0,,0,0,0,0,0,0,1,1,11,-2,.917,.917,.833,.000,0.0,0.0,0.0,0.0,0.0,0.0,14.3,44.1,123,112,17.7
Paul Reed,20210514,PHI,1,PHI,122,ORL,97,6.97,2,5,0.4,0,0,,0,0,,2,0,2,2,1,0,0,3,4,-2,.400,.400,.000,.000,31.3,0.0,15.3,45.6,7.2,0.0,0.0,31.5,120,95,-0.5
Anthony Tolliver,20210514,PHI,1,PHI,122,ORL,97,6.3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,113,-8.5
Gary Clark,20210514,PHI,1,PHI,122,ORL,97,3.95,0,0,,0,0,,0,0,,0,1,1,1,1,0,0,1,0,-1,,,,,0.0,26.4,13.5,27.6,12.6,0.0,,0.0,236,75,13.4
