Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Jaylen Brown,20210413,BOS,0,BOS,116,POR,115,40.48,9,21,0.429,3,7,0.429,3,4,0.75,2,2,4,2,1,0,1,4,24,-2,.527,.500,.333,.190,5.0,5.3,5.2,7.6,1.2,0.0,4.2,25.7,107,117,-3.0
Jayson Tatum,20210413,BOS,0,BOS,116,POR,115,38.03,10,17,0.588,4,7,0.5710000000000001,8,10,0.8,1,8,9,5,1,1,3,2,32,-1,.748,.706,.412,.588,2.7,22.4,12.3,21.5,1.3,2.7,12.3,28.1,134,112,11.4
Marcus Smart,20210413,BOS,0,BOS,116,POR,115,36.55,4,9,0.444,3,5,0.6,2,4,0.5,1,3,4,7,2,1,2,1,13,+4,.604,.611,.556,.444,2.8,8.8,5.7,25.0,2.6,2.8,15.7,15.3,120,112,4.1
Kemba Walker,20210413,BOS,0,BOS,116,POR,115,36.03,7,17,0.41200000000000003,4,11,0.364,3,3,1.0,0,8,8,7,1,0,1,2,21,+3,.573,.529,.647,.176,0.0,23.7,11.6,28.5,1.3,0.0,5.2,23.5,121,113,4.0
Robert Williams,20210413,BOS,0,BOS,116,POR,115,25.67,8,12,0.667,0,1,0.0,0,1,0.0,2,5,7,4,0,0,1,2,16,-5,.643,.667,.083,.083,8.0,20.8,14.2,27.7,0.0,0.0,7.4,22.9,128,117,4.9
Tristan Thompson,20210413,BOS,0,BOS,116,POR,115,21.72,2,6,0.33299999999999996,0,0,,1,2,0.5,3,5,8,3,0,1,0,2,5,+6,.363,.333,.000,.333,14.1,24.6,19.2,17.6,0.0,4.7,0.0,13.9,116,113,-1.0
Grant Williams,20210413,BOS,0,BOS,116,POR,115,17.25,1,1,1.0,1,1,1.0,0,0,,0,2,2,1,0,1,0,2,3,+5,1.500,1.500,1.000,.000,0.0,12.4,6.0,7.1,0.0,5.9,0.0,2.5,275,114,2.6
Payton Pritchard,20210413,BOS,0,BOS,116,POR,115,11.9,1,7,0.14300000000000002,0,3,0.0,0,0,,0,2,2,1,0,0,1,1,2,-1,.143,.143,.429,.000,0.0,17.9,8.8,10.6,0.0,0.0,12.5,29.5,35,118,-26.2
Romeo Langford,20210413,BOS,0,BOS,116,POR,115,8.87,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-4,,,,,0.0,12.0,5.9,0.0,0.0,0.0,,0.0,0,118,-9.4
Semi Ojeleye,20210413,BOS,0,BOS,116,POR,115,3.5,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,0,,,,,0.0,30.5,14.9,0.0,0.0,0.0,,0.0,0,114,-9.8
