Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Dillon Brooks,20210409,MEM,0,NYK,133,MEM,129,39.97,9,18,0.5,3,9,0.33299999999999996,2,3,0.667,0,3,3,5,1,0,1,5,23,-2,.595,.583,.500,.167,0.0,9.0,4.4,18.9,1.2,0.0,4.9,21.9,120,126,0.2
Ja Morant,20210409,MEM,0,NYK,133,MEM,129,38.5,9,18,0.5,4,5,0.8,4,8,0.5,0,4,4,6,0,1,4,2,26,-10,.604,.611,.278,.444,0.0,12.5,6.1,23.9,0.0,2.2,15.7,28.6,106,126,-0.2
Jonas Valančiūnas,20210409,MEM,0,NYK,133,MEM,129,35.75,8,11,0.727,1,1,1.0,3,4,0.75,3,11,14,2,1,3,2,2,20,+1,.784,.773,.091,.364,9.5,37.1,22.8,8.4,1.4,6.9,13.6,17.8,139,113,7.4
Kyle Anderson,20210409,MEM,0,NYK,133,MEM,129,33.73,4,10,0.4,2,5,0.4,5,6,0.833,0,6,6,5,2,1,2,6,15,-5,.593,.500,.500,.600,0.0,21.4,10.4,19.3,2.9,2.5,13.7,18.7,117,117,1.9
Grayson Allen,20210409,MEM,0,NYK,133,MEM,129,32.47,3,9,0.33299999999999996,1,4,0.25,3,3,1.0,0,0,0,4,1,0,2,6,10,+1,.484,.389,.444,.333,0.0,0.0,0.0,15.5,1.5,0.0,16.2,16.4,98,127,-8.1
Desmond Bane,20210409,MEM,0,NYK,133,MEM,129,22.97,6,9,0.667,3,4,0.75,1,3,0.33299999999999996,0,5,5,2,0,0,1,2,16,0,.775,.833,.444,.333,0.0,26.2,12.7,13.9,0.0,0.0,8.8,21.2,131,124,6.0
Brandon Clarke,20210409,MEM,0,NYK,133,MEM,129,19.27,2,5,0.4,0,0,,1,2,0.5,3,1,4,2,1,0,0,1,5,+1,.425,.400,.000,.400,17.6,6.3,12.1,13.3,2.5,0.0,0.0,13.2,124,123,-0.7
Xavier Tillman Sr.,20210409,MEM,0,NYK,133,MEM,129,17.25,3,6,0.5,0,0,,0,3,0.0,4,1,5,4,0,1,1,2,6,-5,.410,.500,.000,.500,26.1,7.0,16.9,32.5,0.0,4.8,12.0,20.8,112,126,0.6
Tyus Jones,20210409,MEM,0,NYK,133,MEM,129,14.5,3,5,0.6,0,1,0.0,2,2,1.0,0,1,1,1,0,0,1,1,8,+6,.680,.600,.200,.400,0.0,8.3,4.0,10.1,0.0,0.0,14.5,20.5,119,129,-4.9
John Konchar,20210409,MEM,0,NYK,133,MEM,129,10.6,0,3,0.0,0,1,0.0,0,0,,0,1,1,2,1,0,0,0,0,-7,.000,.000,.333,.000,0.0,11.4,5.5,21.3,4.6,0.0,0.0,12.2,44,117,-6.1
