Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Jimmy Butler,20210209,MIA,1,MIA,98,NYK,96,36.33,6,15,0.4,1,2,0.5,13,15,0.867,0,8,8,10,1,1,2,1,26,+25,.602,.433,.133,1.000,0.0,24.6,12.6,73.1,1.4,2.2,8.5,32.1,130,101,12.7
Bam Adebayo,20210209,MIA,1,MIA,98,NYK,96,35.45,3,9,0.33299999999999996,0,0,,13,16,0.813,4,2,6,2,2,2,3,0,19,-5,.592,.333,.000,1.778,13.2,6.3,9.7,12.3,3.0,4.6,15.8,26.5,118,102,4.0
Kendrick Nunn,20210209,MIA,1,MIA,98,NYK,96,32.93,3,8,0.375,3,6,0.5,2,2,1.0,0,2,2,3,1,0,2,1,11,+8,.619,.563,.750,.250,0.0,6.8,3.5,20.2,1.6,0.0,18.4,16.3,103,108,-0.3
Duncan Robinson,20210209,MIA,1,MIA,98,NYK,96,32.83,0,7,0.0,0,5,0.0,4,4,1.0,0,5,5,1,0,0,1,3,4,-12,.228,.000,.714,.571,0.0,17.0,8.7,5.6,0.0,0.0,10.2,14.7,51,108,-14.2
Kelly Olynyk,20210209,MIA,1,MIA,98,NYK,96,30.65,7,10,0.7,6,8,0.75,0,2,0.0,0,3,3,0,0,1,1,4,20,+19,.919,1.000,.800,.200,0.0,10.9,5.6,0.0,0.0,2.7,8.4,19.1,127,108,9.3
Tyler Herro,20210209,MIA,1,MIA,98,NYK,96,35.92,6,15,0.4,3,8,0.375,0,0,,0,7,7,4,0,0,1,1,15,+2,.500,.500,.533,.000,0.0,21.8,11.1,29.7,0.0,0.0,6.3,22.0,98,107,-0.5
Andre Iguodala,20210209,MIA,1,MIA,98,NYK,96,21.43,0,2,0.0,0,2,0.0,0,0,,0,4,4,0,1,1,0,1,0,-16,.000,.000,1.000,.000,0.0,20.8,10.7,0.0,2.5,3.8,0.0,4.6,0,99,-4.7
Precious Achiuwa,20210209,MIA,1,MIA,98,NYK,96,9.43,0,2,0.0,0,0,,0,0,,1,1,2,1,0,1,0,1,0,+5,.000,.000,.000,.000,12.4,11.8,12.1,19.6,0.0,8.6,0.0,10.5,63,104,-6.2
Gabe Vincent,20210209,MIA,1,MIA,98,NYK,96,5.02,1,2,0.5,1,2,0.5,0,0,,1,0,1,0,0,0,0,2,3,-16,.750,.750,1.000,.000,23.3,0.0,11.4,0.0,0.0,0.0,0.0,19.7,147,113,4.1
Maurice Harkless,20210209,MIA,1,MIA,98,NYK,96,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goran Dragić,20210209,MIA,1,MIA,98,NYK,96,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avery Bradley,20210209,MIA,1,MIA,98,NYK,96,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
