Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Tim Hardaway Jr.,20210115,DAL,0,MIL,112,DAL,109,37.0,9,17,0.529,4,9,0.444,0,0,,0,6,6,0,0,1,0,3,22,+3,.647,.647,.529,.000,0.0,13.9,7.2,0.0,0.0,2.2,0.0,19.7,128,114,2.6
Luka Dončić,20210115,DAL,0,MIL,112,DAL,109,35.75,12,24,0.5,1,7,0.14300000000000002,3,7,0.429,0,10,10,13,0,0,3,4,28,-2,.517,.521,.292,.292,0.0,24.0,12.4,60.4,0.0,0.0,10.0,36.2,113,111,7.2
Willie Cauley-Stein,20210115,DAL,0,MIL,112,DAL,109,30.48,5,7,0.7140000000000001,0,0,,1,2,0.5,3,7,10,1,0,1,0,4,11,-3,.698,.714,.000,.286,9.1,19.7,14.6,4.2,0.0,2.7,0.0,11.1,154,111,0.9
Kristaps Porziņģis,20210115,DAL,0,MIL,112,DAL,109,29.0,6,19,0.316,2,7,0.28600000000000003,1,2,0.5,2,8,10,1,0,2,4,1,15,-7,.377,.368,.368,.105,6.4,23.6,15.3,4.7,0.0,5.6,16.8,35.4,71,109,-10.0
Wes Iwundu,20210115,DAL,0,MIL,112,DAL,109,22.9,1,2,0.5,1,2,0.5,0,0,,1,5,6,1,0,0,0,0,3,-8,.750,.750,1.000,.000,4.0,18.7,11.6,4.9,0.0,0.0,0.0,3.8,169,115,0.6
James Johnson,20210115,DAL,0,MIL,112,DAL,109,29.22,5,9,0.556,2,5,0.4,1,2,0.5,0,0,0,3,2,2,1,5,13,+11,.658,.667,.556,.222,0.0,0.0,0.0,13.4,3.3,5.6,9.2,16.0,126,110,5.9
Trey Burke,20210115,DAL,0,MIL,112,DAL,109,27.7,5,12,0.41700000000000004,3,6,0.5,0,0,,2,1,3,1,0,0,0,1,13,-9,.542,.542,.500,.000,6.7,3.1,4.8,4.8,0.0,0.0,0.0,18.6,120,121,-0.5
Josh Green,20210115,DAL,0,MIL,112,DAL,109,18.92,0,2,0.0,0,0,,0,0,,1,2,3,0,2,0,1,5,0,-1,.000,.000,.000,.000,4.9,9.1,7.0,0.0,5.1,0.0,33.3,6.8,25,104,-10.3
Tyrell Terry,20210115,DAL,0,MIL,112,DAL,109,4.8,1,1,1.0,0,0,,0,0,,0,1,1,2,1,0,0,0,2,+1,1.000,1.000,.000,.000,0.0,17.9,9.3,57.1,10.0,0.0,0.0,9.0,211,93,28.0
Boban Marjanović,20210115,DAL,0,MIL,112,DAL,109,4.23,1,4,0.25,0,0,,0,0,,2,0,2,0,0,0,0,0,2,0,.250,.250,.000,.000,43.6,0.0,21.0,0.0,0.0,0.0,0.0,40.6,83,122,-18.7
