Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Kevin Huerter,20181221,ATL,0,ATL,114,NYK,107,34.28,6,12,0.5,2,6,0.33299999999999996,2,2,1.0,1,0,1,1,1,1,3,1,16,+18,.621,.583,.500,.167,3.0,0.0,1.6,4.0,1.4,2.5,18.9,18.9,104,105,-1.9
John Collins,20181221,ATL,0,ATL,114,NYK,107,32.93,7,15,0.467,0,3,0.0,3,4,0.75,5,11,16,4,0,0,1,2,17,+17,.507,.467,.200,.267,15.8,37.3,26.2,17.8,0.0,0.0,5.6,22.0,122,107,1.5
Kent Bazemore,20181221,ATL,0,ATL,114,NYK,107,29.87,7,16,0.43799999999999994,3,6,0.5,5,7,0.7140000000000001,2,4,6,1,1,0,2,1,22,+4,.577,.531,.375,.438,7.0,15.0,10.8,5.1,1.6,0.0,9.5,28.8,115,105,1.4
Trae Young,20181221,ATL,0,ATL,114,NYK,107,28.15,5,9,0.556,0,0,,5,7,0.7140000000000001,1,2,3,10,1,0,2,1,15,+14,.621,.556,.000,.778,3.7,7.9,5.7,49.5,1.7,0.0,14.2,20.4,135,106,6.0
Dewayne Dedmon,20181221,ATL,0,ATL,114,NYK,107,27.6,3,6,0.5,1,3,0.33299999999999996,2,2,1.0,1,4,5,2,0,0,1,6,9,+4,.654,.583,.500,.333,3.8,16.2,9.8,9.2,0.0,0.0,12.7,11.7,130,108,-3.9
DeAndre' Bembry,20181221,ATL,0,ATL,114,NYK,107,28.03,5,8,0.625,2,4,0.5,0,0,,0,5,5,3,1,0,2,2,12,+1,.750,.750,.500,.000,0.0,19.9,9.6,14.9,1.7,0.0,20.0,14.6,121,104,2.7
Alex Len,20181221,ATL,0,ATL,114,NYK,107,21.12,5,13,0.385,2,2,1.0,0,0,,4,3,7,3,0,0,1,1,12,-2,.462,.462,.154,.000,19.8,15.9,17.9,21.6,0.0,0.0,7.1,27.1,112,109,0.6
Jeremy Lin,20181221,ATL,0,ATL,114,NYK,107,20.7,5,8,0.625,0,2,0.0,1,2,0.5,1,4,5,4,0,0,3,2,11,-8,.619,.625,.250,.250,5.0,21.6,13.0,29.5,0.0,0.0,25.3,23.4,104,108,-3.6
Vince Carter,20181221,ATL,0,ATL,114,NYK,107,13.52,0,3,0.0,0,3,0.0,0,0,,0,6,6,1,0,0,1,1,0,-7,.000,.000,1.000,.000,0.0,49.6,23.9,8.3,0.0,0.0,25.0,12.1,17,105,-15.1
Daniel Hamilton,20181221,ATL,0,ATL,114,NYK,107,3.8,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-6,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0,109,-22.2
