Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Jimmy Butler,20181022,MIN,1,MIN,101,IND,91,36.58,6,12,0.5,0,2,0.0,8,8,1.0,2,1,3,3,1,2,4,2,20,+7,.644,.500,.167,.667,6.4,2.6,4.3,14.0,1.3,4.0,20.5,23.2,112,98,3.6
Karl-Anthony Towns,20181022,MIN,1,MIN,101,IND,91,32.97,6,12,0.5,1,5,0.2,4,4,1.0,2,13,15,0,0,2,3,4,17,+3,.618,.542,.417,.333,7.1,37.1,23.7,0.0,0.0,4.4,17.9,22.1,103,87,-0.1
Taj Gibson,20181022,MIN,1,MIN,101,IND,91,32.65,6,7,0.857,1,1,1.0,0,0,,2,5,7,1,1,3,3,1,13,-1,.929,.929,.143,.000,7.2,14.4,11.2,5.4,1.5,6.7,30.0,13.3,118,91,6.9
Jeff Teague,20181022,MIN,1,MIN,101,IND,91,30.93,2,9,0.222,1,3,0.33299999999999996,1,2,0.5,0,4,4,10,0,1,1,3,6,0,.304,.278,.333,.222,0.0,12.2,6.7,47.2,0.0,2.4,9.2,15.3,92,98,-2.4
Andrew Wiggins,20181022,MIN,1,MIN,101,IND,91,8.08,1,3,0.33299999999999996,0,1,0.0,0,0,,0,0,0,1,0,0,0,0,2,+2,.333,.333,.333,.000,0.0,0.0,0.0,19.8,0.0,0.0,0.0,16.1,82,104,-4.5
Derrick Rose,20181022,MIN,1,MIN,101,IND,91,26.9,4,12,0.33299999999999996,0,4,0.0,3,3,1.0,0,2,2,5,1,0,1,0,11,+3,.413,.333,.333,.250,0.0,7.0,3.9,30.9,1.8,0.0,7.0,23.1,94,98,-0.7
Josh Okogie,20181022,MIN,1,MIN,101,IND,91,24.43,5,13,0.385,1,6,0.16699999999999998,1,1,1.0,1,3,4,0,3,0,2,1,12,+8,.446,.423,.462,.077,4.8,11.6,8.5,0.0,5.9,0.0,13.0,27.4,79,87,-0.6
Tyus Jones,20181022,MIN,1,MIN,101,IND,91,17.07,3,10,0.3,2,6,0.33299999999999996,0,0,,0,4,4,4,3,1,0,1,8,+10,.400,.400,.600,.000,0.0,22.1,12.2,40.8,8.5,4.3,0.0,25.4,97,75,16.0
Anthony Tolliver,20181022,MIN,1,MIN,101,IND,91,15.35,1,4,0.25,1,4,0.25,0,0,,0,1,1,0,0,2,0,3,3,+11,.375,.375,1.000,.000,0.0,6.1,3.4,0.0,0.0,9.5,0.0,11.3,77,95,-2.7
Gorgui Dieng,20181022,MIN,1,MIN,101,IND,91,15.03,2,3,0.667,0,1,0.0,5,6,0.833,1,6,7,0,0,1,1,2,9,+7,.798,.667,.333,2.000,7.8,37.6,24.3,0.0,0.0,4.8,15.1,19.2,142,87,6.2
