Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Khris Middleton,20200101,MIL,1,MIL,106,MIN,104,32.5,5,18,0.278,2,7,0.28600000000000003,1,1,1.0,2,6,8,4,2,0,3,3,13,+4,.352,.333,.389,.056,5.5,16.4,10.9,18.1,2.7,0.0,14.0,25.9,75,97,-4.7
Giannis Antetokounmpo,20200101,MIL,1,MIL,106,MIN,104,31.48,13,22,0.591,3,7,0.429,3,8,0.375,3,14,17,4,0,2,4,5,32,+4,.627,.659,.318,.364,8.5,39.5,24.0,30.2,0.0,6.8,13.6,36.8,109,93,13.3
Brook Lopez,20200101,MIL,1,MIL,106,MIN,104,30.97,5,12,0.41700000000000004,0,5,0.0,1,3,0.33299999999999996,0,4,4,3,1,6,3,4,11,+1,.413,.417,.417,.250,0.0,11.5,5.7,14.4,1.4,20.7,18.4,20.7,74,86,0.4
Donte DiVincenzo,20200101,MIL,1,MIL,106,MIN,104,24.48,2,3,0.667,0,1,0.0,2,2,1.0,2,6,8,2,1,0,0,1,6,+4,.773,.667,.333,.667,7.3,21.8,14.5,10.9,1.8,0.0,0.0,6.2,176,98,4.0
Eric Bledsoe,20200101,MIL,1,MIL,106,MIN,104,20.2,4,10,0.4,0,2,0.0,2,2,1.0,2,4,6,2,0,2,2,1,10,0,.460,.400,.200,.200,8.8,17.6,13.2,15.6,0.0,10.6,15.5,25.0,92,95,0.6
Pat Connaughton,20200101,MIL,1,MIL,106,MIN,104,26.12,3,8,0.375,1,4,0.25,0,0,,0,6,6,1,0,0,1,2,7,0,.438,.438,.500,.000,0.0,20.4,10.2,5.3,0.0,0.0,11.1,13.5,82,102,-5.9
George Hill,20200101,MIL,1,MIL,106,MIN,104,22.52,2,5,0.4,0,2,0.0,1,2,0.5,1,0,1,2,0,0,0,2,5,-5,.425,.400,.400,.400,3.9,0.0,2.0,11.9,0.0,0.0,0.0,10.2,108,106,-6.5
Kyle Korver,20200101,MIL,1,MIL,106,MIN,104,18.18,2,5,0.4,2,4,0.5,2,2,1.0,1,3,4,2,0,1,3,3,8,+3,.680,.600,.800,.400,4.9,14.7,9.8,15.2,0.0,5.9,33.8,19.1,97,99,-0.5
Ersan İlyasova,20200101,MIL,1,MIL,106,MIN,104,16.85,1,6,0.16699999999999998,0,2,0.0,5,5,1.0,1,4,5,3,0,1,0,1,7,+1,.427,.167,.333,.833,5.3,21.1,13.2,23.0,0.0,6.3,0.0,19.1,114,98,4.4
Robin Lopez,20200101,MIL,1,MIL,106,MIN,104,16.7,3,5,0.6,1,2,0.5,0,1,0.0,0,1,1,1,0,0,1,0,7,-2,.643,.700,.400,.200,0.0,5.3,2.7,9.2,0.0,0.0,15.5,15.1,104,106,0.0
