Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Paul George,20191213,LAC,0,LAC,124,MIN,117,39.15,17,31,0.5479999999999999,6,15,0.4,6,7,0.857,0,5,5,7,2,0,6,5,46,+1,.675,.645,.484,.226,0.0,13.9,7.3,47.3,2.3,0.0,15.0,42.7,122,107,10.8
Kawhi Leonard,20191213,LAC,0,LAC,124,MIN,117,37.18,10,24,0.41700000000000004,3,3,1.0,19,19,1.0,2,9,11,2,0,0,8,3,42,+16,.649,.479,.125,.792,6.5,26.4,16.9,9.9,0.0,0.0,19.8,45.2,112,110,1.2
Maurice Harkless,20191213,LAC,0,LAC,124,MIN,117,30.12,2,3,0.667,1,2,0.5,0,0,,2,4,6,0,2,0,1,5,5,+23,.833,.833,.667,.000,8.0,14.5,11.4,0.0,3.0,0.0,25.0,5.5,136,105,3.0
Terance Mann,20191213,LAC,0,LAC,124,MIN,117,17.65,0,0,,0,0,,0,0,,0,2,2,3,0,1,0,3,0,+11,,,,,0.0,12.4,6.5,20.9,0.0,6.2,,0.0,228,108,3.6
Ivica Zubac,20191213,LAC,0,LAC,124,MIN,117,16.47,2,2,1.0,0,0,,1,2,0.5,0,7,7,0,0,1,0,2,5,+23,.868,1.000,.000,1.000,0.0,46.4,24.3,0.0,0.0,6.6,0.0,7.3,173,102,5.1
Montrezl Harrell,20191213,LAC,0,LAC,124,MIN,117,31.53,7,13,0.5379999999999999,0,0,,4,5,0.8,3,1,4,0,0,0,3,5,18,-16,.592,.538,.000,.385,11.4,3.5,7.2,0.0,0.0,0.0,16.5,24.1,108,113,-6.2
Derrick Walton,20191213,LAC,0,LAC,124,MIN,117,30.35,1,1,1.0,1,1,1.0,3,4,0.75,0,1,1,3,1,0,0,2,6,-4,1.087,1.500,1.000,4.000,0.0,3.6,1.9,12.7,1.5,0.0,0.0,3.8,223,110,5.8
Patrick Patterson,20191213,LAC,0,LAC,124,MIN,117,19.13,0,2,0.0,0,2,0.0,2,2,1.0,0,6,6,1,0,0,1,0,2,-10,.347,.000,1.000,1.000,0.0,34.2,17.9,6.4,0.0,0.0,25.8,8.5,70,108,-2.2
Rodney McGruder,20191213,LAC,0,LAC,124,MIN,117,15.0,0,3,0.0,0,2,0.0,0,0,,1,2,3,0,0,0,0,4,0,-15,.000,.000,.667,.000,8.0,14.5,11.4,0.0,0.0,0.0,0.0,8.3,31,111,-11.6
Jerome Robinson,20191213,LAC,0,LAC,124,MIN,117,3.42,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,114,-5.8
