Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Brandon Ingram,20191026,NOP,0,HOU,126,NOP,123,38.68,14,22,0.636,4,7,0.5710000000000001,3,5,0.6,1,14,15,5,0,0,3,3,35,-1,.723,.727,.318,.227,2.8,41.4,21.4,21.7,0.0,0.0,11.0,27.2,131,111,8.4
Lonzo Ball,20191026,NOP,0,HOU,126,NOP,123,35.65,6,13,0.462,4,9,0.444,2,2,1.0,0,2,2,10,3,0,0,2,18,0,.648,.615,.692,.154,0.0,6.4,3.1,35.5,3.6,0.0,0.0,15.1,153,110,10.9
Josh Hart,20191026,NOP,0,HOU,126,NOP,123,33.68,8,17,0.47100000000000003,5,12,0.41700000000000004,2,2,1.0,0,3,3,1,2,1,1,1,23,-1,.643,.618,.706,.118,0.0,10.2,4.9,4.1,2.5,2.9,5.3,21.7,121,110,5.7
J.J. Redick,20191026,NOP,0,HOU,126,NOP,123,28.15,4,16,0.25,4,11,0.364,2,2,1.0,1,1,2,1,0,0,5,5,14,-2,.415,.375,.688,.125,3.8,4.1,3.9,4.4,0.0,0.0,22.9,30.1,69,119,-16.0
Derrick Favors,20191026,NOP,0,HOU,126,NOP,123,18.42,2,5,0.4,0,1,0.0,0,0,,3,2,5,2,1,0,4,2,4,-9,.400,.400,.200,.000,17.4,12.4,15.0,12.8,2.3,0.0,44.4,18.9,72,112,-10.1
Kenrich Williams,20191026,NOP,0,HOU,126,NOP,123,32.37,1,4,0.25,0,2,0.0,0,0,,2,3,5,3,2,0,0,4,2,-1,.250,.250,.500,.000,6.6,10.6,8.5,10.0,2.6,0.0,0.0,4.8,111,112,-1.7
Frank Jackson,20191026,NOP,0,HOU,126,NOP,123,18.08,3,9,0.33299999999999996,1,5,0.2,2,2,1.0,1,1,2,2,1,0,2,2,9,-2,.455,.389,.556,.222,5.9,6.3,6.1,14.0,2.4,0.0,16.8,25.4,90,113,-6.0
Nickeil Alexander-Walker,20191026,NOP,0,HOU,126,NOP,123,12.35,1,4,0.25,0,2,0.0,0,0,,0,1,1,0,0,0,1,2,2,-3,.250,.250,.500,.000,0.0,9.3,4.5,0.0,0.0,0.0,20.0,15.7,41,118,-18.4
Jahlil Okafor,20191026,NOP,0,HOU,126,NOP,123,11.58,3,4,0.75,0,0,,0,0,,1,4,5,2,0,1,0,6,6,+2,.750,.750,.000,.000,9.2,39.5,23.8,24.7,0.0,8.5,0.0,13.4,168,107,4.6
Nicolò Melli,20191026,NOP,0,HOU,126,NOP,123,11.03,4,6,0.667,0,1,0.0,2,3,0.667,0,2,2,1,0,0,1,3,10,+2,.683,.667,.167,.500,0.0,20.7,10.0,15.2,0.0,0.0,12.0,29.2,120,115,-1.0
