Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Luka Dončić,20191212,DAL,0,DAL,122,DET,111,33.65,14,24,0.583,6,13,0.462,7,12,0.583,1,11,12,11,0,0,3,2,41,+29,.700,.708,.542,.500,3.6,34.1,19.9,62.7,0.0,0.0,9.3,42.2,142,115,20.5
Dwight Powell,20191212,DAL,0,DAL,122,DET,111,31.08,3,4,0.75,0,1,0.0,3,4,0.75,2,8,10,1,1,1,0,2,9,+23,.781,.750,.250,1.000,7.7,26.9,18.0,3.8,1.6,3.3,0.0,8.2,176,110,3.3
Dorian Finney-Smith,20191212,DAL,0,DAL,122,DET,111,31.05,2,5,0.4,2,4,0.5,0,0,,2,3,5,3,0,0,0,1,6,+5,.600,.600,.800,.000,7.7,10.1,9.0,11.1,0.0,0.0,0.0,7.1,158,118,0.8
Kristaps Porziņģis,20191212,DAL,0,DAL,122,DET,111,29.5,8,18,0.444,0,5,0.0,4,4,1.0,1,7,8,1,0,3,0,4,20,+17,.506,.444,.278,.222,4.1,24.8,15.1,5.1,0.0,10.4,0.0,29.5,115,107,-3.0
Tim Hardaway Jr.,20191212,DAL,0,DAL,122,DET,111,25.4,1,6,0.16699999999999998,0,5,0.0,0,0,,0,5,5,0,0,0,2,2,2,+17,.167,.167,.833,.000,0.0,20.5,11.0,0.0,0.0,0.0,25.0,13.9,27,117,-18.8
Seth Curry,20191212,DAL,0,DAL,122,DET,111,33.52,11,15,0.733,6,9,0.667,2,3,0.667,3,4,7,4,2,0,3,2,30,+5,.919,.933,.600,.200,10.7,12.5,11.7,19.6,2.9,0.0,15.5,25.4,155,111,17.5
Justin Jackson,20191212,DAL,0,DAL,122,DET,111,20.63,1,6,0.16699999999999998,0,2,0.0,0,0,,1,1,2,1,0,0,0,3,2,-14,.167,.167,.333,.000,5.8,5.1,5.4,5.5,0.0,0.0,0.0,12.8,65,119,-14.9
Maxi Kleber,20191212,DAL,0,DAL,122,DET,111,18.3,2,4,0.5,1,2,0.5,0,0,,1,0,1,0,1,1,1,3,5,-1,.625,.625,.500,.000,6.6,0.0,3.0,0.0,2.7,5.6,20.0,12.0,107,109,-3.8
Jalen Brunson,20191212,DAL,0,DAL,122,DET,111,15.22,3,6,0.5,1,3,0.33299999999999996,0,0,,0,1,1,4,0,0,1,2,7,-20,.583,.583,.500,.000,0.0,6.9,3.7,35.5,0.0,0.0,14.3,20.2,125,118,-1.6
Ryan Broekhoff,20191212,DAL,0,DAL,122,DET,111,1.65,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-6,,,,,0.0,63.2,33.8,0.0,0.0,0.0,100.0,26.7,0,111,-30.9
