Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
D'Angelo Russell,20200112,GSW,0,MEM,122,GSW,102,34.65,12,24,0.5,5,9,0.556,5,6,0.833,1,6,7,4,0,0,2,1,34,-10,.638,.604,.375,.250,2.6,15.7,9.1,30.2,0.0,0.0,7.0,32.2,123,118,7.9
Glenn Robinson III,20200112,GSW,0,MEM,122,GSW,102,28.8,3,7,0.429,1,5,0.2,1,1,1.0,2,5,7,0,2,0,2,2,8,-10,.538,.500,.714,.143,6.2,15.7,10.9,0.0,3.1,0.0,21.2,12.8,90,111,-5.8
Alec Burks,20200112,GSW,0,MEM,122,GSW,102,27.53,4,12,0.33299999999999996,1,2,0.5,4,5,0.8,1,5,6,0,0,0,3,3,13,-15,.458,.375,.167,.417,3.2,16.4,9.8,0.0,0.0,0.0,17.4,24.3,80,118,-13.2
Omari Spellman,20200112,GSW,0,MEM,122,GSW,102,26.77,3,7,0.429,3,3,1.0,3,6,0.5,2,2,4,3,1,2,2,3,12,-13,.622,.643,.429,.857,6.6,6.8,6.7,18.2,1.7,5.5,17.2,16.9,114,115,2.8
Draymond Green,20200112,GSW,0,MEM,122,GSW,102,23.05,1,5,0.2,1,2,0.5,0,0,,2,6,8,4,3,3,4,3,3,-7,.300,.300,.400,.000,7.7,23.6,15.6,25.3,5.8,9.6,44.4,15.2,64,97,0.0
Eric Paschall,20200112,GSW,0,MEM,122,GSW,102,29.92,5,12,0.41700000000000004,0,1,0.0,0,0,,3,2,5,5,5,0,2,1,10,-12,.417,.417,.083,.000,8.9,6.1,7.5,29.7,7.5,0.0,14.3,18.2,96,106,2.8
Jordan Poole,20200112,GSW,0,MEM,122,GSW,102,27.45,4,11,0.364,4,9,0.444,1,1,1.0,0,3,3,2,0,0,1,2,13,-11,.568,.545,.818,.091,0.0,9.9,4.9,12.5,0.0,0.0,8.0,17.7,109,121,-3.3
Jacob Evans,20200112,GSW,0,MEM,122,GSW,102,17.8,3,9,0.33299999999999996,2,3,0.667,0,0,,1,0,1,3,0,0,2,2,8,-13,.444,.444,.333,.000,5.0,0.0,2.5,30.1,0.0,0.0,18.2,24.1,88,125,-7.3
Willie Cauley-Stein,20200112,GSW,0,MEM,122,GSW,102,16.97,0,5,0.0,0,0,,1,2,0.5,0,3,3,1,0,0,3,1,1,-10,.085,.000,.000,.400,0.0,16.0,7.9,8.1,0.0,0.0,33.8,20.4,19,118,-24.0
Alen Smailagić,20200112,GSW,0,MEM,122,GSW,102,7.07,0,0,,0,0,,0,0,,0,3,3,1,0,1,1,0,0,+1,,,,,0.0,38.4,19.0,19.4,0.0,10.4,100.0,5.5,45,103,-3.2
Kevon Looney,20200112,GSW,0,MEM,122,GSW,102,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
