Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Anthony Davis,20200303,LAL,1,LAL,120,PHI,107,38.97,13,19,0.684,4,5,0.8,7,8,0.875,3,10,13,2,4,2,2,1,37,+30,.821,.789,.263,.421,9.2,27.4,18.8,8.2,5.2,5.5,8.2,28.2,156,99,19.9
Avery Bradley,20200303,LAL,1,LAL,120,PHI,107,34.38,4,9,0.444,2,5,0.4,0,0,,0,5,5,3,2,0,0,1,10,+24,.556,.556,.556,.000,0.0,15.5,8.2,10.4,2.9,0.0,0.0,11.8,128,112,2.1
LeBron James,20200303,LAL,1,LAL,120,PHI,107,33.75,9,16,0.563,2,5,0.4,2,3,0.667,1,6,7,14,1,2,3,1,22,-2,.635,.625,.313,.188,3.6,19.0,11.7,60.0,1.5,6.3,14.8,27.0,136,110,15.1
Danny Green,20200303,LAL,1,LAL,120,PHI,107,26.13,3,7,0.429,1,4,0.25,0,0,,3,2,5,2,0,0,1,2,7,+5,.500,.500,.571,.000,13.8,8.2,10.8,9.1,0.0,0.0,12.5,13.7,118,121,-4.1
JaVale McGee,20200303,LAL,1,LAL,120,PHI,107,14.92,3,4,0.75,0,0,,0,0,,1,4,5,0,0,1,1,2,6,-4,.750,.750,.000,.000,8.0,28.6,18.9,0.0,0.0,7.2,20.0,15.0,120,110,-2.3
Kentavious Caldwell-Pope,20200303,LAL,1,LAL,120,PHI,107,23.57,4,7,0.5710000000000001,1,2,0.5,1,2,0.5,1,0,1,0,0,0,0,3,10,+11,.635,.643,.286,.286,5.1,0.0,2.4,0.0,0.0,0.0,0.0,15.0,134,124,-4.9
Kyle Kuzma,20200303,LAL,1,LAL,120,PHI,107,19.72,3,10,0.3,1,5,0.2,0,0,,1,4,5,0,0,0,1,3,7,+18,.350,.350,.500,.000,6.1,21.6,14.3,0.0,0.0,0.0,9.1,25.0,74,116,-17.2
Rajon Rondo,20200303,LAL,1,LAL,120,PHI,107,19.55,3,8,0.375,2,5,0.4,0,0,,0,0,0,3,1,0,2,4,8,-2,.500,.500,.625,.000,0.0,0.0,0.0,19.1,2.6,0.0,20.0,23.0,94,117,-7.9
Dwight Howard,20200303,LAL,1,LAL,120,PHI,107,13.37,4,4,1.0,0,0,,3,3,1.0,0,1,1,0,1,0,0,1,11,-1,1.034,1.000,.000,.750,0.0,8.0,4.2,0.0,3.8,0.0,0.0,17.9,216,112,13.2
Markieff Morris,20200303,LAL,1,LAL,120,PHI,107,12.95,0,2,0.0,0,2,0.0,2,2,1.0,0,0,0,0,0,1,2,0,2,-16,.347,.000,1.000,1.000,0.0,0.0,0.0,0.0,0.0,8.2,41.0,16.9,44,120,-14.4
Quinn Cook,20200303,LAL,1,LAL,120,PHI,107,1.35,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,+1,,,,,0.0,0.0,0.0,77.3,0.0,0.0,100.0,33.3,50,124,-16.8
Jared Dudley,20200303,LAL,1,LAL,120,PHI,107,1.35,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+1,,,,,0.0,79.0,41.8,0.0,0.0,0.0,,0.0,0,97,-0.5
