Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Damian Lillard,20191228,POR,1,LAL,128,POR,120,39.28,7,17,0.41200000000000003,4,13,0.308,13,14,0.929,0,2,2,9,1,1,3,4,31,-5,.669,.529,.765,.824,0.0,6.0,2.9,33.9,1.2,2.1,11.5,28.1,137,130,7.6
CJ McCollum,20191228,POR,1,LAL,128,POR,120,37.98,8,16,0.5,2,8,0.25,0,0,,0,2,2,4,0,0,2,0,18,-9,.563,.563,.500,.000,0.0,6.2,3.0,16.4,0.0,0.0,11.1,20.0,110,134,-2.7
Hassan Whiteside,20191228,POR,1,LAL,128,POR,120,33.88,7,11,0.636,0,0,,5,7,0.7140000000000001,6,10,16,0,0,4,4,3,19,+1,.675,.636,.000,.636,20.2,34.6,27.3,0.0,0.0,9.6,22.1,22.5,119,120,0.2
Carmelo Anthony,20191228,POR,1,LAL,128,POR,120,33.22,5,14,0.35700000000000004,1,2,0.5,2,2,1.0,1,4,5,2,0,1,3,4,13,+2,.437,.393,.143,.143,3.4,14.1,8.7,8.6,0.0,2.4,16.8,22.7,85,130,-9.4
Skal Labissière,20191228,POR,1,LAL,128,POR,120,2.62,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,2,0,-3,.000,.000,1.000,.000,0.0,44.7,22.1,0.0,0.0,0.0,0.0,16.1,0,123,-32.4
Kent Bazemore,20191228,POR,1,LAL,128,POR,120,27.92,3,8,0.375,2,4,0.5,1,1,1.0,0,4,4,1,1,2,1,5,9,+11,.533,.500,.500,.125,0.0,16.8,8.3,4.8,1.7,5.8,10.6,14.3,103,123,-0.7
Anfernee Simons,20191228,POR,1,LAL,128,POR,120,27.48,6,13,0.462,1,1,1.0,1,1,1.0,1,5,6,0,1,0,0,1,14,-15,.521,.500,.077,.077,4.2,21.3,12.6,0.0,1.7,0.0,0.0,20.6,112,126,-1.9
Anthony Tolliver,20191228,POR,1,LAL,128,POR,120,17.58,4,5,0.8,4,5,0.8,0,0,,1,2,3,1,0,0,3,2,12,-7,1.200,1.200,1.000,.000,6.5,13.3,9.9,9.1,0.0,0.0,37.5,19.2,133,132,8.9
Nassir Little,20191228,POR,1,LAL,128,POR,120,11.32,0,0,,0,0,,1,2,0.5,0,0,0,1,0,0,0,0,1,-12,.568,,,,0.0,0.0,0.0,10.3,0.0,0.0,0.0,3.3,152,135,-0.9
Gary Trent Jr.,20191228,POR,1,LAL,128,POR,120,8.72,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,1,0,0,1,3,-3,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,5.5,0.0,0.0,4.8,300,123,9.9
Mario Hezonja,20191228,POR,1,LAL,128,POR,120,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodney Hood,20191228,POR,1,LAL,128,POR,120,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
