Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Kevin Love,20191227,CLE,0,BOS,129,CLE,117,34.67,10,16,0.625,6,11,0.545,4,6,0.667,1,6,7,4,0,0,0,2,30,-6,.805,.813,.688,.375,3.7,18.9,12.0,18.4,0.0,0.0,0.0,23.7,163,131,13.6
Collin Sexton,20191227,CLE,0,BOS,129,CLE,117,31.23,9,20,0.45,0,2,0.0,3,3,1.0,2,2,4,2,1,0,1,4,21,-6,.492,.450,.100,.150,8.3,7.0,7.6,10.2,1.5,0.0,4.5,31.5,104,131,-7.2
Tristan Thompson,20191227,CLE,0,BOS,129,CLE,117,29.88,5,10,0.5,0,0,,2,3,0.667,1,6,7,0,1,0,2,1,12,-13,.530,.500,.000,.300,4.3,21.9,13.9,0.0,1.6,0.0,15.0,19.7,93,127,-8.2
Cedi Osman,20191227,CLE,0,BOS,129,CLE,117,29.17,5,11,0.455,0,3,0.0,0,0,,1,4,5,4,1,1,1,2,10,+4,.455,.455,.273,.000,4.4,15.0,10.2,18.4,1.6,3.0,8.3,18.2,102,127,-3.1
Darius Garland,20191227,CLE,0,BOS,129,CLE,117,27.72,1,7,0.14300000000000002,0,2,0.0,0,0,,0,4,4,0,1,0,4,2,2,-21,.143,.143,.286,.000,0.0,15.7,8.6,0.0,1.7,0.0,36.4,17.5,19,128,-22.2
Kevin Porter Jr.,20191227,CLE,0,BOS,129,CLE,117,25.2,5,9,0.556,1,3,0.33299999999999996,5,5,1.0,0,3,3,4,0,0,2,3,16,-10,.714,.611,.333,.556,0.0,13.0,7.1,22.1,0.0,0.0,15.2,23.1,131,133,0.0
Larry Nance Jr.,20191227,CLE,0,BOS,129,CLE,117,17.9,1,3,0.33299999999999996,0,0,,0,2,0.0,1,3,4,1,0,1,0,0,2,-16,.258,.333,.000,.667,7.2,18.3,13.2,6.5,0.0,4.9,0.0,9.6,81,128,-6.8
Matthew Dellavedova,20191227,CLE,0,BOS,129,CLE,117,15.72,2,2,1.0,1,1,1.0,0,0,,0,2,2,6,0,0,0,0,5,+8,1.250,1.250,.500,.000,0.0,13.9,7.5,48.4,0.0,0.0,0.0,5.6,235,133,9.8
Dante Exum,20191227,CLE,0,BOS,129,CLE,117,14.97,3,3,1.0,1,1,1.0,2,4,0.5,0,0,0,1,2,0,1,1,9,-11,.945,1.167,.333,1.333,0.0,0.0,0.0,9.3,6.4,0.0,17.4,17.0,148,122,9.6
Ante Žižić,20191227,CLE,0,BOS,129,CLE,117,4.92,2,2,1.0,0,0,,4,4,1.0,0,2,2,0,0,1,0,1,8,+10,1.064,1.000,.000,2.000,0.0,44.4,24.1,0.0,0.0,17.8,0.0,33.8,229,113,33.0
Alfonzo McKinnie,20191227,CLE,0,BOS,129,CLE,117,4.42,1,1,1.0,0,0,,0,0,,0,0,0,0,1,0,0,1,2,+10,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,10.8,0.0,0.0,10.0,200,112,9.6
John Henson,20191227,CLE,0,BOS,129,CLE,117,4.22,0,1,0.0,0,0,,0,2,0.0,0,0,0,0,0,0,0,0,0,-9,.000,.000,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,0,136,-27.5
