Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Julius Randle,20200201,NYK,0,NYK,92,IND,85,34.82,5,14,0.35700000000000004,0,3,0.0,6,8,0.75,4,14,18,3,2,0,3,2,16,+10,.457,.357,.214,.571,12.5,41.1,27.3,15.3,3.1,0.0,14.6,27.2,99,88,3.6
Marcus Morris,20200201,NYK,0,NYK,92,IND,85,34.57,10,21,0.47600000000000003,3,7,0.429,5,6,0.833,2,4,6,0,1,0,2,4,28,+14,.592,.548,.333,.286,6.3,11.8,9.2,0.0,1.6,0.0,7.8,34.2,117,95,6.5
Dennis Smith Jr.,20200201,NYK,0,NYK,92,IND,85,27.03,2,9,0.222,0,2,0.0,2,4,0.5,2,1,3,6,0,0,2,2,6,-3,.279,.222,.222,.444,8.1,3.8,5.9,35.0,0.0,0.0,15.7,21.8,80,99,-6.9
Reggie Bullock,20200201,NYK,0,NYK,92,IND,85,24.8,2,7,0.28600000000000003,1,3,0.33299999999999996,2,2,1.0,0,4,4,2,0,0,2,4,7,+7,.444,.357,.429,.286,0.0,16.5,8.5,12.8,0.0,0.0,20.2,18.4,85,97,-7.7
Taj Gibson,20200201,NYK,0,NYK,92,IND,85,15.57,5,6,0.833,0,0,,0,0,,2,5,7,1,0,0,0,2,10,+5,.833,.833,.000,.000,14.0,32.8,23.7,16.6,0.0,0.0,0.0,17.8,173,95,14.3
Damyean Dotson,20200201,NYK,0,NYK,92,IND,85,27.22,3,8,0.375,2,5,0.4,0,0,,0,1,1,2,1,0,1,2,8,+2,.500,.500,.625,.000,0.0,3.8,1.9,12.3,2.0,0.0,11.1,15.2,102,95,-0.3
Bobby Portis,20200201,NYK,0,NYK,92,IND,85,22.12,2,6,0.33299999999999996,1,3,0.33299999999999996,0,0,,1,6,7,1,0,1,1,1,5,+3,.417,.417,.500,.000,4.9,27.7,16.7,7.3,0.0,4.2,14.3,14.6,88,92,-1.1
Kadeem Allen,20200201,NYK,0,NYK,92,IND,85,20.97,2,2,1.0,0,0,,2,3,0.667,0,1,1,2,1,0,0,0,6,+10,.904,1.000,.000,1.500,0.0,4.9,2.5,15.6,2.6,0.0,0.0,7.3,190,94,6.0
Mitchell Robinson,20200201,NYK,0,NYK,92,IND,85,19.33,2,2,1.0,0,0,,0,0,,2,5,7,2,0,0,0,2,4,-6,1.000,1.000,.000,.000,11.3,26.4,19.1,17.1,0.0,0.0,0.0,4.8,207,96,6.1
Kevin Knox,20200201,NYK,0,NYK,92,IND,85,13.57,1,7,0.14300000000000002,0,3,0.0,0,0,,1,2,3,0,0,0,1,1,2,-7,.143,.143,.429,.000,8.0,15.1,11.7,0.0,0.0,0.0,12.5,27.2,38,98,-21.6
