Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
James Harden,20200224,HOU,1,HOU,123,NYK,112,33.87,14,25,0.56,4,11,0.364,5,9,0.556,2,4,6,9,2,0,6,3,37,+3,.639,.640,.440,.360,6.6,11.6,9.2,55.1,2.7,0.0,17.2,44.0,117,109,8.1
Robert Covington,20200224,HOU,1,HOU,123,NYK,112,30.07,4,10,0.4,3,8,0.375,0,0,,0,7,7,1,1,4,1,2,11,-5,.550,.550,.800,.000,0.0,22.8,12.1,4.4,1.5,10.3,9.1,15.6,99,101,1.8
Eric Gordon,20200224,HOU,1,HOU,123,NYK,112,28.0,4,13,0.308,1,7,0.14300000000000002,7,7,1.0,0,0,0,2,2,0,3,3,16,+26,.498,.346,.538,.538,0.0,0.0,0.0,9.5,3.3,0.0,15.7,29.0,91,112,-9.0
Danuel House Jr.,20200224,HOU,1,HOU,123,NYK,112,25.83,3,6,0.5,0,2,0.0,4,5,0.8,1,4,5,4,1,1,0,2,10,-11,.610,.500,.333,.833,4.3,15.2,10.1,19.9,1.8,3.0,0.0,13.5,146,108,4.4
P.J. Tucker,20200224,HOU,1,HOU,123,NYK,112,24.85,1,3,0.33299999999999996,0,2,0.0,0,0,,1,4,5,1,1,1,0,1,2,+3,.333,.333,.667,.000,4.5,15.8,10.5,4.7,1.9,3.1,0.0,5.1,102,107,-2.5
Ben McLemore,20200224,HOU,1,HOU,123,NYK,112,29.22,6,11,0.545,4,9,0.444,1,2,0.5,0,3,3,0,0,0,2,3,17,+8,.715,.727,.818,.182,0.0,10.1,5.4,0.0,0.0,0.0,14.4,20.2,112,115,-3.8
Austin Rivers,20200224,HOU,1,HOU,123,NYK,112,24.22,5,8,0.625,2,3,0.667,2,3,0.667,0,1,1,1,0,0,1,5,14,+11,.751,.750,.375,.375,0.0,4.0,2.2,6.0,0.0,0.0,9.7,18.2,133,117,-3.6
Jeff Green,20200224,HOU,1,HOU,123,NYK,112,16.1,3,3,1.0,1,1,1.0,2,2,1.0,0,2,2,1,2,1,0,1,9,+22,1.160,1.167,.333,.667,0.0,12.2,6.5,8.8,5.7,4.8,0.0,10.3,238,99,15.9
DeMarre Carroll,20200224,HOU,1,HOU,123,NYK,112,14.4,3,5,0.6,1,3,0.33299999999999996,0,3,0.0,0,4,4,0,1,0,0,1,7,-10,.554,.700,.600,.600,0.0,27.2,14.5,0.0,3.2,0.0,0.0,18.7,102,101,-1.4
Thabo Sefolosha,20200224,HOU,1,HOU,123,NYK,112,10.38,0,1,0.0,0,1,0.0,0,0,,0,3,3,1,1,0,0,1,0,+16,.000,.000,1.000,.000,0.0,28.3,15.1,10.8,4.4,0.0,0.0,4.1,59,98,-1.8
Bruno Caboclo,20200224,HOU,1,HOU,123,NYK,112,3.07,0,1,0.0,0,1,0.0,0,0,,1,1,2,0,0,0,0,0,0,-8,.000,.000,1.000,.000,36.4,31.9,34.0,0.0,0.0,0.0,0.0,13.9,74,107,-16.3
Russell Westbrook,20200224,HOU,1,HOU,123,NYK,112,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
