Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Devonte' Graham,20191125,CHO,0,MIA,117,CHO,100,34.17,4,14,0.28600000000000003,0,4,0.0,8,10,0.8,2,1,3,8,0,0,6,3,16,-17,.435,.286,.286,.714,5.5,4.3,5.0,37.0,0.0,0.0,24.6,30.9,85,127,-10.9
Terry Rozier,20191125,CHO,0,MIA,117,CHO,100,32.35,7,15,0.467,3,6,0.5,2,2,1.0,1,8,9,5,0,0,3,1,19,-20,.598,.567,.400,.133,2.9,36.0,15.9,29.0,0.0,0.0,15.9,25.2,106,122,1.6
Miles Bridges,20191125,CHO,0,MIA,117,CHO,100,30.65,3,6,0.5,1,3,0.33299999999999996,2,2,1.0,1,1,2,2,1,0,0,5,9,-26,.654,.583,.500,.333,3.1,4.7,3.7,10.0,1.6,0.0,0.0,9.7,143,123,-2.3
P.J. Washington,20191125,CHO,0,MIA,117,CHO,100,23.47,4,8,0.5,0,2,0.0,0,0,,2,2,4,0,2,0,0,3,8,-14,.500,.500,.250,.000,8.0,12.4,9.7,0.0,4.2,0.0,0.0,14.7,108,116,-3.1
Cody Zeller,20191125,CHO,0,MIA,117,CHO,100,16.77,5,8,0.625,0,2,0.0,0,1,0.0,0,2,2,1,1,0,0,1,10,-14,.592,.625,.250,.125,0.0,17.4,6.8,13.2,2.9,0.0,0.0,21.8,113,118,3.3
Bismack Biyombo,20191125,CHO,0,MIA,117,CHO,100,21.95,4,7,0.5710000000000001,0,0,,3,4,0.75,2,3,5,1,0,0,1,3,11,-6,.628,.571,.000,.571,8.6,19.9,13.0,8.0,0.0,0.0,10.2,19.2,121,124,-3.1
Malik Monk,20191125,CHO,0,MIA,117,CHO,100,20.43,4,12,0.33299999999999996,2,7,0.28600000000000003,3,3,1.0,0,2,2,2,1,0,0,3,13,+2,.488,.417,.583,.250,0.0,14.2,5.6,17.7,2.4,0.0,0.0,28.2,106,120,0.5
Nicolas Batum,20191125,CHO,0,MIA,117,CHO,100,18.55,1,5,0.2,1,5,0.2,0,0,,0,2,2,4,3,0,2,3,3,-2,.300,.300,1.000,.000,0.0,15.7,6.2,31.0,7.9,0.0,28.6,16.3,66,107,-0.8
Marvin Williams,20191125,CHO,0,MIA,117,CHO,100,16.07,1,2,0.5,1,2,0.5,0,0,,1,1,2,1,0,0,0,1,3,-2,.750,.750,1.000,.000,5.9,9.1,7.1,9.0,0.0,0.0,0.0,5.4,161,126,-2.1
Dwayne Bacon,20191125,CHO,0,MIA,117,CHO,100,15.88,0,6,0.0,0,1,0.0,1,2,0.5,0,2,2,1,2,0,0,0,1,-3,.073,.000,.167,.333,0.0,18.3,7.2,8.4,6.2,0.0,0.0,18.7,25,110,-11.8
Cody Martin,20191125,CHO,0,MIA,117,CHO,100,6.17,2,2,1.0,0,0,,0,1,0.0,1,0,1,0,1,0,1,1,4,+11,.820,1.000,.000,.500,15.3,0.0,9.3,0.0,7.9,0.0,29.1,24.1,97,109,6.0
Willy Hernangómez,20191125,CHO,0,MIA,117,CHO,100,3.55,1,2,0.5,1,1,1.0,0,0,,0,1,1,0,0,0,0,0,3,+6,.750,.750,.500,.000,0.0,41.0,16.1,0.0,0.0,0.0,0.0,24.4,128,121,13.8
