Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Tim Hardaway Jr.,20191214,DAL,1,MIA,122,DAL,118,41.8,11,22,0.5,6,14,0.429,0,0,,0,5,5,3,0,0,3,0,28,-7,.636,.636,.636,.000,0.0,14.1,6.5,12.2,0.0,0.0,12.0,26.5,106,117,3.2
Kristaps Porziņģis,20191214,DAL,1,MIA,122,DAL,118,39.95,7,21,0.33299999999999996,3,9,0.33299999999999996,5,7,0.7140000000000001,3,11,14,2,1,2,1,4,22,0,.457,.405,.429,.333,7.7,32.4,19.1,7.4,1.2,5.2,4.0,27.8,98,107,-0.1
Dorian Finney-Smith,20191214,DAL,1,MIA,122,DAL,118,36.95,1,3,0.33299999999999996,0,1,0.0,1,2,0.5,1,5,6,3,1,0,0,6,3,-6,.387,.333,.333,.667,2.8,15.9,8.9,9.9,1.3,0.0,0.0,4.7,120,113,-4.2
Dwight Powell,20191214,DAL,1,MIA,122,DAL,118,27.2,3,6,0.5,1,2,0.5,1,3,0.33299999999999996,2,2,4,2,1,0,0,1,8,-10,.546,.583,.333,.500,7.5,8.7,8.0,10.0,1.8,0.0,0.0,11.9,127,114,1.6
Luka Dončić,20191214,DAL,1,MIA,122,DAL,118,1.67,0,1,0.0,0,1,0.0,2,2,1.0,0,1,1,0,0,0,1,0,2,-4,.532,.000,1.000,2.000,0.0,70.7,32.8,0.0,0.0,0.0,34.7,76.7,73,109,-20.2
Jalen Brunson,20191214,DAL,1,MIA,122,DAL,118,34.33,7,16,0.43799999999999994,3,6,0.5,1,2,0.5,0,7,7,8,0,0,4,5,18,+14,.533,.531,.375,.125,0.0,24.0,11.1,36.1,0.0,0.0,19.2,27.0,97,115,-2.4
Maxi Kleber,20191214,DAL,1,MIA,122,DAL,118,29.87,7,9,0.778,2,3,0.667,1,1,1.0,1,2,3,3,0,1,0,3,17,+5,.900,.889,.333,.111,3.4,7.9,5.5,16.3,0.0,3.5,0.0,14.0,181,115,11.1
Seth Curry,20191214,DAL,1,MIA,122,DAL,118,19.2,3,8,0.375,0,2,0.0,0,0,,0,1,1,2,0,0,1,1,6,-1,.375,.375,.250,.000,0.0,6.1,2.8,15.0,0.0,0.0,11.1,20.8,76,118,-10.3
J.J. Barea,20191214,DAL,1,MIA,122,DAL,118,13.0,5,11,0.455,2,5,0.4,0,0,,0,2,2,5,0,0,0,3,12,-2,.545,.545,.455,.000,0.0,18.1,8.4,82.8,0.0,0.0,0.0,37.5,124,116,11.5
Justin Jackson,20191214,DAL,1,MIA,122,DAL,118,12.48,1,3,0.33299999999999996,0,1,0.0,0,0,,0,3,3,0,0,0,0,3,2,+5,.333,.333,.333,.000,0.0,28.3,13.1,0.0,0.0,0.0,0.0,10.7,66,115,-11.8
Delon Wright,20191214,DAL,1,MIA,122,DAL,118,8.53,0,1,0.0,0,0,,0,0,,1,1,2,2,1,0,1,1,0,-14,.000,.000,.000,.000,11.9,13.8,12.8,27.6,5.8,0.0,50.0,10.4,75,103,-2.0
