Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Bam Adebayo,20191125,MIA,1,MIA,117,CHO,100,34.12,8,14,0.5710000000000001,0,0,,5,5,1.0,1,12,13,5,0,1,3,2,21,+16,.648,.571,.000,.357,4.3,33.1,21.8,24.5,0.0,2.6,15.6,25.2,123,100,3.4
Kendrick Nunn,20191125,MIA,1,MIA,117,CHO,100,31.2,7,10,0.7,5,6,0.833,0,0,,0,2,2,4,1,0,1,4,19,+8,.950,.950,.600,.000,0.0,6.0,3.7,21.1,1.6,0.0,9.1,15.8,164,106,9.9
Jimmy Butler,20191125,MIA,1,MIA,117,CHO,100,31.08,6,11,0.545,0,2,0.0,9,9,1.0,2,1,3,7,1,1,3,1,21,+29,.702,.545,.182,.818,9.4,3.0,5.5,35.2,1.6,2.9,16.7,25.8,139,105,7.6
Duncan Robinson,20191125,MIA,1,MIA,117,CHO,100,22.38,2,6,0.33299999999999996,2,6,0.33299999999999996,0,0,,0,1,1,2,3,0,0,6,6,+9,.500,.500,1.000,.000,0.0,4.2,2.6,12.0,6.6,0.0,0.0,12.0,117,95,0.9
Meyers Leonard,20191125,MIA,1,MIA,117,CHO,100,17.32,2,4,0.5,0,2,0.0,0,1,0.0,1,3,4,0,0,1,1,2,4,+5,.450,.500,.500,.250,8.4,16.3,13.2,0.0,0.0,5.1,18.4,14.1,80,103,-8.3
Kelly Olynyk,20191125,MIA,1,MIA,117,CHO,100,31.98,5,8,0.625,4,5,0.8,1,1,1.0,3,13,16,1,2,0,4,0,15,+10,.889,.875,.625,.125,13.6,38.3,28.6,4.6,3.1,0.0,32.2,17.4,114,94,7.0
Tyler Herro,20191125,MIA,1,MIA,117,CHO,100,29.72,6,13,0.462,2,7,0.28600000000000003,4,4,1.0,0,2,2,1,0,0,0,3,18,+2,.610,.538,.538,.308,0.0,6.3,3.8,5.3,0.0,0.0,0.0,22.2,129,109,-2.8
Goran Dragić,20191125,MIA,1,MIA,117,CHO,100,28.38,2,8,0.25,0,3,0.0,2,4,0.5,0,3,3,9,2,0,5,0,6,+5,.307,.250,.375,.500,0.0,9.9,6.0,41.6,3.5,0.0,33.9,23.3,77,101,-7.5
Chris Silva,20191125,MIA,1,MIA,117,CHO,100,13.82,2,3,0.667,0,0,,3,4,0.75,1,4,5,0,0,0,1,5,7,+1,.735,.667,.000,1.333,10.5,27.2,20.7,0.0,0.0,0.0,17.4,18.6,128,103,-7.6
Derrick Jones Jr.,20191125,MIA,1,MIA,117,CHO,100,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
