Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Donovan Mitchell,20191209,UTA,1,OKC,104,UTA,90,35.27,10,25,0.4,1,8,0.125,5,5,1.0,0,6,6,3,0,0,3,1,26,-14,.478,.420,.320,.200,0.0,19.0,8.7,18.2,0.0,0.0,9.9,38.0,89,107,-0.4
Joe Ingles,20191209,UTA,1,OKC,104,UTA,90,34.15,3,7,0.429,3,6,0.5,0,0,,0,4,4,8,3,0,4,2,9,-5,.643,.643,.857,.000,0.0,13.1,6.0,35.4,4.2,0.0,36.4,14.3,96,98,4.7
Rudy Gobert,20191209,UTA,1,OKC,104,UTA,90,33.0,9,10,0.9,0,0,,1,2,0.5,4,13,17,1,0,0,4,3,19,-9,.873,.900,.000,.200,11.4,44.0,26.3,6.3,0.0,0.0,26.9,20.0,124,106,4.7
Bojan Bogdanović,20191209,UTA,1,OKC,104,UTA,90,31.85,4,17,0.235,3,7,0.429,2,3,0.667,0,5,5,0,1,0,1,2,13,-7,.355,.324,.412,.176,0.0,17.5,8.0,0.0,1.5,0.0,5.2,26.9,68,104,-6.4
Royce O'Neale,20191209,UTA,1,OKC,104,UTA,90,26.25,0,6,0.0,0,3,0.0,0,0,,0,2,2,3,1,0,0,3,0,-16,.000,.000,.500,.000,0.0,8.5,3.9,15.2,1.8,0.0,0.0,10.1,26,103,-8.7
Georges Niang,20191209,UTA,1,OKC,104,UTA,90,19.08,3,7,0.429,1,4,0.25,0,0,,1,2,3,0,1,0,0,2,7,-9,.500,.500,.571,.000,4.9,11.7,8.0,0.0,2.5,0.0,0.0,16.3,102,102,0.3
Emmanuel Mudiay,20191209,UTA,1,OKC,104,UTA,90,17.52,0,3,0.0,0,1,0.0,2,2,1.0,0,2,2,1,0,0,1,3,2,-15,.258,.000,.333,.667,0.0,12.7,5.8,7.6,0.0,0.0,20.5,12.3,53,107,-13.2
Jeff Green,20191209,UTA,1,OKC,104,UTA,90,13.53,2,5,0.4,0,1,0.0,0,0,,1,0,1,0,0,0,0,0,4,-13,.400,.400,.200,.000,7.0,0.0,3.8,0.0,0.0,0.0,0.0,16.4,88,108,-5.1
Ed Davis,20191209,UTA,1,OKC,104,UTA,90,12.25,0,1,0.0,0,0,,0,0,,0,2,2,0,1,0,0,0,0,-11,.000,.000,.000,.000,0.0,18.2,8.3,0.0,3.9,0.0,0.0,3.6,0,98,-2.6
Dante Exum,20191209,UTA,1,OKC,104,UTA,90,7.68,2,4,0.5,0,1,0.0,0,0,,0,3,3,2,0,0,1,0,4,+9,.500,.500,.250,.000,0.0,43.6,19.9,53.2,0.0,0.0,20.0,28.8,91,106,4.4
Juwan Morgan,20191209,UTA,1,OKC,104,UTA,90,3.92,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+8,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,108,-6.3
Tony Bradley,20191209,UTA,1,OKC,104,UTA,90,2.75,3,4,0.75,0,0,,0,0,,1,2,3,1,0,0,0,0,6,+6,.750,.750,.000,.000,34.2,81.2,55.7,-106.7,0.0,0.0,0.0,64.5,162,104,64.6
Nigel Williams-Goss,20191209,UTA,1,OKC,104,UTA,90,2.75,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,108,-6.8
