Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Kristaps Porziņģis,20200131,DAL,0,HOU,128,DAL,121,35.55,12,20,0.6,1,4,0.25,10,13,0.769,3,9,12,0,2,1,4,3,35,-11,.680,.625,.200,.650,9.2,27.0,18.2,0.0,2.6,2.5,13.5,33.8,122,119,3.1
Dorian Finney-Smith,20200131,DAL,0,HOU,128,DAL,121,34.95,4,6,0.667,2,4,0.5,2,2,1.0,3,5,8,3,0,1,1,4,12,-13,.872,.833,.667,.333,9.4,15.3,12.3,11.0,0.0,2.6,12.7,9.1,166,127,3.2
Tim Hardaway Jr.,20200131,DAL,0,HOU,128,DAL,121,31.73,5,12,0.41700000000000004,4,9,0.444,1,1,1.0,0,3,3,4,0,0,2,2,15,-11,.603,.583,.750,.083,0.0,10.1,5.1,17.1,0.0,0.0,13.9,18.4,117,130,-1.9
J.J. Barea,20200131,DAL,0,HOU,128,DAL,121,20.68,4,10,0.4,0,1,0.0,3,3,1.0,2,3,5,9,0,0,2,0,11,-7,.486,.400,.100,.300,10.5,15.5,13.0,61.9,0.0,0.0,15.0,26.0,123,129,2.3
Ryan Broekhoff,20200131,DAL,0,HOU,128,DAL,121,20.13,3,8,0.375,3,7,0.429,0,0,,0,5,5,0,0,1,1,2,9,-4,.563,.563,.875,.000,0.0,26.5,13.4,0.0,0.0,4.5,11.1,18.0,100,123,-3.2
Delon Wright,20200131,DAL,0,HOU,128,DAL,121,25.17,4,9,0.444,2,3,0.667,0,2,0.0,0,2,2,3,0,0,3,1,10,-4,.506,.556,.333,.222,0.0,8.5,4.3,16.2,0.0,0.0,23.3,20.7,85,131,-9.0
Seth Curry,20200131,DAL,0,HOU,128,DAL,121,24.75,6,11,0.545,2,6,0.33299999999999996,2,3,0.667,0,2,2,4,0,0,1,1,16,+2,.649,.636,.545,.273,0.0,8.6,4.4,24.7,0.0,0.0,7.5,21.7,133,131,2.3
Jalen Brunson,20200131,DAL,0,HOU,128,DAL,121,20.32,3,8,0.375,0,1,0.0,1,1,1.0,1,2,3,3,0,1,1,0,7,+9,.415,.375,.125,.125,5.4,10.5,8.0,19.7,0.0,4.5,10.6,18.8,102,127,-4.9
Maxi Kleber,20200131,DAL,0,HOU,128,DAL,121,13.67,1,4,0.25,0,1,0.0,2,2,1.0,4,2,6,1,0,4,0,0,4,+3,.410,.250,.250,.500,31.9,15.6,23.7,8.9,0.0,26.5,0.0,14.4,136,107,8.9
Willie Cauley-Stein,20200131,DAL,0,HOU,128,DAL,121,11.47,1,2,0.5,0,0,,0,0,,1,5,6,2,0,1,1,5,2,+8,.500,.500,.000,.000,9.5,46.5,28.2,21.6,0.0,7.9,33.3,10.6,106,116,-4.1
Justin Jackson,20200131,DAL,0,HOU,128,DAL,121,1.58,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-7,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.5,0,132,-35.2
