Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Shai Gilgeous-Alexander,20191122,OKC,1,LAL,130,OKC,127,36.08,10,18,0.556,2,2,1.0,2,2,1.0,1,6,7,4,1,1,2,1,24,-3,.636,.611,.111,.111,3.3,19.0,11.4,14.9,1.3,2.3,9.6,24.6,120,124,3.9
Danilo Gallinari,20191122,OKC,1,LAL,130,OKC,127,32.33,5,13,0.385,2,7,0.28600000000000003,3,3,1.0,0,4,4,3,1,0,1,1,15,-13,.524,.462,.538,.231,0.0,14.1,7.2,10.7,1.4,0.0,6.5,20.2,106,127,-2.3
Terrance Ferguson,20191122,OKC,1,LAL,130,OKC,127,32.07,4,7,0.5710000000000001,3,5,0.6,0,0,,0,2,2,3,0,0,2,4,11,-8,.786,.786,.714,.000,0.0,7.1,3.7,10.4,0.0,0.0,22.2,11.9,120,132,-1.2
Chris Paul,20191122,OKC,1,LAL,130,OKC,127,31.77,5,11,0.455,2,6,0.33299999999999996,6,7,0.857,1,3,4,7,1,0,1,4,18,-12,.639,.545,.545,.636,3.8,10.8,7.4,25.5,1.5,0.0,6.6,20.2,138,127,2.7
Steven Adams,20191122,OKC,1,LAL,130,OKC,127,26.78,9,10,0.9,0,0,,4,4,1.0,2,4,6,4,0,0,3,4,22,-4,.935,.900,.000,.400,9.0,17.1,13.1,21.8,0.0,0.0,20.3,23.5,153,129,8.5
Dennis Schröder,20191122,OKC,1,LAL,130,OKC,127,29.45,5,12,0.41700000000000004,0,5,0.0,3,4,0.75,0,3,3,4,0,0,1,3,13,+9,.472,.417,.417,.333,0.0,11.6,6.0,16.0,0.0,0.0,6.8,21.3,101,131,-8.2
Mike Muscala,20191122,OKC,1,LAL,130,OKC,127,21.22,3,9,0.33299999999999996,1,4,0.25,0,0,,1,4,5,1,2,0,0,2,7,+1,.389,.389,.444,.000,5.7,21.5,13.8,5.4,4.4,0.0,0.0,18.1,90,118,-3.6
Darius Bazley,20191122,OKC,1,LAL,130,OKC,127,15.67,4,5,0.8,1,2,0.5,0,0,,1,3,4,1,1,2,1,1,9,+10,.900,.900,.400,.000,7.7,21.9,14.9,8.3,3.0,10.8,16.7,16.3,145,114,13.5
Hamidou Diallo,20191122,OKC,1,LAL,130,OKC,127,14.63,4,8,0.5,0,0,,0,0,,0,2,2,1,2,0,0,3,8,+5,.500,.500,.000,.000,0.0,15.6,8.0,9.1,6.3,0.0,0.0,23.3,103,115,-0.8
Nerlens Noel,20191122,OKC,1,LAL,130,OKC,127,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
