Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Gary Harris,20191124,DEN,1,DEN,116,PHO,104,35.08,2,7,0.28600000000000003,1,3,0.33299999999999996,1,2,0.5,0,1,1,3,0,0,1,2,6,+17,.381,.357,.429,.286,0.0,3.4,1.6,10.2,0.0,0.0,11.3,10.9,96,120,-8.2
Jamal Murray,20191124,DEN,1,DEN,116,PHO,104,34.33,9,21,0.429,4,11,0.364,0,0,,1,6,7,3,1,0,0,1,22,+11,.524,.524,.524,.000,2.9,21.0,11.1,13.8,1.5,0.0,0.0,26.4,129,113,3.8
Will Barton,20191124,DEN,1,DEN,116,PHO,104,32.48,8,18,0.444,4,7,0.5710000000000001,2,2,1.0,5,3,8,4,1,0,1,2,22,+13,.583,.556,.389,.111,15.4,11.1,13.4,19.0,1.6,0.0,5.0,26.4,140,115,8.8
Nikola Jokić,20191124,DEN,1,DEN,116,PHO,104,32.33,4,9,0.444,0,1,0.0,0,0,,4,9,13,5,2,0,1,2,8,+8,.444,.444,.111,.000,12.4,33.4,21.9,20.0,3.3,0.0,10.0,13.4,125,107,2.6
Paul Millsap,20191124,DEN,1,DEN,116,PHO,104,26.75,6,12,0.5,2,5,0.4,9,9,1.0,3,2,5,0,0,0,0,4,23,+8,.721,.583,.417,.750,11.2,9.0,10.2,0.0,0.0,0.0,0.0,25.8,169,119,6.5
Jerami Grant,20191124,DEN,1,DEN,116,PHO,104,21.25,1,3,0.33299999999999996,0,0,,1,3,0.33299999999999996,1,4,5,0,0,1,0,0,3,+4,.347,.333,.000,1.000,4.7,22.6,12.8,0.0,0.0,4.8,0.0,8.8,93,113,-5.2
Mason Plumlee,20191124,DEN,1,DEN,116,PHO,104,15.67,6,10,0.6,0,0,,2,4,0.5,4,3,7,2,0,1,2,1,14,+4,.595,.600,.000,.400,25.5,23.0,24.4,24.9,0.0,6.5,14.5,37.9,120,111,7.6
Monte Morris,20191124,DEN,1,DEN,116,PHO,104,13.67,4,5,0.8,1,1,1.0,1,3,0.33299999999999996,0,3,3,4,0,0,1,0,10,+1,.791,.900,.200,.600,0.0,26.3,12.0,48.5,0.0,0.0,13.7,23.1,148,116,13.9
Malik Beasley,20191124,DEN,1,DEN,116,PHO,104,10.52,2,4,0.5,2,2,1.0,0,0,,1,1,2,2,0,0,2,2,6,+6,.750,.750,.500,.000,9.5,11.4,10.4,26.9,0.0,0.0,33.3,24.6,114,118,2.3
Juancho Hernangómez,20191124,DEN,1,DEN,116,PHO,104,9.0,0,0,,0,0,,0,0,,0,1,1,0,0,0,2,1,0,-2,,,,,0.0,13.3,6.1,0.0,0.0,0.0,100.0,9.6,0,118,-18.3
Michael Porter Jr.,20191124,DEN,1,DEN,116,PHO,104,7.85,1,2,0.5,0,1,0.0,0,0,,0,0,0,1,0,0,0,1,2,-7,.500,.500,.500,.000,0.0,0.0,0.0,16.6,0.0,0.0,0.0,11.0,134,120,-3.5
Torrey Craig,20191124,DEN,1,DEN,116,PHO,104,1.07,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,120,-6.5
