Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Kawhi Leonard,20200224,LAC,1,LAC,124,MEM,97,24.82,10,17,0.588,0,4,0.0,5,5,1.0,1,7,8,3,2,0,1,2,25,+13,.651,.588,.235,.294,4.3,27.1,16.3,21.0,3.9,0.0,5.0,34.4,132,90,12.1
Marcus Morris,20200224,LAC,1,LAC,124,MEM,97,24.32,5,11,0.455,2,5,0.4,1,2,0.5,0,1,1,2,1,1,2,1,13,+15,.547,.545,.455,.182,0.0,3.9,2.1,10.6,2.0,3.2,14.4,24.1,97,99,-0.4
Paul George,20200224,LAC,1,LAC,124,MEM,97,21.02,3,11,0.273,1,5,0.2,0,0,,1,3,4,4,0,1,1,0,7,-2,.318,.318,.455,.000,5.1,13.7,9.6,22.8,0.0,3.7,8.3,24.2,86,100,-5.4
Ivica Zubac,20200224,LAC,1,LAC,124,MEM,97,20.92,3,8,0.375,0,0,,0,0,,4,6,10,2,0,0,0,2,6,+10,.375,.375,.000,.000,20.4,27.5,24.2,11.4,0.0,0.0,0.0,16.2,116,98,-4.0
Patrick Beverley,20200224,LAC,1,LAC,124,MEM,97,19.27,2,3,0.667,2,3,0.667,0,0,,1,2,3,2,1,0,2,2,6,+3,1.000,1.000,1.000,.000,5.5,10.0,7.9,11.9,2.5,0.0,40.0,11.0,117,98,3.2
Landry Shamet,20200224,LAC,1,LAC,124,MEM,97,23.97,3,5,0.6,3,5,0.6,4,5,0.8,0,3,3,4,1,0,1,1,13,+31,.903,.900,1.000,1.000,0.0,12.0,6.3,19.5,2.0,0.0,12.2,14.5,163,99,11.7
JaMychal Green,20200224,LAC,1,LAC,124,MEM,97,22.82,5,9,0.556,3,6,0.5,0,0,,1,8,9,1,1,1,1,3,13,+12,.722,.722,.667,.000,4.7,33.7,19.9,5.8,2.1,3.4,10.0,18.5,127,89,7.9
Reggie Jackson,20200224,LAC,1,LAC,124,MEM,97,22.12,2,6,0.33299999999999996,1,3,0.33299999999999996,0,0,,1,2,3,6,1,0,2,5,5,+11,.417,.417,.500,.000,4.8,8.7,6.9,30.5,2.2,0.0,25.0,15.3,102,99,-3.2
Lou Williams,20200224,LAC,1,LAC,124,MEM,97,21.73,3,7,0.429,2,3,0.667,0,0,,1,3,4,6,0,0,2,0,8,+30,.571,.571,.429,.000,4.9,13.3,9.3,32.8,0.0,0.0,22.2,17.5,117,103,0.9
Montrezl Harrell,20200224,LAC,1,LAC,124,MEM,97,19.58,9,11,0.818,0,0,,4,5,0.8,0,3,3,0,0,2,0,1,22,+23,.833,.818,.000,.455,0.0,14.7,7.7,0.0,0.0,7.9,0.0,28.5,165,97,15.8
Amir Coffey,20200224,LAC,1,LAC,124,MEM,97,7.7,0,1,0.0,0,0,,0,0,,1,0,1,1,0,0,0,3,0,-1,.000,.000,.000,.000,13.9,0.0,6.6,13.3,0.0,0.0,0.0,5.5,107,106,-11.3
Patrick Patterson,20200224,LAC,1,LAC,124,MEM,97,6.98,2,4,0.5,2,3,0.667,0,0,,0,0,0,2,0,0,0,0,6,-6,.750,.750,.750,.000,0.0,0.0,0.0,41.3,0.0,0.0,0.0,24.2,161,107,21.7
Rodney McGruder,20200224,LAC,1,LAC,124,MEM,97,4.73,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-4,.000,.000,.000,.000,0.0,20.3,10.7,0.0,0.0,0.0,0.0,8.9,0,101,-12.9
