Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Kyle Lowry,20200309,TOR,0,TOR,101,UTA,92,42.67,7,18,0.389,4,12,0.33299999999999996,3,5,0.6,0,5,5,7,3,0,3,3,21,+15,.520,.500,.667,.278,0.0,12.5,6.5,28.0,3.7,0.0,12.9,24.0,110,98,3.8
Pascal Siakam,20200309,TOR,0,TOR,101,UTA,92,38.9,9,18,0.5,2,5,0.4,7,7,1.0,0,11,11,8,0,0,5,4,27,+20,.640,.556,.278,.389,0.0,30.2,15.6,39.7,0.0,0.0,19.2,29.5,121,103,6.7
Serge Ibaka,20200309,TOR,0,TOR,101,UTA,92,36.85,9,17,0.529,5,7,0.7140000000000001,4,4,1.0,4,9,13,3,0,0,4,1,27,+28,.720,.676,.412,.235,12.4,26.1,19.5,16.1,0.0,0.0,17.6,27.2,128,104,10.0
OG Anunoby,20200309,TOR,0,TOR,101,UTA,92,32.67,3,6,0.5,1,3,0.33299999999999996,0,0,,2,3,5,1,1,1,1,2,7,+5,.583,.583,.500,.000,7.0,9.8,8.4,4.7,1.6,3.7,14.3,9.4,117,101,0.7
Norman Powell,20200309,TOR,0,TOR,101,UTA,92,1.58,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-1,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0,110,-32.3
Patrick McCaw,20200309,TOR,0,TOR,101,UTA,92,42.62,1,5,0.2,0,3,0.0,0,0,,0,6,6,2,3,0,2,2,2,+21,.200,.200,.600,.000,0.0,15.0,7.8,6.5,3.7,0.0,28.6,7.2,49,97,-4.4
Rondae Hollis-Jefferson,20200309,TOR,0,TOR,101,UTA,92,21.5,3,8,0.375,0,0,,2,2,1.0,7,3,10,1,1,0,1,0,8,-13,.450,.375,.000,.250,37.2,14.9,25.7,7.6,2.4,0.0,10.1,20.3,120,101,2.5
Matt Thomas,20200309,TOR,0,TOR,101,UTA,92,12.12,4,7,0.5710000000000001,1,2,0.5,0,0,,1,2,3,0,1,0,1,1,9,0,.643,.643,.286,.000,9.4,17.6,13.7,0.0,4.3,0.0,12.5,29.1,111,95,7.3
Chris Boucher,20200309,TOR,0,TOR,101,UTA,92,5.55,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,1,0,0,0,-15,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,21.6,0.0,15.9,0,94,-14.6
Terence Davis,20200309,TOR,0,TOR,101,UTA,92,5.55,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,1,1,0,-15,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,15.9,0,109,-26.7
