Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Kevin Huerter,20200302,ATL,1,MEM,127,ATL,88,32.8,5,14,0.35700000000000004,3,8,0.375,0,0,,2,3,5,4,2,1,0,2,13,-23,.464,.464,.571,.000,4.7,10.7,7.1,23.7,2.8,2.4,0.0,16.7,110,121,3.8
John Collins,20200302,ATL,1,MEM,127,ATL,88,31.12,4,11,0.364,2,4,0.5,2,2,1.0,2,1,3,1,1,1,5,2,12,-15,.505,.455,.364,.182,5.0,3.8,4.5,6.0,1.5,2.6,29.6,21.2,75,127,-9.8
De'Andre Hunter,20200302,ATL,1,MEM,127,ATL,88,30.45,3,11,0.273,0,4,0.0,0,0,,1,6,7,3,1,2,0,4,6,-35,.273,.273,.364,.000,2.5,23.1,10.7,17.3,1.5,5.3,0.0,14.1,74,119,-5.5
Trae Young,20200302,ATL,1,MEM,127,ATL,88,29.22,5,17,0.294,0,4,0.0,9,9,1.0,0,1,1,2,1,1,7,0,19,-19,.453,.294,.235,.529,0.0,4.0,1.6,13.8,1.6,2.7,25.0,37.3,74,127,-9.0
Bruno Fernando,20200302,ATL,1,MEM,127,ATL,88,22.98,1,8,0.125,0,2,0.0,0,0,,3,3,6,3,0,0,0,3,2,-31,.125,.125,.250,.000,10.1,15.3,12.2,20.9,0.0,0.0,0.0,13.6,60,127,-11.7
Treveon Graham,20200302,ATL,1,MEM,127,ATL,88,22.95,2,7,0.28600000000000003,1,2,0.5,0,0,,2,2,4,2,1,0,1,4,5,-18,.357,.357,.286,.000,6.7,10.2,8.1,15.0,2.0,0.0,12.5,13.6,82,124,-7.5
Damian Jones,20200302,ATL,1,MEM,127,ATL,88,19.45,3,5,0.6,0,1,0.0,0,0,,3,4,7,2,0,2,0,4,6,-15,.600,.600,.200,.000,11.9,24.1,16.8,20.1,0.0,8.2,0.0,10.0,142,120,1.2
Brandon Goodwin,20200302,ATL,1,MEM,127,ATL,88,19.1,2,5,0.4,0,1,0.0,3,4,0.75,0,4,4,1,0,0,1,0,7,-20,.518,.400,.200,.800,0.0,24.5,9.8,9.3,0.0,0.0,12.9,15.8,99,125,-6.6
Jeff Teague,20200302,ATL,1,MEM,127,ATL,88,16.73,5,12,0.41700000000000004,1,2,0.5,1,1,1.0,1,2,3,1,0,1,3,1,12,-3,.482,.458,.167,.083,4.6,14.0,8.4,16.2,0.0,4.8,19.4,36.0,79,126,-3.3
Vince Carter,20200302,ATL,1,MEM,127,ATL,88,15.2,2,9,0.222,2,7,0.28600000000000003,0,0,,2,1,3,1,0,0,0,1,6,-16,.333,.333,.778,.000,10.2,7.7,9.2,12.3,0.0,0.0,0.0,23.1,85,130,-5.5
Cam Reddish,20200302,ATL,1,MEM,127,ATL,88,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
