Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTA,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg,BPM
Jamal Murray,20200223,DEN,1,DEN,128,MIN,116,35.13,8,14,0.5710000000000001,2,8,0.25,1,2,0.5,0,1,1,6,1,0,3,1,19,+21,.638,.643,.571,.143,0.0,3.3,1.8,19.5,1.3,0.0,16.8,22.1,114,117,-1.5
Nikola Jokić,20200223,DEN,1,DEN,128,MIN,116,30.95,11,14,0.7859999999999999,0,1,0.0,2,3,0.667,1,6,7,6,2,2,3,4,24,+18,.783,.786,.071,.214,4.6,22.2,14.3,25.9,3.0,6.2,16.4,25.7,137,105,10.5
Gary Harris,20200223,DEN,1,DEN,128,MIN,116,30.43,5,10,0.5,2,3,0.667,1,2,0.5,0,3,3,1,2,0,0,0,13,+20,.597,.600,.300,.200,0.0,11.3,6.2,3.5,3.0,0.0,0.0,15.5,120,112,0.5
Will Barton,20200223,DEN,1,DEN,128,MIN,116,26.53,2,8,0.25,1,4,0.25,2,2,1.0,0,4,4,6,0,2,2,4,7,+12,.394,.313,.500,.250,0.0,17.2,9.5,22.0,0.0,7.2,18.4,17.8,93,112,-4.1
Paul Millsap,20200223,DEN,1,DEN,128,MIN,116,25.98,9,11,0.818,4,6,0.667,3,4,0.75,2,5,7,0,1,2,1,4,25,+15,.980,1.000,.545,.364,10.9,22.0,17.0,0.0,1.8,7.4,7.3,23.0,173,107,15.0
Monte Morris,20200223,DEN,1,DEN,128,MIN,116,31.07,6,10,0.6,1,3,0.33299999999999996,0,0,,0,6,6,6,2,0,1,2,13,+15,.650,.650,.300,.000,0.0,22.1,12.2,21.2,3.0,0.0,9.1,15.4,132,109,2.8
Jerami Grant,20200223,DEN,1,DEN,128,MIN,116,19.63,5,10,0.5,1,4,0.25,1,2,0.5,0,0,0,1,1,0,0,0,12,+5,.551,.550,.400,.200,0.0,0.0,0.0,6.0,2.3,0.0,0.0,24.1,112,116,-2.0
Mason Plumlee,20200223,DEN,1,DEN,128,MIN,116,14.67,4,5,0.8,0,0,,1,2,0.5,1,3,4,3,0,0,1,2,9,+2,.765,.800,.000,.400,9.6,23.4,17.2,24.6,0.0,0.0,14.5,20.4,144,115,5.0
Michael Porter Jr.,20200223,DEN,1,DEN,128,MIN,116,9.7,1,4,0.25,0,1,0.0,0,0,,0,3,3,0,0,0,0,3,2,-10,.250,.250,.250,.000,0.0,35.3,19.5,0.0,0.0,0.0,0.0,17.9,52,112,-20.3
Torrey Craig,20200223,DEN,1,DEN,128,MIN,116,9.05,1,2,0.5,0,0,,0,0,,1,1,2,0,0,1,1,4,2,-16,.500,.500,.000,.000,15.6,12.6,14.0,0.0,0.0,10.6,33.3,14.4,85,110,-13.0
Noah Vonleh,20200223,DEN,1,DEN,128,MIN,116,2.38,1,1,1.0,0,0,,0,0,,0,1,1,0,0,0,1,0,2,-8,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0,121,-26.2
PJ Dozier,20200223,DEN,1,DEN,128,MIN,116,2.38,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-8,1.000,1.000,.000,.000,0.0,48.0,26.5,0.0,0.0,0.0,50.0,36.5,70,110,-7.8
Jordan McRae,20200223,DEN,1,DEN,128,MIN,116,2.08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121,-7.2
